id_proposicao,id_votacao,objeto_votacao,datetime,votacao_secreta,link_votacao,ano
59189,1423,"Projeto de Lei de Conversão nº 23, de 2003. (MP 123/2003)",2003-09-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=59189&p_cod_materia_f=59189&p_cod_sessao_votacao_i=1423&p_cod_sessao_votacao_f=1423,2003
59651,1444,"Escolha do Sr. José Zenóbio Teixeira de Vasconcelos, para exercer o cargo de Diretor-Geral da Agência de Desenvolvimento do Nordeste - ADENE.",2003-09-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=59651&p_cod_materia_f=59651&p_cod_sessao_votacao_i=1444&p_cod_sessao_votacao_f=1444,2003
58389,1445,"Escolha do Sr. Luiz Augusto Saint-Brisson de Araújo Castro, para, cumulativamente com o cargo de Embaixador do Brasil perante os Estados Unidos Mexicanos, exercer o de Embaixador do Brasil perante a República de Belize.",2003-09-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=58389&p_cod_materia_f=58389&p_cod_sessao_votacao_i=1445&p_cod_sessao_votacao_f=1445,2003
40848,1526,"Proposta de Emenda à Constituição nº 55, de 1999. (2º turno)",2003-09-17,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=40848&p_cod_materia_f=40848&p_cod_sessao_votacao_i=1526&p_cod_sessao_votacao_f=1526,2003
59791,1527,"Escolha do Sr. João Carlos de Souza-Gomes, para exercer o cargo de Embaixador do Brasil junto à República Bolivariana de Venezuela.",2003-09-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=59791&p_cod_materia_f=59791&p_cod_sessao_votacao_i=1527&p_cod_sessao_votacao_f=1527,2003
60301,1528,"Escolha do Sr. Roberto Augusto Castellanos Pfeiffer, para ser reconduzido ao cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE.",2003-09-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60301&p_cod_materia_f=60301&p_cod_sessao_votacao_i=1528&p_cod_sessao_votacao_f=1528,2003
61075,1529,"Escolha do Sr. Carlos Alberto Cotta, para exercer cargo de Diretor de Administração e Finanças do Departamento Nacional de Infra-Estrutura de Transportes - DNIT.",2003-09-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61075&p_cod_materia_f=61075&p_cod_sessao_votacao_i=1529&p_cod_sessao_votacao_f=1529,2003
59930,1530,"Escolha do Sr. Marco César Meira Naslausky, para exercer o cargo de Embaixador do Brasil junto ao Reino da Dinamarca.",2003-09-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=59930&p_cod_materia_f=59930&p_cod_sessao_votacao_i=1530&p_cod_sessao_votacao_f=1530,2003
1206,1531,"Projeto de Lei do Senado nº 55, de 1999 - Complementar.",2003-09-17,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=1206&p_cod_materia_f=1206&p_cod_sessao_votacao_i=1531&p_cod_sessao_votacao_f=1531,2003
1206,1532,"Emendas nº 1 e 2 ao Projeto de Lei do Senado nº 55, de 1999 - Complementar.",2003-09-17,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=1206&p_cod_materia_f=1206&p_cod_sessao_votacao_i=1532&p_cod_sessao_votacao_f=1532,2003
62134,2043,"Escolha do Sr. Alexandre Schwartsman, para exercer o cargo de Diretor do Banco Central do Brasil.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62134&p_cod_materia_f=62134&p_cod_sessao_votacao_i=2043&p_cod_sessao_votacao_f=2043,2003
60841,2044,"Escolha do Sr. José Jerônimo Moscardo de Souza, para exercer o cargo de Embaixador do Brasil junto ao Reino da Bélgica.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60841&p_cod_materia_f=60841&p_cod_sessao_votacao_i=2044&p_cod_sessao_votacao_f=2044,2003
62665,2045,"Escolha da Srª Denise Martins Arruda, para compor o Superior Tribunal de Justiça, no cargo de Ministro.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62665&p_cod_materia_f=62665&p_cod_sessao_votacao_i=2045&p_cod_sessao_votacao_f=2045,2003
61073,2046,"Escolha do Sr. Victor Hugo Costa Travassos da Rosa, para exercer o cargo de Diretor da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária - ANVISA.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61073&p_cod_materia_f=61073&p_cod_sessao_votacao_i=2046&p_cod_sessao_votacao_f=2046,2003
61071,2047,"Escolha do Sr. Franklin Rubinstein, para exercer o cargo de Diretor da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária - ANVISA.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61071&p_cod_materia_f=61071&p_cod_sessao_votacao_i=2047&p_cod_sessao_votacao_f=2047,2003
54314,2048,"Escolha do Sr. Osmar Vladimir Chohfi, para, cumulativamente com o cargo de Embaixador do Brasil junto ao Reino da Espanha, exercer o de Embaixador do Brasil junto ao Principado de Andorra.",2003-10-21,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=54314&p_cod_materia_f=54314&p_cod_sessao_votacao_i=2048&p_cod_sessao_votacao_f=2048,2003
56008,2049,"Proposta de Emenda à Constituição nº 07, de 2003. (1º turno)",2003-10-21,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=56008&p_cod_materia_f=56008&p_cod_sessao_votacao_i=2049&p_cod_sessao_votacao_f=2049,2003
56008,2050,"Emenda nº 01, de parecer favorável, à Proposta de Emenda à Constituição nº 07, de 2003.",2003-10-21,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=56008&p_cod_materia_f=56008&p_cod_sessao_votacao_i=2050&p_cod_sessao_votacao_f=2050,2003
61289,2083,"Escolha do Sr. Francisco de Oliveira Filho, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT.",2003-10-22,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61289&p_cod_materia_f=61289&p_cod_sessao_votacao_i=2083&p_cod_sessao_votacao_f=2083,2003
50697,2084,"Escolha do Sr. Roberto Pinto Ferreira Mameri Abdenur, para, cumulativamente com o cargo de Embaixador do Brasil junto à República da Áustria, exercer o de Embaixador do Brasil junto à República da Eslovênia.",2003-10-22,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50697&p_cod_materia_f=50697&p_cod_sessao_votacao_i=2084&p_cod_sessao_votacao_f=2084,2003
61068,2085,"Escolha do Sr. Antônio Carlos Coelho da Rocha, para exercer o cargo de Embaixador do Brasil junto ao Reino Hachemita da Jordânia.",2003-10-22,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61068&p_cod_materia_f=61068&p_cod_sessao_votacao_i=2085&p_cod_sessao_votacao_f=2085,2003
61582,2086,"Escolha do Sr. Sérgio Barcellos Telles, para exercer o cargo de Embaixador do Brasil junto à República da Tunísia.",2003-10-22,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61582&p_cod_materia_f=61582&p_cod_sessao_votacao_i=2086&p_cod_sessao_votacao_f=2086,2003
62136,2087,"Escolha do Sr. Carlos Alberto Simas Magalhães, para exercer o cargo de Embaixador do Brasil junto ao Reino do Marrocos.",2003-10-22,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62136&p_cod_materia_f=62136&p_cod_sessao_votacao_i=2087&p_cod_sessao_votacao_f=2087,2003
48576,2143,"Substitutivo à Proposta de Emenda à Constituição n° 39, de 2001 (primeiro turno).",2003-10-28,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=48576&p_cod_materia_f=48576&p_cod_sessao_votacao_i=2143&p_cod_sessao_votacao_f=2143,2003
53904,2144,"Escolha do Senhor Sérgio Eduardo Moreira Lima, para, cumulativamente com o cargo de Embaixador do Brasil junto ao Estado de Israel, exercer o de Embaixador do Brasil junto à República do Chipre.",2003-10-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=53904&p_cod_materia_f=53904&p_cod_sessao_votacao_i=2144&p_cod_sessao_votacao_f=2144,2003
63410,2169,"Requerimento nº 1021, de 2003, solicitando a tramitação conjunta das Propostas de Emenda à Constituição nº 67 e 77, de 2003, por versarem sobre a mesma matéria.",2003-10-30,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63410&p_cod_materia_f=63410&p_cod_sessao_votacao_i=2169&p_cod_sessao_votacao_f=2169,2003
57026,2243,"Proposta de Emenda à Constituição nº 27, de 2003 (1º turno).",2003-11-04,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=57026&p_cod_materia_f=57026&p_cod_sessao_votacao_i=2243&p_cod_sessao_votacao_f=2243,2003
62800,2276,"Porjeto de Lei da Câmara nº 65, de 2003.",2003-11-05,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62800&p_cod_materia_f=62800&p_cod_sessao_votacao_i=2276&p_cod_sessao_votacao_f=2276,2003
56008,2277,"Proposta de Emenda à Constituição nº 7, de 2003 (2º turno).",2003-11-05,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=56008&p_cod_materia_f=56008&p_cod_sessao_votacao_i=2277&p_cod_sessao_votacao_f=2277,2003
55711,2303,Substitutivo ao Projeto de Resolução do Senado.,2003-11-06,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=55711&p_cod_materia_f=55711&p_cod_sessao_votacao_i=2303&p_cod_sessao_votacao_f=2303,2003
60903,2425,"Decisão da Presidência sobre o art. 133, inciso V alínea ""b"" da Proposta de Emenda à Constituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2425&p_cod_sessao_votacao_f=2425,2003
57026,2426,Proposta de Emenda à Constituição nº 27 de 2003 (2º turno).,2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=57026&p_cod_materia_f=57026&p_cod_sessao_votacao_i=2426&p_cod_sessao_votacao_f=2426,2003
63727,2427,Escolha do Sr. Haroldo Borges Rodrigues Lima para exercer o cargo de Diretor da Agência Nacional do Petróleo - ANP.,2003-11-25,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63727&p_cod_materia_f=63727&p_cod_sessao_votacao_i=2427&p_cod_sessao_votacao_f=2427,2003
60903,2428,"Requerimento nº 1191 de 2003, de destaque, para a consttituição de proposição em separado, das emendas de plenário à Proposta de Emenda à Cosntituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2428&p_cod_sessao_votacao_f=2428,2003
60903,2429,"Proposta de Emenda à Constituição nº 67 de 2003, juntamente com a Emenda de Redação - CCJ, ressalvados os destaques e as emendas. (1º turno)",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2429&p_cod_sessao_votacao_f=2429,2003
60903,2430,"Requerimento nº 1246 de 2003, que requer destaque para votação em separado da Emenda de plenário nº 262, oferecida à Proposta de Emenda à Constituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2430&p_cod_sessao_votacao_f=2430,2003
60903,2431,"Requerimento nº 1252 de 2003, que requer destaque para votação em separado da Emenda nº 104 à Proposta de Emenda à Constituição.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2431&p_cod_sessao_votacao_f=2431,2003
60903,2432,"Requerimento nº 1253 de 2003, que requer destaque para votação em separado da Emenda de Plenário nº 220 à Proposta de Emenda à Constituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2432&p_cod_sessao_votacao_f=2432,2003
60903,2433,"Parágrafo 1º do art. 42, constante da redação dada pelo art. 1º da Proposta de Emenda à Constituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2433&p_cod_sessao_votacao_f=2433,2003
60903,2434,"Requerimento 1247 de 2003, que requer destaque para votação em separado do inciso I do art. 201, referenciado no art. 1º da Proposta de Emenda à Cosntituição nº 67 de 2003 e, concomitantemente, da expressão ""§ 10 do art. 201"" referenciado no art. 11 da mesma Proposta.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2434&p_cod_sessao_votacao_f=2434,2003
60903,2435,"Inciso I do art. 201, referenciado no art. 1º da Proposta de Emenda à Cosntituição nº 67 de 2003 e, conmcomitantemente, da expressão ""§ 10 do art. 201"", refrenciado no art. 11 da mesma Proposta.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2435&p_cod_sessao_votacao_f=2435,2003
60903,2436,"Requerimento nº 1257 de 2003, que requer destaque para votação em separado da Emenda de plenário nº 247 à Proposta de Emenda à Constituição nº 67 de 2003.",2003-11-25,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2436&p_cod_sessao_votacao_f=2436,2003
50765,2437,Substitutivo ao Projeto de Lei da Câmara nº 70 de 2002 - Complementar.,2003-12-03,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2437&p_cod_sessao_votacao_f=2437,2003
48576,2438,Proposta de Emenda à Cosntituição nº 39 de 2001 (2º turno).,2003-12-03,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=48576&p_cod_materia_f=48576&p_cod_sessao_votacao_i=2438&p_cod_sessao_votacao_f=2438,2003
48576,2439,"Emenda nº 1, de Plenário, à Proposta de Emenda à Constituição nº 39 de 2001.",2003-12-03,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=48576&p_cod_materia_f=48576&p_cod_sessao_votacao_i=2439&p_cod_sessao_votacao_f=2439,2003
50765,2423,"Expressão ""para os serviços constantes do item 9.04 da lista de serviços anexa a esta Lei"", constante do inico I do art. 8º do Substitutivo do Projeto de Lei da Câmara nº 70 de 2002 - Complementar.",2003-12-04,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2423&p_cod_sessao_votacao_f=2423,2003
50765,2424,Inciso II do art. 8º do Substitutivo ao Projeto de Lei da Câmara nº 70 de 2002 - Complementar.,2003-12-04,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2424&p_cod_sessao_votacao_f=2424,2003
63728,2443,"Escolha do Tenete-Brigadeiro-do-Ar Flávio de Oliveira Lencastre, para exercer o cargo de Ministro do Superior Tribunal Militar.",2003-12-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63728&p_cod_materia_f=63728&p_cod_sessao_votacao_i=2443&p_cod_sessao_votacao_f=2443,2003
61576,2444,"Escolha do Sr. Fausto Orlando Campello Coelho para, cumulativamente com cargo de Embaixador do Brasil junto à República da Costa do Marfim, exercer o de Embaixador do Brasil junto à República do Mali.",2003-12-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=61576&p_cod_materia_f=61576&p_cod_sessao_votacao_i=2444&p_cod_sessao_votacao_f=2444,2003
50765,2445,"Substitutivo ao Projeto de Lei da Câmara nº 70, de 2002 - Complementar.",2003-12-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2445&p_cod_sessao_votacao_f=2445,2003
50765,2446,"Emendas nºs 2, 3, 8, 9 e 12, de Plenário, de parecer favorável, ao Substitutivo ao Projeto de Lei da Câmara nº 70 de 2002 - Complementar.",2003-12-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2446&p_cod_sessao_votacao_f=2446,2003
50765,2447,"Subemendas nºs 5, 14, 15, 16, de Plenário, ao Substitutivo ao Projeto de Lei da Câmara nº 70, de 2002 - Complementar.",2003-12-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2447&p_cod_sessao_votacao_f=2447,2003
50765,2448,"Subemenda à Emenda nº 6, de Plenário, ao Substitutivo ao Projeto de Lei da Câmara nº 70, de 2002 - Complementar.",2003-12-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2448&p_cod_sessao_votacao_f=2448,2003
50765,2449,"Subemenda à Emenda nº 7, de Plenário, ao Substitutivo ao Projeto de Lei da Câmara nº 70, de 2002 - Complementar.",2003-12-09,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2449&p_cod_sessao_votacao_f=2449,2003
50765,2451,"Requerimento nº 1616 de 2003, que requer retificação do Projeto de Lei da Câmara nº 70, de 2002 - Complementar.",2003-12-10,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=50765&p_cod_materia_f=50765&p_cod_sessao_votacao_i=2451&p_cod_sessao_votacao_f=2451,2003
64495,2450,Escolha do Sr. Pedro Jaime Ziller de Araújo para exercer o cargo de Membro do Conselho da Agência Nacional de Telecomunicações - ANATEL.,2003-12-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=64495&p_cod_materia_f=64495&p_cod_sessao_votacao_i=2450&p_cod_sessao_votacao_f=2450,2003
64389,2452,Escolha do Sr. Roberto Pinto Ferreira Mameri Abdenur para exercer o cargo de Embaixador do Brasil junto aos Estados Unidos da América.,2003-12-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=64389&p_cod_materia_f=64389&p_cod_sessao_votacao_i=2452&p_cod_sessao_votacao_f=2452,2003
64387,2453,"Escolha do Sr. Cezar Augusto de Souza Lima Amaral, para exercer o cargo de Embaixador do Brasil junto à Jamaica.",2003-12-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=64387&p_cod_materia_f=64387&p_cod_sessao_votacao_i=2453&p_cod_sessao_votacao_f=2453,2003
64388,2454,Escolha do Sr. Almirante-de-Esquadra José Alfredo Lourenço dos Santos para exercer o cargo de Ministro do Superior Tribunal Militar.,2003-12-10,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=64388&p_cod_materia_f=64388&p_cod_sessao_votacao_i=2454&p_cod_sessao_votacao_f=2454,2003
60903,2483,"Proposta de Emenda à Constituição nº 67, de 2003, com as Emendas nºs 1 e 3, de redação, com parecer favorável (2º turno).",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2483&p_cod_sessao_votacao_f=2483,2003
60903,2484,"Emendas nºs 2, 5, 6, 8 e 9, de Plenário, com parecer contráro à Proposta de Emenda à Constituição nº 67, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=60903&p_cod_materia_f=60903&p_cod_sessao_votacao_i=2484&p_cod_sessao_votacao_f=2484,2003
40354,2485,"Substitutivo ao Projeto de Lei do Senado nº 293, de 1999 - Complementar.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=40354&p_cod_materia_f=40354&p_cod_sessao_votacao_i=2485&p_cod_sessao_votacao_f=2485,2003
64052,2486,"Escolha do Sr. Fausto Pereira dos Santos, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS.",2003-12-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=64052&p_cod_materia_f=64052&p_cod_sessao_votacao_i=2486&p_cod_sessao_votacao_f=2486,2003
63532,2487,"Escolha do Sr. Marcos Caramuru de Paiva, para exercer o cargo de Embaixador do Brasil junto à Federação Malásia.",2003-12-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63532&p_cod_materia_f=63532&p_cod_sessao_votacao_i=2487&p_cod_sessao_votacao_f=2487,2003
63361,2488,"Escolha do Sr. Carlos Augusto Rego Santos Neves, para, cumulativamente com o cargo de Embaixador do Brasil junto à Federação da Rússia, exercer o cargo de Embaixador do Brasil junto à República da Geórgia.",2003-12-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63361&p_cod_materia_f=63361&p_cod_sessao_votacao_i=2488&p_cod_sessao_votacao_f=2488,2003
62161,2489,"Proposta de Emenda à Constituição nº 74, de 2003 (1º turno)",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2489&p_cod_sessao_votacao_f=2489,2003
62161,2490,"Emendas nºs 1 a 24 - CCJ, 102, 106, 110, 138 a 446 - de Plenário à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2490&p_cod_sessao_votacao_f=2490,2003
62161,2491,"Parágrafo único da Emenda nº 460 - CCJ, destacada à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2491&p_cod_sessao_votacao_f=2491,2003
62161,2492,"Emendas nºs 464 e 465 - Plenário, aditada ao parecer do Relator à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2492&p_cod_sessao_votacao_f=2492,2003
62161,2494,"Subemendas às emendas nºs 53, 161, 309 e 386 - Plenário à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2494&p_cod_sessao_votacao_f=2494,2003
62161,2493,"Subemendas às emendas nºs 384 e 92; subemenda às emendas nºs 431, 445, 253 e 442 - Plenário; da subemenda às emendas nºs 33, 448, 112 e 447 - Plenário; Subemendas nºs 449 e 271 à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2493&p_cod_sessao_votacao_f=2493,2003
62161,2495,"Emendas de parecer contrário à Proposta de Emenda à Constituição nº 74, de 2003.",2003-12-11,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=62161&p_cod_materia_f=62161&p_cod_sessao_votacao_i=2495&p_cod_sessao_votacao_f=2495,2003
