id_parlamentar,casa,nome_eleitoral,sg_partido,uf,grupo_atividade_economica,n_empresas,total_por_atividade,total_recebido_geral,proporcao_doacao,indice_ligacao_atividade_economica
204525,camara,ROSANA VALLE,PSB,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,833.3333333333334,377148.25,0.00220956436449946,9.469561562140543e-4
204525,camara,ROSANA VALLE,PSB,SP,OUTRAS ATIVIDADES DE SERVIÇOS,0,833.3333333333334,377148.25,0.00220956436449946,9.469561562140543e-4
204525,camara,ROSANA VALLE,PSB,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,833.3333333333334,377148.25,0.00220956436449946,9.469561562140543e-4
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,10333.333333333334,196625.24,0.05255344295235614,0.022522904122438344
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,12000,196625.24,0.06102980471886519,0.026155630593799366
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,ATIVIDADES IMOBILIÁRIAS,0,15666.666666666666,196625.24,0.0796778006051851,0.03414762883079362
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,16666.666666666668,196625.24,0.08476361766509055,0.03632726471361024
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,COMÉRCIO VAREJISTA,0,6166.666666666667,196625.24,0.0313625385360835,0.013441087944035784
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,CONSTRUÇÃO,0,26500,196625.24,0.13477415208749396,0.05776035089464027
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,INDÚSTRIA FARMACÊUTICA,0,833.3333333333334,196625.24,0.004238180883254527,0.0018163632356805117
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,OUTRAS ATIVIDADES DE SERVIÇOS,0,62833.333333333336,196625.24,0.31955883859739137,0.1369537879703106
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,833.3333333333334,196625.24,0.004238180883254527,0.0018163632356805117
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,666.6666666666666,196625.24,0.0033905447066036216,0.0014530905885444094
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,17000,196625.24,0.08645889001839235,0.03705381000788244
204526,camara,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,2500,196625.24,0.012714542649763582,0.0054490897070415345
204527,camara,GENINHO ZULIANI,DEM,SP,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,28539.34837092732,1286479.41,0.022184069289478425,0.009507458266919325
204527,camara,GENINHO ZULIANI,DEM,SP,ALOJAMENTO E ALIMENTAÇÃO,0,7142.857142857143,1286479.41,0.005552251429237522,0.0023795363268160805
204527,camara,GENINHO ZULIANI,DEM,SP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,9763.157894736843,1286479.41,0.0075890510324893926,0.003252450442495454
204527,camara,GENINHO ZULIANI,DEM,SP,ATIVIDADES IMOBILIÁRIAS,0,125583.34837092731,1286479.41,0.09761784556732807,0.04183621952885489
204527,camara,GENINHO ZULIANI,DEM,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,12000,1286479.41,0.009327782401119035,0.003997621029051016
204527,camara,GENINHO ZULIANI,DEM,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,13583.348370927319,1286479.41,0.01055854315688373,0.0045250899243787415
204527,camara,GENINHO ZULIANI,DEM,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,19003.485037593986,1286479.41,0.014771697774466509,0.006330727617628504
204527,camara,GENINHO ZULIANI,DEM,SP,COMÉRCIO VAREJISTA,0,22406.015037593985,1286479.41,0.017416536062239803,0.007464229740959915
204527,camara,GENINHO ZULIANI,DEM,SP,EDUCAÇÃO,0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,ELETRICIDADE E GÁS,0,12406.015037593985,1286479.41,0.009643384061307273,0.004132878883417403
204527,camara,GENINHO ZULIANI,DEM,SP,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,12406.015037593985,1286479.41,0.009643384061307273,0.004132878883417403
204527,camara,GENINHO ZULIANI,DEM,SP,INDÚSTRIA AUTOMOBILÍSTICA E DE TRANSPORTE,0,177.33333333333334,1286479.41,1.3784389548320353e-4,5.907595520708722e-5
204527,camara,GENINHO ZULIANI,DEM,SP,INDÚSTRIA METALÚRGICA,0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,3333.3333333333335,1286479.41,0.0025910506669775102,0.0011104502858475043
204527,camara,GENINHO ZULIANI,DEM,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,24739.34837092732,1286479.41,0.019230271529124064,0.008241544941053171
204527,camara,GENINHO ZULIANI,DEM,SP,OUTROS PRODUTOS INDUSTRIAIS,0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,5263.1578947368425,1286479.41,0.004091132632069753,0.0017533425566013227
204527,camara,GENINHO ZULIANI,DEM,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,12406.015037593985,1286479.41,0.009643384061307273,0.004132878883417403
204528,camara,ADRIANA VENTURA,NOVO,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,ALOJAMENTO E ALIMENTAÇÃO,0,2416.6666666666665,395075.22,0.006116978601357652,0.002621562257724708
204528,camara,ADRIANA VENTURA,NOVO,SP,ATIVIDADES IMOBILIÁRIAS,0,8338.74130952381,395075.22,0.021106718132116235,0.00904573634233553
204528,camara,ADRIANA VENTURA,NOVO,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,6879.2175,395075.22,0.01741242465169038,0.007462467707867307
204528,camara,ADRIANA VENTURA,NOVO,SP,COLETA E GESTÃO DE RESÍDUOS,0,200,395075.22,5.062327118364954e-4,2.1695687650135517e-4
204528,camara,ADRIANA VENTURA,NOVO,SP,COMÉRCIO VAREJISTA,0,7326.190476190476,395075.22,0.01854378636096305,0.007947337011841308
204528,camara,ADRIANA VENTURA,NOVO,SP,CONSTRUÇÃO,0,10512.550833333333,395075.22,0.026608985583386712,0.01140385096430859
204528,camara,ADRIANA VENTURA,NOVO,SP,ELETRICIDADE E GÁS,0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA AUTOMOBILÍSTICA E DE TRANSPORTE,0,200,395075.22,5.062327118364954e-4,2.1695687650135517e-4
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA DE CELULOSE E PAPEL,0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA FARMACÊUTICA,0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA METALÚRGICA,0,1250,395075.22,0.003163954448978096,0.0013559804781334698
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,0,1400,395075.22,0.0035436289828554676,0.0015186981355094862
204528,camara,ADRIANA VENTURA,NOVO,SP,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,1677.142857142857,395075.22,0.004245122883543183,0.001819338378661364
204528,camara,ADRIANA VENTURA,NOVO,SP,INFORMAÇÃO E COMUNICAÇÃO,0,15123.809523809523,395075.22,0.03828083554268355,0.016406072375435808
204528,camara,ADRIANA VENTURA,NOVO,SP,OUTRAS ATIVIDADES DE SERVIÇOS,0,379.2175,395075.22,9.598615170042809e-4,4.1136922157326323e-4
204528,camara,ADRIANA VENTURA,NOVO,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,17766.666666666664,395075.22,0.044970339234808664,0.019273002529203713
204528,camara,ADRIANA VENTURA,NOVO,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,1907.142857142857,395075.22,0.004827290502155152,0.0020688387866379223
204528,camara,ADRIANA VENTURA,NOVO,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,1542.857142857143,395075.22,0.003905223777024393,0.0016736673330104543
204528,camara,ADRIANA VENTURA,NOVO,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,11750,395075.22,0.029741171820394104,0.012746216494454617
204530,camara,RODRIGO AGOSTINHO,PSB,SP,AGÊNCIAS DE VIAGEM E TURISMO,0,1700,247357.08,0.006872655514853264,0.0029454237920799706
204530,camara,RODRIGO AGOSTINHO,PSB,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,15797.619047619048,247357.08,0.06386564333480589,0.027370990000631097
204530,camara,RODRIGO AGOSTINHO,PSB,SP,ALOJAMENTO E ALIMENTAÇÃO,0,300,247357.08,0.0012128215614446937,5.19780669190583e-4
204530,camara,RODRIGO AGOSTINHO,PSB,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,6547.619047619048,247357.08,0.026470311856927838,0.011344419367254789
204530,camara,RODRIGO AGOSTINHO,PSB,SP,ATIVIDADES IMOBILIÁRIAS,0,27914.285714285714,247357.08,0.11285015862204435,0.048364353695161864
204530,camara,RODRIGO AGOSTINHO,PSB,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,1714.2857142857142,247357.08,0.006930408922541107,0.0029701752525176173
204530,camara,RODRIGO AGOSTINHO,PSB,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,4964.285714285715,247357.08,0.02006930917152529,0.008601132502082267
204530,camara,RODRIGO AGOSTINHO,PSB,SP,COMÉRCIO VAREJISTA,0,3966.666666666667,247357.08,0.016036196201324286,0.006872655514853265
204530,camara,RODRIGO AGOSTINHO,PSB,SP,CONSTRUÇÃO,0,22580.95238095238,247357.08,0.09128888641858314,0.03912380846510706
204530,camara,RODRIGO AGOSTINHO,PSB,SP,EDUCAÇÃO,0,6550,247357.08,0.026479937424875814,0.011348544610661064
204530,camara,RODRIGO AGOSTINHO,PSB,SP,INDÚSTRIA DE CELULOSE E PAPEL,0,300,247357.08,0.0012128215614446937,5.19780669190583e-4
204530,camara,RODRIGO AGOSTINHO,PSB,SP,INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS,0,3000,247357.08,0.012128215614446937,0.0051978066919058305
204530,camara,RODRIGO AGOSTINHO,PSB,SP,INFORMAÇÃO E COMUNICAÇÃO,0,300,247357.08,0.0012128215614446937,5.19780669190583e-4
204530,camara,RODRIGO AGOSTINHO,PSB,SP,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,1300,247357.08,0.005255560099593673,0.00225238289982586
204530,camara,RODRIGO AGOSTINHO,PSB,SP,OUTRAS ATIVIDADES DE SERVIÇOS,0,4050,247357.08,0.016373091079503365,0.0070170390340728705
204530,camara,RODRIGO AGOSTINHO,PSB,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,2264.285714285714,247357.08,0.009153915118523046,0.00392310647936702
204530,camara,RODRIGO AGOSTINHO,PSB,SP,OUTROS PRODUTOS INDUSTRIAIS,0,1250,247357.08,0.005053423172686223,0.0021657527882940958
204530,camara,RODRIGO AGOSTINHO,PSB,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,3750,247357.08,0.015160269518058671,0.006497258364882288
204530,camara,RODRIGO AGOSTINHO,PSB,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,4750,247357.08,0.01920300805620765,0.008229860595517564
204531,camara,GUILHERME DERRITE,PP,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,1666.6666666666667,842500,0.0019782393669634025,8.47816871555744e-4
204531,camara,GUILHERME DERRITE,PP,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,8333.333333333334,842500,0.009891196834817014,0.0042390843577787204
204531,camara,GUILHERME DERRITE,PP,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,5000,842500,0.005934718100890208,0.002543450614667232
204531,camara,GUILHERME DERRITE,PP,SP,COMÉRCIO VAREJISTA,0,5000,842500,0.005934718100890208,0.002543450614667232
204531,camara,GUILHERME DERRITE,PP,SP,CONSTRUÇÃO,0,5833.333333333334,842500,0.00692383778437191,0.0029673590504451044
204531,camara,GUILHERME DERRITE,PP,SP,INDÚSTRIA METALÚRGICA,0,1666.6666666666667,842500,0.0019782393669634025,8.47816871555744e-4
204531,camara,GUILHERME DERRITE,PP,SP,INFORMAÇÃO E COMUNICAÇÃO,0,4166.666666666667,842500,0.004945598417408507,0.0021195421788893602
204531,camara,GUILHERME DERRITE,PP,SP,MINERAÇÃO,0,1666.6666666666667,842500,0.0019782393669634025,8.47816871555744e-4
204531,camara,GUILHERME DERRITE,PP,SP,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,1666.6666666666667,842500,0.0019782393669634025,8.47816871555744e-4
204531,camara,GUILHERME DERRITE,PP,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,4166.666666666667,842500,0.004945598417408507,0.0021195421788893602
204531,camara,GUILHERME DERRITE,PP,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,4166.666666666667,842500,0.004945598417408507,0.0021195421788893602
204531,camara,GUILHERME DERRITE,PP,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,6666.666666666667,842500,0.00791295746785361,0.003391267486222976
204532,camara,VINICIUS POIT,NOVO,SP,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",0,15000,1283047.97,0.011690911291492866,0.005010390553496942
204532,camara,VINICIUS POIT,NOVO,SP,AGÊNCIAS DE VIAGEM E TURISMO,0,9392.857142857143,1283047.97,0.007320737308720533,0.0031374588465945146
204532,camara,VINICIUS POIT,NOVO,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,45892.99894300145,1283047.97,0.03576873196954705,0.015329456558377308
204532,camara,VINICIUS POIT,NOVO,SP,ÁGUA E ESGOTO,0,1428.5714285714287,1283047.97,0.0011134201229993207,4.771800527139946e-4
204532,camara,VINICIUS POIT,NOVO,SP,ALOJAMENTO E ALIMENTAÇÃO,0,14329.36507936508,1283047.97,0.011168222400418185,0.004786381028750651
204532,camara,VINICIUS POIT,NOVO,SP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,6000,1283047.97,0.004676364516597147,0.0020041562213987773
204532,camara,VINICIUS POIT,NOVO,SP,ATIVIDADES IMOBILIÁRIAS,0,95971.5281890332,1283047.97,0.07479964150446627,0.03205698921619983
204532,camara,VINICIUS POIT,NOVO,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,1583.3333333333333,1283047.97,0.001234040636324247,5.288745584246773e-4
204532,camara,VINICIUS POIT,NOVO,SP,COLETA E GESTÃO DE RESÍDUOS,0,1428.5714285714287,1283047.97,0.0011134201229993207,4.771800527139946e-4
204532,camara,VINICIUS POIT,NOVO,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,407.14285714285717,1283047.97,3.1732473505480637e-4,1.3599631502348843e-4
204532,camara,VINICIUS POIT,NOVO,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,81323.95132395382,1283047.97,0.06338340672013519,0.027164317165772223
204532,camara,VINICIUS POIT,NOVO,SP,COMÉRCIO VAREJISTA,0,33169.84556998557,1283047.97,0.02585238147408126,0.011079592060320541
204532,camara,VINICIUS POIT,NOVO,SP,CONSTRUÇÃO,0,164892.46461760462,1283047.97,0.12851621176533612,0.05507837647085834
204532,camara,VINICIUS POIT,NOVO,SP,EDUCAÇÃO,0,10726.190476190477,1283047.97,0.0083599294235199,0.0035828268957942425
204532,camara,VINICIUS POIT,NOVO,SP,ELETRICIDADE E GÁS,0,7416.666666666667,1283047.97,0.005780506138571473,0.0024773597736734887
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,1388.888888888889,1283047.97,0.0010824917862493394,4.6392505124971683e-4
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA AUTOMOBILÍSTICA E DE TRANSPORTE,0,357.14285714285717,1283047.97,2.783550307498302e-4,1.1929501317849865e-4
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA DE CELULOSE E PAPEL,0,3250,1283047.97,0.0025330307798234544,0.0010855846199243377
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA DE MÓVEIS E MADEIRAS,0,333.3333333333333,1283047.97,2.5979802869984144e-4,1.1134201229993205e-4
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA FARMACÊUTICA,0,10956.493506493507,1283047.97,0.00853942624334888,0.0036597541042923776
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA METALÚRGICA,0,2875,1283047.97,0.0022407579975361326,9.60324856086914e-4
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,0,972.2222222222222,1283047.97,7.577442503745376e-4,3.2474753587480185e-4
204532,camara,VINICIUS POIT,NOVO,SP,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,11988.636363636364,1283047.97,0.00934387228221589,0.004004516692378239
204532,camara,VINICIUS POIT,NOVO,SP,INFORMAÇÃO E COMUNICAÇÃO,0,24693.650793650795,1283047.97,0.019246085392778257,0.008248322311190682
204532,camara,VINICIUS POIT,NOVO,SP,MINERAÇÃO,0,1250,1283047.97,9.742426076244055e-4,4.175325461247452e-4
204532,camara,VINICIUS POIT,NOVO,SP,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,24264.935365079364,1283047.97,0.01891194712313006,0.00810512019562717
204532,camara,VINICIUS POIT,NOVO,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,8512.440887445888,1283047.97,0.006634546085947112,0.002843376893977334
204532,camara,VINICIUS POIT,NOVO,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,22241.664466810966,1283047.97,0.017335021750442398,0.007429295035903886
204532,camara,VINICIUS POIT,NOVO,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,90153.0306031746,1283047.97,0.07026473889606373,0.03011345952688446
204533,camara,IDILVAN ALENCAR,PDT,CE,AGÊNCIAS DE VIAGEM E TURISMO,0,2000,213108.78,0.009384878464416154,0.004022090770464066
204533,camara,IDILVAN ALENCAR,PDT,CE,ALOJAMENTO E ALIMENTAÇÃO,0,1333.3333333333333,213108.78,0.006256585642944103,0.0026813938469760442
204533,camara,IDILVAN ALENCAR,PDT,CE,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,1000,213108.78,0.004692439232208077,0.002011045385232033
204533,camara,IDILVAN ALENCAR,PDT,CE,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,1833.3333333333333,213108.78,0.00860280525904814,0.00368691653959206
204533,camara,IDILVAN ALENCAR,PDT,CE,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,1333.3333333333333,213108.78,0.006256585642944103,0.0026813938469760442
204533,camara,IDILVAN ALENCAR,PDT,CE,COMÉRCIO VAREJISTA,0,3958.3333333333335,213108.78,0.018574238627490306,0.007960387983210132
204533,camara,IDILVAN ALENCAR,PDT,CE,CONSTRUÇÃO,0,7458.333333333333,213108.78,0.03499777594021857,0.014999046831522244
204533,camara,IDILVAN ALENCAR,PDT,CE,EDUCAÇÃO,0,1000,213108.78,0.004692439232208077,0.002011045385232033
204533,camara,IDILVAN ALENCAR,PDT,CE,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,500,213108.78,0.0023462196161040385,0.0010055226926160164
204533,camara,IDILVAN ALENCAR,PDT,CE,INDÚSTRIA DE COUROS E CALÇADOS,0,333.3333333333333,213108.78,0.0015641464107360257,6.703484617440111e-4
204533,camara,IDILVAN ALENCAR,PDT,CE,INFORMAÇÃO E COMUNICAÇÃO,0,1000,213108.78,0.004692439232208077,0.002011045385232033
204533,camara,IDILVAN ALENCAR,PDT,CE,OUTRAS ATIVIDADES DE SERVIÇOS,0,1000,213108.78,0.004692439232208077,0.002011045385232033
204533,camara,IDILVAN ALENCAR,PDT,CE,OUTRAS ATIVIDADES PROFISSIONAIS,0,1000,213108.78,0.004692439232208077,0.002011045385232033
204533,camara,IDILVAN ALENCAR,PDT,CE,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,2000,213108.78,0.009384878464416154,0.004022090770464066
204533,camara,IDILVAN ALENCAR,PDT,CE,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,1000,213108.78,0.004692439232208077,0.002011045385232033
204534,camara,TABATA AMARAL,PDT,SP,AGÊNCIAS DE VIAGEM E TURISMO,0,5566,1290696.6,0.004312399986178006,0.001848171422647717
204534,camara,TABATA AMARAL,PDT,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,42452.74725274726,1290696.6,0.032891345071140075,0.014096290744774318
204534,camara,TABATA AMARAL,PDT,SP,ALOJAMENTO E ALIMENTAÇÃO,0,23571.79487179487,1290696.6,0.018262847265418432,0.007826934542322184
204534,camara,TABATA AMARAL,PDT,SP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,8163.461538461539,1290696.6,0.006324849339853796,0.0027106497170801985
204534,camara,TABATA AMARAL,PDT,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,248187.74225274727,1290696.6,0.19228976217396657,0.0824098980745571
204534,camara,TABATA AMARAL,PDT,SP,ATIVIDADES IMOBILIÁRIAS,0,75490.8424908425,1290696.6,0.0584884491760825,0.02506647821832107
204534,camara,TABATA AMARAL,PDT,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,31471.79487179487,1290696.6,0.024383573081229834,0.0104501027490985
204534,camara,TABATA AMARAL,PDT,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,52919.41391941392,1290696.6,0.04100066113090708,0.01757171191324589
204534,camara,TABATA AMARAL,PDT,SP,COMÉRCIO VAREJISTA,0,77087.30158730158,1290696.6,0.05972534644261213,0.025596577046833772
204534,camara,TABATA AMARAL,PDT,SP,CONSTRUÇÃO,0,46776.00217338218,1290696.6,0.036240896716844356,0.01553181287864758
204534,camara,TABATA AMARAL,PDT,SP,ELETRICIDADE E GÁS,0,4000,1290696.6,0.0030991016788918476,0.0013281864338107918
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,773.8095238095239,1290696.6,5.995285985951491e-4,2.5694082796934965e-4
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS,0,2827.3809523809523,1290696.6,0.00219058526409766,9.388222560418542e-4
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA ELETRO-ELETRÔNICA E DE INFORMÁTICA,0,357.14285714285717,1290696.6,2.76705507043915e-4,1.1858807444739215e-4
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA FARMACÊUTICA,0,1200,1290696.6,9.297305036675543e-4,3.9845593014323753e-4
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA METALÚRGICA,0,2352.777777777778,1290696.6,0.0018228743902926356,7.812318815539867e-4
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA QUÍMICA,0,6000,1290696.6,0.004648652518337772,0.001992279650716188
204534,camara,TABATA AMARAL,PDT,SP,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,6750,1290696.6,0.005229734083129993,0.0022413146070557116
204534,camara,TABATA AMARAL,PDT,SP,INFORMAÇÃO E COMUNICAÇÃO,0,53228.62026862027,1290696.6,0.041240226609894425,0.017674382832811895
204534,camara,TABATA AMARAL,PDT,SP,MINERAÇÃO,0,16866.666666666668,1290696.6,0.013067878745993959,0.00560051946256884
204534,camara,TABATA AMARAL,PDT,SP,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,3111.1111111111113,1290696.6,0.002410412416915882,0.0010330338929639494
204534,camara,TABATA AMARAL,PDT,SP,OUTRAS ATIVIDADES PROFISSIONAIS,0,173163.84836385836,1290696.6,0.1341630932969517,0.05749846855583644
204534,camara,TABATA AMARAL,PDT,SP,OUTROS PRODUTOS INDUSTRIAIS,0,3100,1290696.6,0.002401803801141182,0.0010293444862033638
204534,camara,TABATA AMARAL,PDT,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,26648.809523809527,1290696.6,0.02064684258392679,0.00884864682168291
204534,camara,TABATA AMARAL,PDT,SP,SERVIÇOS DOMÉSTICOS,0,1428.5714285714287,1290696.6,0.00110682202817566,4.743522977895686e-4
204534,camara,TABATA AMARAL,PDT,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,11232.142857142857,1290696.6,0.008702388196531127,0.003729594941370483
204534,camara,TABATA AMARAL,PDT,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,98372.1866971917,1290696.6,0.07621635223738228,0.032664150958878126
