id.x,nome_eleitoral.x,sg_partido.x,uf.x,coautores_ambientalistas,total_peso_relacao_ambientalistas
204369,CAROLINE DE TONI,PSL,SC,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.05597826086956521
141405,CELSO MALDANER,MDB,SC,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
204367,DANIEL FREITAS,PSL,SC,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
116379,DARCI DE MATOS,PSD,SC,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
160588,DIEGO ANDRADE,PSD,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
178929,DIEGO GARCIA,PODEMOS,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, ALIEL MACHADO, TABATA AMARAL, LIZIANE BAYER, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, MARIA DO ROSÁRIO, JORGE SOLLA, PAULO RAMOS, SUBTENENTE GONZAGA",0.26021606435443445
204351,DR. LUIZ OVANDO,PSL,MS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE",0.060119047619047614
207309,ENÉIAS REIS,PSL,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE",0.060119047619047614
204527,GENINHO ZULIANI,DEM,SP,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
74317,JÚLIO CESAR,PSD,PI,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, FLÁVIA MORAIS, ANDRÉ FIGUEIREDO",0.10340909090909091
204550,JÚNIOR MANO,PL,CE,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204404,LUCAS REDECKER,PSDB,RS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, JHC, TABATA AMARAL, FELIPE CARRERAS, JOÃO H. CAMPOS, PROFESSOR ISRAEL BATISTA, ORLANDO SILVA, LEANDRE, CAMILO CAPIBERIBE, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, PAULÃO, LÍDICE DA MATA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, ALIEL MACHADO, MARIA DO ROSÁRIO",0.0647273425499232
166402,MAGDA MOFATTO,PL,GO,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204566,MARRECA FILHO,PATRIOTA,MA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
194260,NIVALDO ALBUQUERQUE,PTB,AL,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
204475,OTACI NASCIMENTO,SOLIDARIEDADE,RR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, ZÉ NETO, JOSÉ RICARDO, PERPÉTUA ALMEIDA, DANIEL ALMEIDA",1.8458333333333332
204538,PAULO BENGTSON,PTB,PA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204406,PEDRO WESTPHALEN,PP,RS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO, JORGE SOLLA, PAULO RAMOS, SUBTENENTE GONZAGA",0.0647273425499232
204357,ROSE MODESTO,PSDB,MS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
178933,SERGIO SOUZA,MDB,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204438,SERGIO TOLEDO,PL,AL,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
204437,SEVERINO PESSOA,PRB,AL,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
178934,TONINHO WANDSCHEER,PROS,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, JOSÉ RICARDO, MARCELO NILO, JOSEILDO RAMOS, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.10801738583996649
204356,AMARO NETO,PRB,ES,"ZÉ NETO, JOSÉ RICARDO, HELDER SALOMÃO, ENIO VERRI, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",1.0288507191732998
204571,ALEX SANTANA,PDT,BA,"SÂMIA BOMFIM, MARGARIDA SALOMÃO, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.45460829493087557
73696,ANGELA AMIN,PP,SC,"SÂMIA BOMFIM, MARGARIDA SALOMÃO, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.2046082949308756
178992,VITOR LIPPI,PSDB,SP,"MARGARIDA SALOMÃO, ZÉ NETO, JOSÉ RICARDO, ENIO VERRI",0.4409090909090909
178994,DULCE MIRANDA,MDB,TO,"LEANDRE, DENIS BEZERRA, LÍDICE DA MATA, TABATA AMARAL, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.8712749615975423
204422,OSSESIO SILVA,PRB,PE,"LEANDRE, DENIS BEZERRA, LÍDICE DA MATA, JESUS SÉRGIO, LIZIANE BAYER, REGINALDO LOPES, REJANE DIAS, ALEXANDRE PADILHA, MARCELO FREIXO, MARIA DO ROSÁRIO, FLÁVIA MORAIS, ROSANA VALLE",4.047076023391813
75431,MAURÍCIO DZIEDRICKI,PTB,RS,"LÍDICE DA MATA, DENIS BEZERRA, ERIKA KOKAY, CARLOS VERAS, MAURO NAZIF",0.3666666666666667
204391,JOSÉ NELTO,PODEMOS,GO,"JANDIRA FEGHALI, ALESSANDRO MOLON, IVAN VALENTE, ANDRÉ FIGUEIREDO, DANIEL ALMEIDA, TADEU ALENCAR, JOSÉ RICARDO, MARCELO NILO, JOSEILDO RAMOS, RUBENS OTONI, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.6371840525066331
160642,PASTOR EURICO,PATRIOTA,PE,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, PAULÃO, NELSON PELLEGRINO",0.4935897435897436
204529,POLICIAL KATIA SASTRE,PL,SP,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, RODRIGO AGOSTINHO, JORGE SOLLA, PAULO RAMOS, SUBTENENTE GONZAGA",0.33135883907272407
204458,MAJOR FABIANA,PSL,RJ,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, JOSÉ RICARDO, MARCELO NILO, JOSEILDO RAMOS",0.4015984015984016
178924,CAPITÃO FÁBIO ABREU,PL,PI,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA",0.07692307692307693
204387,SARGENTO FAHUR,PSD,PR,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, SUBTENENTE GONZAGA, PAULO RAMOS, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, JORGE SOLLA",0.372007562330143
178881,ALUISIO MENDES,PODEMOS,MA,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA",0.5769230769230769
68720,FÁBIO HENRIQUE,PDT,SE,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, SUBTENENTE GONZAGA, FLÁVIA MORAIS, ANDRÉ FIGUEIREDO, PAULO RAMOS, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",1.025975816298397
204531,GUILHERME DERRITE,PP,SP,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, NELSON PELLEGRINO, SUBTENENTE GONZAGA, PAULO RAMOS, JHC, TABATA AMARAL, FELIPE CARRERAS, JOÃO H. CAMPOS, PROFESSOR ISRAEL BATISTA, ORLANDO SILVA, JORGE SOLLA",0.6170385170385171
178829,CAPITÃO AUGUSTO,PL,SP,"MARCELO FREIXO, TED CONTI, PAULO TEIXEIRA, PERPÉTUA ALMEIDA, SUBTENENTE GONZAGA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, PAULO RAMOS, JORGE SOLLA",1.6624837528063334
178884,HILDO ROCHA,MDB,MA,"MÁRCIO JERRY, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, DAVID MIRANDA",0.5379416282642089
204562,EDILÁZIO JÚNIOR,PSD,MA,MÁRCIO JERRY,0.3333333333333333
178835,AFONSO MOTTA,PDT,RS,"SUBTENENTE GONZAGA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.2046082949308756
204411,FILIPE BARROS,PSL,PR,"ALIEL MACHADO, TABATA AMARAL",0.14285714285714285
204466,TEREZA NELMA,PSDB,AL,"LÍDICE DA MATA, DENIS BEZERRA, LEANDRE, REGINALDO LOPES, REJANE DIAS, ALEXANDRE PADILHA, MARCELO FREIXO, MARIA DO ROSÁRIO, ERIKA KOKAY, FLÁVIA MORAIS, ROSANA VALLE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON",5.471671786994367
178896,NEWTON CARDOSO JR,MDB,MG,"JÚLIO DELGADO, ÁUREA CAROLINA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.25460829493087556
73466,RUBENS BUENO,CIDADANIA,PR,"PERPÉTUA ALMEIDA, DAVID MIRANDA, GLAUBER BRAGA, PAULO RAMOS, ARLINDO CHINAGLIA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, RODRIGO AGOSTINHO, HENRIQUE FONTANA",1.4230865558004409
