ano,id_proposicao,id_votacao,id_parlamentar,voto,partido,casa
2019,2188301,167992055,204396,0,PSD,camara
2019,2188301,167992055,193726,1,PSC,camara
2019,2188301,167992055,204395,1,DEM,camara
2019,2188301,167992055,204418,1,PRB,camara
2019,2188301,167992055,73788,1,PP,camara
2019,2188301,167992055,73466,1,CIDADANIA,camara
2019,2188301,167992055,204387,1,PSD,camara
2019,2188301,167992055,204399,1,PP,camara
2019,2188301,167992055,178933,0,MDB,camara
2019,2188301,167992055,178934,0,PROS,camara
2019,2188301,167992055,160592,0,PT,camara
2019,2188301,167992055,73696,1,PP,camara
2019,2188301,167992055,204361,1,MDB,camara
2019,2188301,167992055,164360,1,CIDADANIA,camara
2019,2188301,167992055,204369,1,PSL,camara
2019,2188301,167992055,141405,1,MDB,camara
2019,2188301,167992055,204376,1,PSL,camara
2019,2188301,167992055,204367,1,PSL,camara
2019,2188301,167992055,116379,1,PSD,camara
2019,2188301,167992055,204368,1,PSL,camara
2019,2188301,167992055,178966,1,PSDB,camara
2019,2188301,167992055,204365,1,NOVO,camara
2019,2188301,167992055,204373,0,PRB,camara
2019,2188301,167992055,160604,2,PT,camara
2019,2188301,167992055,204362,1,PSD,camara
2019,2188301,167992055,204366,2,PSB,camara
2019,2188301,167992055,160651,1,MDB,camara
2019,2188301,167992055,136811,1,PP,camara
2019,2188301,167992055,178835,1,PDT,camara
2019,2188301,167992055,160559,0,MDB,camara
2019,2188301,167992055,204388,1,PSL,camara
2019,2188301,167992055,160538,0,PT,camara
2019,2188301,167992055,178962,1,PRB,camara
2019,2188301,167992055,204409,1,PSDB,camara
2019,2188301,167992055,160552,1,PSD,camara
2019,2188301,167992055,204407,2,PSOL,camara
2019,2188301,167992055,160673,1,PL,camara
2019,2188301,167992055,178996,1,MDB,camara
2019,2188301,167992055,178964,2,PSB,camara
2019,2188301,167992055,73482,0,PT,camara
2019,2188301,167992055,160570,1,PP,camara
2019,2188301,167992055,204405,2,PSB,camara
2019,2188301,167992055,204404,1,PSDB,camara
2019,2188301,167992055,156190,1,NOVO,camara
2019,2188301,167992055,133810,1,PTB,camara
2019,2188301,167992055,179001,1,MDB,camara
2019,2188301,167992055,160535,0,PT,camara
2019,2188301,167992055,74398,0,PT,camara
2019,2188301,167992055,204403,1,PDT,camara
2019,2188301,167992055,75431,1,PTB,camara
2019,2188301,167992055,204415,0,PSL,camara
2019,2188301,167992055,74400,0,PT,camara
2019,2188301,167992055,204406,1,PP,camara
2019,2188301,167992055,73486,2,PDT,camara
2019,2188301,167992055,204416,1,PSL,camara
2019,2188301,167992055,205550,1,PRB,camara
2019,2188301,167992055,205548,2,PSOL,camara
2019,2188301,167992055,205863,0,PSL,camara
2019,2188301,167992055,178930,1,PSD,camara
2019,2188301,167992055,205865,0,PSD,camara
2019,2188301,167992055,73891,1,MDB,camara
2019,2188301,167992055,206231,2,PSB,camara
2019,2188301,167992055,207176,1,PSDB,camara
2019,2188301,167992055,207309,1,PSL,camara
2019,2188301,167992055,90842,1,PTB,camara
2019,2188301,167992055,141552,1,MDB,camara
2019,2188301,167992055,209189,2,PT,camara
2019,2188301,167992055,74574,1,PSD,camara
2019,2188301,167992055,74200,1,PROS,camara
2019,2188301,167992055,188097,2,PT,camara
2019,2188301,167981841,141417,1,PL,camara
2019,2188301,167981841,204465,1,PSD,camara
2019,2188301,167981841,178959,1,PP,camara
2019,2188301,167981841,160531,1,PRB,camara
2019,2188301,167981841,204468,1,REDE,camara
2019,2188301,167981841,204479,1,PSL,camara
2019,2188301,167981841,204475,1,SOLIDARIEDADE,camara
2019,2188301,167981841,178961,0,PSDB,camara
2019,2188301,167981841,204379,1,PROS,camara
2019,2188301,167981841,204353,1,PRB,camara
2019,2188301,167981841,178831,1,PP,camara
2019,2188301,167981841,204352,2,PSB,camara
2019,2188301,167981841,204375,0,AVANTE,camara
2019,2188301,167981841,160645,1,PSDB,camara
2019,2188301,167981841,160641,2,PCdoB,camara
2019,2188301,167981841,160591,0,PL,camara
2019,2188301,167981841,204495,2,PT,camara
2019,2188301,167981841,141335,2,PT,camara
2019,2188301,167981841,204499,1,PSB,camara
2019,2188301,167981841,204496,1,PSDB,camara
2019,2188301,167981841,135054,1,PL,camara
2019,2188301,167981841,178908,0,PSD,camara
2019,2188301,167981841,134812,2,PSOL,camara
2019,2188301,167981841,204500,1,PTB,camara
2019,2188301,167981841,74075,1,MDB,camara
2019,2188301,167981841,178909,1,DEM,camara
2019,2188301,167981841,178910,1,PSD,camara
2019,2188301,167981841,74079,0,MDB,camara
2019,2188301,167981841,204497,1,PSD,camara
2019,2188301,167981841,74352,0,PSDB,camara
2019,2188301,167981841,204498,1,DEM,camara
2019,2188301,167981841,204538,1,PTB,camara
2019,2188301,167981841,204505,1,PRB,camara
2019,2188301,167981841,204572,1,PRB,camara
2019,2188301,167981841,74090,0,PP,camara
2019,2188301,167981841,204551,1,SOLIDARIEDADE,camara
2019,2188301,167981841,204569,0,PSL,camara
2019,2188301,167981841,204555,2,PT,camara
2019,2188301,167981841,204556,1,PL,camara
2019,2188301,167981841,204557,1,PSD,camara
2019,2188301,167981841,74356,1,PRB,camara
2019,2188301,167981841,204378,0,PSL,camara
2019,2188301,167981841,178953,1,PSD,camara
2019,2188301,167981841,108338,1,PP,camara
2019,2188301,167981841,204359,1,PODEMOS,camara
2019,2188301,167981841,178954,1,MDB,camara
2019,2188301,167981841,178956,1,PSDB,camara
2019,2188301,167981841,141508,2,PSB,camara
2019,2188301,167981841,204360,2,PDT,camara
2019,2188301,167981841,178836,1,DEM,camara
2019,2188301,167981841,141434,1,MDB,camara
2019,2188301,167981841,178839,1,MDB,camara
2019,2188301,167981841,204435,0,PDT,camara
2019,2188301,167981841,204469,1,PRB,camara
2019,2188301,167981841,204471,1,PSDB,camara
2019,2188301,167981841,73943,0,PCdoB,camara
2019,2188301,167981841,204434,1,SOLIDARIEDADE,camara
2019,2188301,167981841,178993,1,DEM,camara
2019,2188301,167981841,204370,2,PT,camara
2019,2188301,167981841,178994,1,MDB,camara
2019,2188301,167981841,204364,1,SOLIDARIEDADE,camara
2019,2188301,167981841,204363,1,PSC,camara
2019,2188301,167981841,160639,1,DEM,camara
2019,2188301,167981841,143084,1,SOLIDARIEDADE,camara
2019,2188301,167981841,137070,1,PL,camara
2019,2188301,167981841,178881,1,PODEMOS,camara
2019,2188301,167981841,178882,1,PP,camara
2019,2188301,167981841,204561,2,PSB,camara
2019,2188301,167981841,141408,0,PRB,camara
2019,2188301,167981841,204562,1,PSD,camara
2019,2188301,167981841,204552,1,PMN,camara
2019,2188301,167981841,204575,0,PDT,camara
2019,2188301,167981841,178884,1,MDB,camara
2019,2188301,167981841,112437,1,MDB,camara
2019,2188301,167981841,204563,1,PL,camara
2019,2188301,167981841,204574,1,PL,camara
2019,2188301,167981841,178886,1,DEM,camara
2019,2188301,167981841,81055,2,PCdoB,camara
2019,2188301,167981841,204566,1,PATRIOTA,camara
2019,2188301,167981841,204570,1,PMN,camara
2019,2188301,167981841,122974,1,PTB,camara
2019,2188301,167981841,178889,0,PT,camara
2019,2188301,167981841,204549,1,PP,camara
2019,2188301,167981841,133439,0,PDT,camara
2019,2188301,167981841,204487,1,PROS,camara
2019,2188301,167981841,204488,1,PV,camara
2019,2188301,167981841,204542,2,PSB,camara
2019,2188301,167981841,143632,1,PSD,camara
2019,2188301,167981841,204481,1,PL,camara
2019,2188301,167981841,204541,0,PDT,camara
2019,2188301,167981841,160669,0,SOLIDARIEDADE,camara
2019,2188301,167981841,204548,1,PSL,camara
2019,2188301,167981841,204533,0,PDT,camara
2019,2188301,167981841,141464,2,PT,camara
2019,2188301,167981841,141470,2,PT,camara
2019,2188301,167981841,204550,0,PL,camara
2019,2188301,167981841,74299,0,PDT,camara
2019,2188301,167981841,178866,0,PT,camara
2019,2188301,167981841,204486,0,PDT,camara
2019,2188301,167981841,178997,1,MDB,camara
2019,2188301,167981841,90201,0,PTB,camara
2019,2188301,167981841,204489,2,PDT,camara
2019,2188301,167981841,74305,0,PSDB,camara
2019,2188301,167981841,195866,1,PROS,camara
2019,2188301,167981841,159237,0,PT,camara
2019,2188301,167981841,74459,1,PSB,camara
2019,2188301,167981841,191923,0,PDT,camara
2019,2188301,167981841,67138,1,PP,camara
2019,2188301,167981841,74317,1,PSD,camara
2019,2188301,167981841,204431,1,MDB,camara
2019,2188301,167981841,204430,1,PP,camara
2019,2188301,167981841,204432,1,SOLIDARIEDADE,camara
2019,2188301,167981841,178925,0,PT,camara
2019,2188301,167981841,109429,1,PRB,camara
2019,2188301,167981841,141428,1,PSD,camara
2019,2188301,167981841,178948,1,PP,camara
2019,2188301,167981841,204473,0,PSL,camara
2019,2188301,167981841,141459,1,PL,camara
2019,2188301,167981841,204453,2,PT,camara
2019,2188301,167981841,178951,0,PSB,camara
2019,2188301,167981841,178952,1,MDB,camara
2019,2188301,167981841,160527,0,PP,camara
2019,2188301,167981841,74467,0,PDT,camara
2019,2188301,167981841,204421,1,PSDB,camara
2019,2188301,167981841,141422,1,DEM,camara
2019,2188301,167981841,204393,2,PT,camara
2019,2188301,167981841,204394,2,PSB,camara
2019,2188301,167981841,160674,1,PRB,camara
2019,2188301,167981841,204420,1,PSL,camara
2019,2188301,167981841,178912,1,PSDB,camara
2019,2188301,167981841,160635,1,PSDB,camara
2019,2188301,167981841,74043,0,PL,camara
2019,2188301,167981841,74044,0,PTB,camara
2019,2188301,167981841,74471,1,PSD,camara
2019,2188301,167981841,204423,1,PSC,camara
2019,2188301,167981841,160665,1,SOLIDARIEDADE,camara
2019,2188301,167981841,204426,2,PT,camara
2019,2188301,167981841,178916,1,CIDADANIA,camara
2019,2188301,167981841,160528,2,PSB,camara
2019,2188301,167981841,141421,0,PP,camara
2019,2188301,167981841,72442,2,PSB,camara
2019,2188301,167981841,141431,0,DEM,camara
2019,2188301,167981841,92699,1,PP,camara
2019,2188301,167981841,204427,1,PL,camara
2019,2188301,167981841,74419,1,PSB,camara
2019,2188301,167981841,204429,2,PSB,camara
2019,2188301,167981841,74478,0,PSL,camara
2019,2188301,167981841,204428,0,PT,camara
2019,2188301,167981841,204422,1,PRB,camara
2019,2188301,167981841,160642,1,PATRIOTA,camara
2019,2188301,167981841,141523,1,MDB,camara
2019,2188301,167981841,73801,2,PCdoB,camara
2019,2188301,167981841,178920,0,PODEMOS,camara
2019,2188301,167981841,178921,1,PL,camara
2019,2188301,167981841,204425,1,PRB,camara
2019,2188301,167981841,178922,2,PSB,camara
2019,2188301,167981841,157130,0,PDT,camara
2019,2188301,167981841,74439,2,PDT,camara
2019,2188301,167981841,160541,1,PP,camara
2019,2188301,167981841,204436,1,MDB,camara
2019,2188301,167981841,178842,2,PSB,camara
2019,2188301,167981841,178843,1,PSD,camara
2019,2188301,167981841,194260,1,PTB,camara
2019,2188301,167981841,171617,0,PT,camara
2019,2188301,167981841,204438,1,PL,camara
2019,2188301,167981841,204437,1,PRB,camara
2019,2188301,167981841,204466,1,PSDB,camara
2019,2188301,167981841,74052,1,PL,camara
2019,2188301,167981841,178969,0,PSD,camara
2019,2188301,167981841,68720,0,PDT,camara
2019,2188301,167981841,171623,1,MDB,camara
2019,2188301,167981841,204408,1,SOLIDARIEDADE,camara
2019,2188301,167981841,178970,2,PT,camara
2019,2188301,167981841,151208,0,PP,camara
2019,2188301,167981841,204385,0,PSC,camara
2019,2188301,167981841,204554,1,PL,camara
2019,2188301,167981841,204560,0,PSDB,camara
2019,2188301,167981841,160508,0,PT,camara
2019,2188301,167981841,204571,0,PDT,camara
2019,2188301,167981841,74057,2,PCdoB,camara
2019,2188301,167981841,160553,1,PSD,camara
2019,2188301,167981841,160600,1,DEM,camara
2019,2188301,167981841,69871,1,PODEMOS,camara
2019,2188301,167981841,93083,1,PP,camara
2019,2188301,167981841,205476,1,PSD,camara
2019,2188301,167981841,74537,0,PP,camara
2019,2188301,167981841,74060,0,PCdoB,camara
2019,2188301,167981841,178854,0,DEM,camara
2019,2188301,167981841,160666,0,PDT,camara
2019,2188301,167981841,204564,1,PHS,camara
2019,2188301,167981841,141458,0,PL,camara
2019,2188301,167981841,204576,1,PRB,camara
2019,2188301,167981841,178857,2,PT,camara
2019,2188301,167981841,160619,1,PSD,camara
2019,2188301,167981841,74554,1,PL,camara
2019,2188301,167981841,92102,1,DEM,camara
2019,2188301,167981841,139285,2,PSB,camara
2019,2188301,167981841,204558,2,PSB,camara
2019,2188301,167981841,150418,1,PRB,camara
2019,2188301,167981841,178858,1,PP,camara
2019,2188301,167981841,74571,0,PT,camara
2019,2188301,167981841,204573,1,PSD,camara
2019,2188301,167981841,204553,-1,AVANTE,camara
2019,2188301,167981841,178860,1,DEM,camara
2019,2188301,167981841,204565,1,PSL,camara
2019,2188301,167981841,204567,1,PL,camara
2019,2188301,167981841,178861,1,PP,camara
2019,2188301,167981841,197438,1,AVANTE,camara
2019,2188301,167981841,178863,1,PROS,camara
2019,2188301,167981841,160610,2,PT,camara
2019,2188301,167981841,160569,2,PT,camara
2019,2188301,167981841,204559,0,PT,camara
2019,2188301,167981841,74646,0,PSDB,camara
2019,2188301,167981841,204545,1,PSL,camara
2019,2188301,167981841,204515,1,AVANTE,camara
2019,2188301,167981841,204509,0,PSOL,camara
2019,2188301,167981841,141513,1,DEM,camara
2019,2188301,167981841,204520,1,PSL,camara
2019,2188301,167981841,204490,1,PSL,camara
2019,2188301,167981841,204512,1,PSL,camara
2019,2188301,167981841,160588,1,PSD,camara
2019,2188301,167981841,160599,1,PP,camara
2019,2188301,167981841,160758,0,PSDB,camara
2019,2188301,167981841,204518,1,PATRIOTA,camara
2019,2188301,167981841,74655,0,PSDB,camara
2019,2188301,167981841,161550,1,PSB,camara
2019,2188301,167981841,160640,1,PROS,camara
2019,2188301,167981841,204482,1,PSC,camara
2019,2188301,167981841,141427,1,MDB,camara
2019,2188301,167981841,204510,1,PP,camara
2019,2188301,167981841,204494,1,PATRIOTA,camara
2019,2188301,167981841,204491,1,PRB,camara
2019,2188301,167981841,198197,1,AVANTE,camara
2019,2188301,167981841,204539,1,MDB,camara
2019,2188301,167981841,204508,1,PODEMOS,camara
2019,2188301,167981841,73586,2,PSB,camara
2019,2188301,167981841,98057,1,PRB,camara
2019,2188301,167981841,204547,1,PSL,camara
2019,2188301,167981841,74156,0,PT,camara
2019,2188301,167981841,74585,1,PL,camara
2019,2188301,167981841,204523,1,NOVO,camara
2019,2188301,167981841,160510,1,AVANTE,camara
2019,2188301,167981841,146788,0,PP,camara
2019,2188301,167981841,171619,2,PT,camara
2019,2188301,167981841,74158,0,PDT,camara
2019,2188301,167981841,74749,0,MDB,camara
2019,2188301,167981841,178895,1,PSD,camara
2019,2188301,167981841,178896,0,MDB,camara
2019,2188301,167981841,74159,0,PT,camara
2019,2188301,167981841,160556,2,PT,camara
2019,2188301,167981841,74160,2,PT,camara
2019,2188301,167981841,141516,0,PSDB,camara
2019,2188301,167981841,204492,2,PT,camara
2019,2188301,167981841,204524,1,PP,camara
2019,2188301,167981841,74161,0,PT,camara
2019,2188301,167981841,141531,1,PSDB,camara
2019,2188301,167981841,204480,2,PT,camara
2019,2188301,167981841,92776,1,PSD,camara
2019,2188301,167981841,177282,0,PDT,camara
2019,2188301,167981841,204519,1,NOVO,camara
2019,2188301,167981841,204483,2,PSB,camara
2019,2188301,167981841,160518,1,PROS,camara
2019,2188301,167981841,160632,0,SOLIDARIEDADE,camara
2019,2188301,167981841,204517,0,PL,camara
2019,2188301,167981841,204356,1,PRB,camara
2019,2188301,167981841,204355,1,CIDADANIA,camara
2019,2188301,167981841,81297,1,PSL,camara
2019,2188301,167981841,178871,1,PP,camara
2019,2188301,167981841,204371,1,PSB,camara
2019,2188301,167981841,178873,2,PT,camara
2019,2188301,167981841,160534,1,PL,camara
2019,2188301,167981841,66179,1,DEM,camara
2019,2188301,167981841,178874,2,PDT,camara
2019,2188301,167981841,160511,2,PSB,camara
2019,2188301,167981841,178833,1,PSD,camara
2019,2188301,167981841,178937,0,PL,camara
2019,2188301,167981841,160512,1,SOLIDARIEDADE,camara
2019,2188301,167981841,73701,2,PT,camara
2019,2188301,167981841,204460,1,PSL,camara
2019,2188301,167981841,141439,0,PDT,camara
2019,2188301,167981841,204476,1,AVANTE,camara
2019,2188301,167981841,204462,1,PSL,camara
2019,2188301,167981841,204440,1,PP,camara
2019,2188301,167981841,178939,1,PROS,camara
2019,2188301,167981841,204454,1,PSL,camara
2019,2188301,167981841,204459,1,MDB,camara
2019,2188301,167981841,204451,3,PSL,camara
2019,2188301,167981841,204450,1,PP,camara
2019,2188301,167981841,204477,1,PSL,camara
2019,2188301,167981841,204447,1,PSD,camara
2019,2188301,167981841,115746,1,PL,camara
2019,2188301,167981841,152605,2,PSOL,camara
2019,2188301,167981841,204456,1,MDB,camara
2019,2188301,167981841,204444,1,PSL,camara
2019,2188301,167981841,141450,1,PSD,camara
2019,2188301,167981841,74848,2,PCdoB,camara
2019,2188301,167981841,204457,1,DEM,camara
2019,2188301,167981841,196358,1,PSL,camara
2019,2188301,167981841,204448,1,SPART,camara
2019,2188301,167981841,204455,1,PSL,camara
2019,2188301,167981841,204458,1,PSL,camara
2019,2188301,167981841,204433,1,CIDADANIA,camara
2019,2188301,167981841,76874,2,PSOL,camara
2019,2188301,167981841,204452,1,PSL,camara
2019,2188301,167981841,204441,1,PSC,camara
2019,2188301,167981841,204461,1,NOVO,camara
2019,2188301,167981841,133968,0,PDT,camara
2019,2188301,167981841,122158,1,DEM,camara
2019,2188301,167981841,204446,1,PSL,camara
2019,2188301,167981841,74693,0,DEM,camara
2019,2188301,167981841,178945,1,PRB,camara
2019,2188301,167981841,204442,1,PSL,camara
2019,2188301,167981841,178946,0,PL,camara
2019,2188301,167981841,178947,0,DEM,camara
2019,2188301,167981841,204464,2,PSOL,camara
2019,2188301,167981841,204478,1,MDB,camara
2019,2188301,167981841,204463,1,PSD,camara
2019,2188301,167981841,204521,1,PSL,camara
2019,2188301,167981841,204528,1,NOVO,camara
2019,2188301,167981841,204501,2,PT,camara
2019,2188301,167981841,178972,1,CIDADANIA,camara
2019,2188301,167981841,204544,1,PSL,camara
2019,2188301,167981841,160545,1,DEM,camara
2019,2188301,167981841,204503,2,PT,camara
2019,2188301,167981841,204516,1,NOVO,camara
2019,2188301,167981841,73433,0,PT,camara
2019,2188301,167981841,141391,-1,CIDADANIA,camara
2019,2188301,167981841,178975,1,MDB,camara
2019,2188301,167981841,160589,-1,PSDB,camara
2019,2188301,167981841,178829,1,PL,camara
2019,2188301,167981841,204531,1,PP,camara
2019,2188301,167981841,204507,1,PSL,camara
2019,2188301,167981841,74262,1,PSDB,camara
2019,2188301,167981841,141398,2,PT,camara
2019,2188301,167981841,73441,1,PRB,camara
2019,2188301,167981841,204504,1,PSD,camara
2019,2188301,167981841,204514,1,PSL,camara
2019,2188301,167981841,204511,0,DEM,camara
2019,2188301,167981841,92346,1,PSL,camara
2019,2188301,167981841,178977,1,PSDB,camara
2019,2188301,167981841,160532,1,DEM,camara
2019,2188301,167981841,204537,1,PV,camara
2019,2188301,167981841,66828,0,PP,camara
2019,2188301,167981841,204484,1,PSL,camara
2019,2188301,167981841,204527,1,DEM,camara
2019,2188301,167981841,74270,1,PSC,camara
2019,2188301,167981841,204513,1,PSL,camara
2019,2188301,167981841,160667,1,PP,camara
2019,2188301,167981841,178981,1,MDB,camara
2019,2188301,167981841,73531,2,PSOL,camara
2019,2188301,167981841,74273,1,PSB,camara
2019,2188301,167981841,204546,1,PSL,camara
2019,2188301,167981841,204502,1,PSL,camara
2019,2188301,167981841,204536,1,DEM,camara
2019,2188301,167981841,204485,1,PL,camara
2019,2188301,167981841,204526,1,PSL,camara
2019,2188301,167981841,74784,2,PSOL,camara
2019,2188301,167981841,178983,1,PL,camara
2019,2188301,167981841,204522,1,PSD,camara
2019,2188301,167981841,204506,0,PRB,camara
2019,2188301,167981841,204540,1,PRB,camara
2019,2188301,167981841,178985,1,PL,camara
2019,2188301,167981841,154178,1,PRB,camara
2019,2188301,167981841,178986,0,PT,camara
2019,2188301,167981841,178987,2,PCdoB,camara
2019,2188301,167981841,160601,1,PODEMOS,camara
2019,2188301,167981841,160558,1,PL,camara
2019,2188301,167981841,141518,1,SOLIDARIEDADE,camara
2019,2188301,167981841,141488,2,PT,camara
2019,2188301,167981841,204529,0,PL,camara
2019,2188301,167981841,204543,1,PSB,camara
2019,2188301,167981841,178989,1,PODEMOS,camara
2019,2188301,167981841,160655,0,PP,camara
2019,2188301,167981841,152610,1,PRB,camara
2019,2188301,167981841,160653,0,PODEMOS,camara
2019,2188301,167981841,204530,-1,PSB,camara
2019,2188301,167981841,204525,1,PSB,camara
2019,2188301,167981841,73604,2,PT,camara
2019,2188301,167981841,204535,2,PSOL,camara
2019,2188301,167981841,178990,1,PSDB,camara
2019,2188301,167981841,204534,0,PDT,camara
2019,2188301,167981841,160976,1,PL,camara
2019,2188301,167981841,141553,1,PSDB,camara
2019,2188301,167981841,74283,2,PT,camara
2019,2188301,167981841,141555,1,PRB,camara
2019,2188301,167981841,204532,1,NOVO,camara
2019,2188301,167981841,178992,0,PSDB,camara
2019,2188301,167981841,204439,1,SOLIDARIEDADE,camara
2019,2188301,167981841,198783,1,PTB,camara
2019,2188301,167981841,204472,1,PODEMOS,camara
2019,2188301,167981841,204474,1,MDB,camara
2019,2188301,167981841,204449,1,PSL,camara
2019,2188301,167981841,146307,1,PP,camara
2019,2188301,167981841,204467,2,PT,camara
2019,2188301,167981841,204374,1,PSL,camara
2019,2188301,167981841,204380,1,PP,camara
2019,2188301,167981841,160575,0,PT,camara
2019,2188301,167981841,204354,1,PL,camara
2019,2188301,167981841,204372,1,PRB,camara
2019,2188301,167981841,204381,0,DEM,camara
2019,2188301,167981841,204377,0,CIDADANIA,camara
2019,2188301,167981841,204383,1,PV,camara
2019,2188301,167981841,121948,1,PP,camara
2019,2188301,167981841,204413,1,PRP,camara
2019,2188301,167981841,178876,1,PSDB,camara
2019,2188301,167981841,164359,1,PSL,camara
2019,2188301,167981841,204412,1,DEM,camara
2019,2188301,167981841,204389,2,PSB,camara
2019,2188301,167981841,160598,0,PDT,camara
2019,2188301,167981841,204392,1,PSD,camara
2019,2188301,167981841,204419,1,PSC,camara
2019,2188301,167981841,74366,0,PRB,camara
2019,2188301,167981841,204386,1,DEM,camara
2019,2188301,167981841,204391,1,PODEMOS,camara
2019,2188301,167981841,178879,0,SOLIDARIEDADE,camara
2019,2188301,167981841,166402,1,PL,camara
2019,2188301,167981841,179587,1,PSL,camara
2019,2188301,167981841,204390,1,PP,camara
2019,2188301,167981841,74371,2,PT,camara
2019,2188301,167981841,204358,1,PSDB,camara
2019,2188301,167981841,141411,0,PDT,camara
2019,2188301,167981841,204351,1,PSL,camara
2019,2188301,167981841,160587,1,PSD,camara
2019,2188301,167981841,204382,1,PSL,camara
2019,2188301,167981841,204357,1,PSDB,camara
2019,2188301,167981841,74376,2,PT,camara
2019,2188301,167981841,178927,0,PSB,camara
2019,2188301,167981841,204400,0,PSL,camara
2019,2188301,167981841,204414,1,PRB,camara
2019,2188301,167981841,204397,-1,PROS,camara
2019,2188301,167981841,178928,1,PL,camara
2019,2188301,167981841,178929,0,PODEMOS,camara
2019,2188301,167981841,132504,2,PT,camara
2019,2188301,167981841,204398,1,PSL,camara
2019,2188301,167981841,204411,1,PSL,camara
2019,2188301,167981841,74383,1,PL,camara
2019,2188301,167981841,107283,2,PT,camara
2019,2188301,167981841,73460,0,PDT,camara
2019,2188301,167981841,73772,1,MDB,camara
2019,2188301,167981841,178832,0,PV,camara
2019,2188301,167981841,178931,1,PSB,camara
2019,2188301,167981841,204410,0,PTB,camara
2019,2188301,167981841,162332,0,PL,camara
2019,2188301,167981841,204396,1,PSD,camara
2019,2188301,167981841,193726,1,PSC,camara
2019,2188301,167981841,204395,0,DEM,camara
2019,2188301,167981841,204418,1,PRB,camara
2019,2188301,167981841,73788,1,PP,camara
2019,2188301,167981841,73466,1,CIDADANIA,camara
2019,2188301,167981841,204387,1,PSD,camara
2019,2188301,167981841,204399,1,PP,camara
2019,2188301,167981841,178933,1,MDB,camara
2019,2188301,167981841,178934,1,PROS,camara
2019,2188301,167981841,160592,2,PT,camara
2019,2188301,167981841,73696,1,PP,camara
2019,2188301,167981841,204361,1,MDB,camara
2019,2188301,167981841,164360,1,CIDADANIA,camara
2019,2188301,167981841,204369,1,PSL,camara
2019,2188301,167981841,141405,0,MDB,camara
2019,2188301,167981841,204376,1,PSL,camara
2019,2188301,167981841,204367,1,PSL,camara
2019,2188301,167981841,116379,1,PSD,camara
2019,2188301,167981841,204368,1,PSL,camara
2019,2188301,167981841,178966,1,PSDB,camara
2019,2188301,167981841,204365,1,NOVO,camara
2019,2188301,167981841,204373,1,PRB,camara
2019,2188301,167981841,160604,2,PT,camara
2019,2188301,167981841,204362,1,PSD,camara
2019,2188301,167981841,204366,1,PSB,camara
2019,2188301,167981841,160651,1,MDB,camara
2019,2188301,167981841,136811,1,PP,camara
2019,2188301,167981841,178835,2,PDT,camara
2019,2188301,167981841,160559,0,MDB,camara
2019,2188301,167981841,204388,1,PSL,camara
2019,2188301,167981841,160538,2,PT,camara
2019,2188301,167981841,178962,1,PRB,camara
2019,2188301,167981841,204409,1,PSDB,camara
2019,2188301,167981841,160552,1,PSD,camara
2019,2188301,167981841,204407,2,PSOL,camara
2019,2188301,167981841,160673,1,PL,camara
2019,2188301,167981841,178996,1,MDB,camara
2019,2188301,167981841,178964,0,PSB,camara
2019,2188301,167981841,73482,2,PT,camara
2019,2188301,167981841,160570,1,PP,camara
2019,2188301,167981841,204405,2,PSB,camara
2019,2188301,167981841,204404,1,PSDB,camara
2019,2188301,167981841,156190,1,NOVO,camara
2019,2188301,167981841,133810,1,PTB,camara
2019,2188301,167981841,179001,1,MDB,camara
2019,2188301,167981841,160535,0,PT,camara
2019,2188301,167981841,74398,0,PT,camara
2019,2188301,167981841,204403,0,PDT,camara
2019,2188301,167981841,75431,1,PTB,camara
2019,2188301,167981841,204415,0,PSL,camara
2019,2188301,167981841,74400,2,PT,camara
2019,2188301,167981841,204406,1,PP,camara
2019,2188301,167981841,73486,0,PDT,camara
2019,2188301,167981841,204416,1,PSL,camara
2019,2188301,167981841,205550,1,PRB,camara
2019,2188301,167981841,205548,2,PSOL,camara
2019,2188301,167981841,205863,0,PSL,camara
2019,2188301,167981841,178930,1,PSD,camara
2019,2188301,167981841,205865,1,PSD,camara
2019,2188301,167981841,73891,1,MDB,camara
2019,2188301,167981841,206231,2,PSB,camara
2019,2188301,167981841,207176,1,PSDB,camara
2019,2188301,167981841,207309,1,PSL,camara
2019,2188301,167981841,90842,1,PTB,camara
2019,2188301,167981841,141552,0,MDB,camara
2019,2188301,167981841,209189,2,PT,camara
2019,2188301,167981841,74574,1,PSD,camara
2019,2188301,167981841,74200,1,PROS,camara
2019,2188301,167981841,188097,2,PT,camara
2019,2188301,167981722,141417,0,PL,camara
2019,2188301,167981722,204465,0,PSD,camara
2019,2188301,167981722,178959,-1,PP,camara
2019,2188301,167981722,160531,0,PRB,camara
2019,2188301,167981722,204468,-1,REDE,camara
2019,2188301,167981722,204479,-1,PSL,camara
2019,2188301,167981722,204475,-1,SOLIDARIEDADE,camara
2019,2188301,167981722,178961,-1,PSDB,camara
2019,2188301,167981722,204379,-1,PROS,camara
2019,2188301,167981722,204353,0,PRB,camara
2019,2188301,167981722,178831,-1,PP,camara
2019,2188301,167981722,204352,2,PSB,camara
2019,2188301,167981722,204375,0,AVANTE,camara
2019,2188301,167981722,160645,-1,PSDB,camara
2019,2188301,167981722,160641,0,PCdoB,camara
2019,2188301,167981722,160591,-1,PL,camara
2019,2188301,167981722,204495,2,PT,camara
