id,casa,nome,data_apresentacao,ementa,autor,indexacao,tema,uri_tramitacao
2238907,camara,RIC 218/2020,11/03/2020,"Solicita informações ao Ministro da Cidadania, sobre a distribuição dos benefícios do Programa Bolsa Família aos diversos Estados brasileiros.",André Figueiredo - PDT/CE,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238907
2238908,camara,INC 102/2020,11/03/2020,Sugere ao Ministro da Saúde que sejam utilizadas plantas aromáticas em estabelecimentos públicos para controle natural de vetores transmissores de doenças.," Comissão de Seguridade Social e Família, Comissão de Seguridade Social e Família",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238908
2238909,camara,INC 103/2020,11/03/2020,Sugere a ênfase a conteúdos relacionados à imunização no currículo escolar de todos os níveis de ensino do país.," Comissão de Seguridade Social e Família, Comissão de Seguridade Social e Família",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238909
2238910,camara,INC 104/2020,11/03/2020,"Sugere medidas para aprimorar o cuidado de pessoas com doenças raras no Sistema Único de Saúde - SUS, conforme relatório final da Subcomissão Especial de Doenças Raras, da Comissão de Seguridade Social e Família, da Câmara dos Deputados"," Comissão de Seguridade Social e Família, Comissão de Seguridade Social e Família",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238910
2238911,camara,INC 105/2020,11/03/2020,Sugere adotar medidas para universalizar o acesso a vacinas em todo país.," Comissão de Seguridade Social e Família, Comissão de Seguridade Social e Família",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238911
2238912,camara,INC 106/2020,11/03/2020,Sugere a articulação do Ministério da Educação com o Ministério da Saúde para retomar ações de vacinação em escolas públicas e privadas do país e ampliar o Programa Saúde na Escola.," Comissão de Seguridade Social e Família, Comissão de Seguridade Social e Família",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238912
2238913,camara,REQ 2/2020,11/03/2020,Requer informações detalhadas e atualizadas sobre o Planejamento Estratégico do Ministério da Educação (MEC).,Tabata Amaral - PDT/SP,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238913
2238914,camara,REQ 3/2020,11/03/2020,"Requer a realização de Audiência Pública para colher relatos dos pacientes e familiares sobre as evidências clínicas do uso de medicamentos à base de Cannabis Sativa.
1. Anny de Bortoli Fischer (12 anos) acompanhada pelos pais Sr. Norberto Fischer e Katiele de Bortoli Fischer. Foi a primeira brasileira autorizada a usar o CBD sem interferência da Anvisa, em 03/04 de 2014 - Rio de Janeiro/RJ;
2. Pedro Américo Geriz Pinto (10 anos), acompanhada pelos pais Júlio Américo Pinto Neto e Sheila Dantas Geriz - João Pessoa/PB;
3. Caroline Pereira da Silva (09 anos), acompanhada pela mãe Liane Maria Pereira e a avó Maria Alice Both Pereira - São Paulo/SP;
4. Carlos Alberto Cesar Da Silva (52 anos), acompanhado com o sobrinho Sr. Danilo Cruz da Silva - Castanhal/PA; 
5. Juliana Paolinelli (40 anos), acompanhada pela Sra. Ana Flávia Quintão Fonseca - Belo-Horizonte/MG;
6. Tuísa Silva Nakagava (45 anos) - Brasília/DF.",Eduardo Costa - PTB/PA,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238914
2238915,camara,REQ 4/2020,11/03/2020,"Requer aditamento da Audiência Pública, para debater os Avanços das Pesquisas Cientificas sobre a Cannabis Medicinal em relação ao potencial terapêutico na Imunologia, Metabologia, Neurologia, Oncologia e Psiquiatria.
- Dr. Eduardo de Sa Campello Faveret - Neurologista e Diretor Médico do Centro de
Epilepsia do IECPN do Instituto Estadual do Cérebro Paulo Niemeyer.",Eduardo Costa - PTB/PA,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238915
2238916,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238916
2238917,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238917
2238918,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238918
2238919,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238919
2238920,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238920
2238921,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238921
2238922,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238922
2238923,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238923
2238924,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238924
2238925,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238925
2238926,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238926
2238927,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238927
2238928,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238928
2238929,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238929
2238930,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238930
2238931,camara,PL 617/2020,11/03/2020,Dispõe sobre a proteção do consumidor em relação a serviços prestados por meio de aplicativos móveis e portais de internet.,Rogério Correia - PT/MG,"Alteração, Código de Defesa do Consumidor, regulação, Relações de consumo, prestação de serviços, produtos, Portal (Internet), Aplicativo móvel, Provedor de aplicações, proteção, consumidor.","Ciência, Tecnologia e Inovação, Direito e Defesa do Consumidor, Indústria, Comércio e Serviços",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238931
2238932,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238932
2238933,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238933
2238934,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238934
2238935,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238935
2238936,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238936
2238937,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238937
2238938,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238938
2238939,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238939
2238940,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238940
2238941,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238941
2238942,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238942
2238943,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238943
2238944,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238944
2238945,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238945
2238946,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238946
2238947,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238947
2238948,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238948
2238949,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238949
2238950,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238950
2238951,camara,REQ 425/2020,11/03/2020,"Requer a realização de Sessão Solene, no Plenário da Câmara dos Deputados, em homenagem aos 72 anos da Assistência Técnica e Extensão Rural - ATER, comemorados no dia 6 de dezembro.",Zé Silva - SOLIDARI/MG,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238951
2238952,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238952
2238953,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238953
2238954,camara,REQ 426/2020,11/03/2020,"Solicita urgência urgentíssima para apreciação do Projeto de Lei nº 10.622 de 2018, altera a Lei nº 13.606, de 9 de janeiro de 2018, para estender o alcance das medidas de estímulo à liquidação das operações contratadas no âmbito do Pronaf.",Zé Silva - SOLIDARI/MG,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238954
2238955,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238955
2238956,camara,PRL 1/0,11/03/2020,"Parecer do Relator, Dep. Marcos Pereira (REPUBLIC-SP), pela aprovação."," Marcos Pereira - REPUBLIC/SP, Marcos Pereira - REPUBLIC/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2238956
