ano,id_proposicao,id_votacao,partido,voto,casa
2019,2187087,169312202,PSC,-1,camara
2019,2187087,169312202,CIDADANIA,1,camara
2019,2187087,169312202,PCdoB,-1,camara
2019,2187087,169312202,NOVO,1,camara
2019,2187087,169312202,PV,1,camara
2019,2187087,169312202,REDE,1,camara
2019,2187087,169301912,PP,-1,camara
2019,2187087,169301912,MDB,-1,camara
2019,2187087,169301912,PTB,-1,camara
2019,2187087,169301912,PT,-1,camara
2019,2187087,169301912,PSL,2,camara
2019,2187087,169301912,PL,-1,camara
2019,2187087,169301912,PSD,-1,camara
2019,2187087,169301912,PSB,5,camara
2019,2187087,169301912,PSDB,1,camara
2019,2187087,169301912,REPUBLICAN,-1,camara
2019,2187087,169301912,DEM,-1,camara
2019,2187087,169301912,PDT,-1,camara
2019,2187087,169301912,SOLIDARIEDADE,-1,camara
2019,2187087,169301912,PODEMOS,2,camara
2019,2187087,169301912,PSOL,1,camara
2019,2187087,169301912,PROS,-1,camara
2019,2187087,169301912,PSC,-1,camara
2019,2187087,169301912,CIDADANIA,2,camara
2019,2187087,169301912,PCdoB,-1,camara
2019,2187087,169301912,NOVO,2,camara
2019,2187087,169301912,PV,2,camara
2019,2187087,169301912,PMN,2,camara
2019,2187087,169301912,MAIORIA,-1,camara
2019,2187087,169312222,PP,-1,camara
2019,2187087,169312222,MDB,-1,camara
2019,2187087,169312222,PTB,-1,camara
2019,2187087,169312222,PT,-1,camara
2019,2187087,169312222,PSL,1,camara
2019,2187087,169312222,PL,-1,camara
2019,2187087,169312222,PSD,-1,camara
2019,2187087,169312222,PSB,-1,camara
2019,2187087,169312222,PSDB,1,camara
2019,2187087,169312222,REPUBLICAN,-1,camara
2019,2187087,169312222,DEM,-1,camara
2019,2187087,169312222,PDT,-1,camara
2019,2187087,169312222,SOLIDARIEDADE,-1,camara
2019,2187087,169312222,PODEMOS,1,camara
2019,2187087,169312222,PSC,-1,camara
2019,2187087,169312222,CIDADANIA,1,camara
2019,2187087,169312222,PCdoB,-1,camara
2019,2187087,169312222,NOVO,1,camara
2019,2187087,169312233,PP,-1,camara
2019,2187087,169312233,MDB,-1,camara
2019,2187087,169312233,PTB,-1,camara
2019,2187087,169312233,PT,-1,camara
2019,2187087,169312233,PSL,1,camara
2019,2187087,169312233,PL,-1,camara
2019,2187087,169312233,PSD,-1,camara
2019,2187087,169312233,PSB,-1,camara
2019,2187087,169312233,PSDB,1,camara
2019,2187087,169312233,REPUBLICAN,-1,camara
2019,2187087,169312233,DEM,-1,camara
2019,2187087,169312233,PDT,-1,camara
2019,2187087,169312233,SOLIDARIEDADE,-1,camara
2019,2187087,169312233,PODEMOS,1,camara
2019,2187087,169312233,PSOL,1,camara
2019,2187087,169312233,PSC,-1,camara
2019,2187087,169312233,CIDADANIA,1,camara
2019,2187087,169312233,PCdoB,-1,camara
2019,2187087,169312233,NOVO,1,camara
2019,2187087,169312233,PV,1,camara
2019,2187087,169312233,GOVERNO,1,camara
2019,2187087,169312209,PP,-1,camara
2019,2187087,169312209,MDB,-1,camara
2019,2187087,169312209,PTB,-1,camara
2019,2187087,169312209,PT,-1,camara
2019,2187087,169312209,PSL,1,camara
2019,2187087,169312209,PL,-1,camara
2019,2187087,169312209,PSD,-1,camara
2019,2187087,169312209,PSB,-1,camara
2019,2187087,169312209,PSDB,1,camara
2019,2187087,169312209,REPUBLICAN,-1,camara
2019,2187087,169312209,DEM,-1,camara
2019,2187087,169312209,PDT,-1,camara
2019,2187087,169312209,SOLIDARIEDADE,-1,camara
2019,2187087,169312209,PODEMOS,1,camara
2019,2187087,169312209,PSOL,1,camara
2019,2187087,169312209,PSC,-1,camara
2019,2187087,169312209,CIDADANIA,1,camara
2019,2187087,169312209,PCdoB,-1,camara
2019,2187087,169312209,NOVO,1,camara
2019,2187087,169312209,PV,1,camara
2019,2187087,169301957,PP,-1,camara
2019,2187087,169301957,MDB,-1,camara
2019,2187087,169301957,PTB,-1,camara
2019,2187087,169301957,PT,-1,camara
2019,2187087,169301957,PSL,2,camara
2019,2187087,169301957,PL,-1,camara
2019,2187087,169301957,PSD,-1,camara
2019,2187087,169301957,PSB,5,camara
2019,2187087,169301957,PSDB,1,camara
2019,2187087,169301957,REPUBLICAN,-1,camara
2019,2187087,169301957,DEM,-1,camara
2019,2187087,169301957,PDT,-1,camara
2019,2187087,169301957,SOLIDARIEDADE,-1,camara
2019,2187087,169301957,PODEMOS,1,camara
2019,2187087,169301957,PSOL,2,camara
2019,2187087,169301957,CIDADANIA,2,camara
2019,2187087,169301957,PCdoB,-1,camara
2019,2187087,169301957,NOVO,2,camara
2019,2187087,169301957,PV,2,camara
2019,2187087,169301957,MINORIA,-1,camara
2019,2187087,169312255,PP,-1,camara
2019,2187087,169312255,MDB,-1,camara
2019,2187087,169312255,PTB,-1,camara
2019,2187087,169312255,PT,-1,camara
2019,2187087,169312255,PSL,1,camara
2019,2187087,169312255,PL,-1,camara
2019,2187087,169312255,PSD,-1,camara
2019,2187087,169312255,PSB,1,camara
2019,2187087,169312255,PSDB,1,camara
2019,2187087,169312255,REPUBLICAN,-1,camara
2019,2187087,169312255,DEM,-1,camara
2019,2187087,169312255,PDT,-1,camara
2019,2187087,169312255,SOLIDARIEDADE,-1,camara
2019,2187087,169312255,PSOL,1,camara
2019,2187087,169312255,PSC,-1,camara
2019,2187087,169312255,CIDADANIA,1,camara
2019,2187087,169312255,PCdoB,-1,camara
2019,2187087,169312255,NOVO,1,camara
2019,2187087,169312255,PV,1,camara
2019,2187087,169312244,PP,-1,camara
2019,2187087,169312244,MDB,-1,camara
2019,2187087,169312244,PTB,-1,camara
2019,2187087,169312244,PT,-1,camara
2019,2187087,169312244,PSL,1,camara
2019,2187087,169312244,PL,-1,camara
2019,2187087,169312244,PSD,-1,camara
2019,2187087,169312244,PSB,-1,camara
2019,2187087,169312244,PSDB,1,camara
2019,2187087,169312244,REPUBLICAN,-1,camara
2019,2187087,169312244,DEM,-1,camara
2019,2187087,169312244,PDT,-1,camara
2019,2187087,169312244,SOLIDARIEDADE,-1,camara
2019,2187087,169312244,PODEMOS,1,camara
2019,2187087,169312244,PSC,-1,camara
2019,2187087,169312244,CIDADANIA,1,camara
2019,2187087,169312244,PCdoB,-1,camara
2019,2187087,169312244,NOVO,1,camara
2019,2187087,169312244,PV,1,camara
2019,2187087,169312306,PP,-1,camara
2019,2187087,169312306,MDB,-1,camara
2019,2187087,169312306,PTB,-1,camara
2019,2187087,169312306,PT,-1,camara
2019,2187087,169312306,PSL,1,camara
2019,2187087,169312306,PL,-1,camara
2019,2187087,169312306,PSD,-1,camara
2019,2187087,169312306,PSB,-1,camara
2019,2187087,169312306,PSDB,1,camara
2019,2187087,169312306,REPUBLICAN,-1,camara
2019,2187087,169312306,DEM,-1,camara
2019,2187087,169312306,PDT,-1,camara
2019,2187087,169312306,SOLIDARIEDADE,-1,camara
2019,2187087,169312306,PODEMOS,1,camara
2019,2187087,169312306,PSOL,1,camara
2019,2187087,169312306,PSC,-1,camara
2019,2187087,169312306,CIDADANIA,1,camara
2019,2187087,169312306,PCdoB,-1,camara
2019,2187087,169312306,NOVO,1,camara
2019,2187087,169312306,PV,1,camara
2019,2187087,169312059,PP,-1,camara
2019,2187087,169312059,MDB,-1,camara
2019,2187087,169312059,PTB,-1,camara
2019,2187087,169312059,PT,-1,camara
2019,2187087,169312059,PSL,2,camara
2019,2187087,169312059,PL,-1,camara
2019,2187087,169312059,PSD,-1,camara
2019,2187087,169312059,PSB,-1,camara
2019,2187087,169312059,PSDB,1,camara
2019,2187087,169312059,REPUBLICAN,-1,camara
2019,2187087,169312059,DEM,-1,camara
2019,2187087,169312059,PDT,-1,camara
2019,2187087,169312059,SOLIDARIEDADE,-1,camara
2019,2187087,169312059,PODEMOS,2,camara
2019,2187087,169312059,PSOL,1,camara
2019,2187087,169312059,PSC,-1,camara
2019,2187087,169312059,CIDADANIA,2,camara
2019,2187087,169312059,NOVO,2,camara
2019,2187087,169312059,PV,2,camara
2019,2187087,169312059,REDE,1,camara
2019,2187087,169312059,MAIORIA,-1,camara
2019,2187087,169312143,PP,-1,camara
2019,2187087,169312143,MDB,-1,camara
2019,2187087,169312143,PTB,-1,camara
2019,2187087,169312143,PT,-1,camara
2019,2187087,169312143,PSL,1,camara
2019,2187087,169312143,PL,-1,camara
2019,2187087,169312143,PSD,-1,camara
2019,2187087,169312143,PSB,-1,camara
2019,2187087,169312143,PSDB,1,camara
2019,2187087,169312143,REPUBLICAN,-1,camara
2019,2187087,169312143,DEM,-1,camara
2019,2187087,169312143,PDT,-1,camara
2019,2187087,169312143,SOLIDARIEDADE,-1,camara
2019,2187087,169312143,PODEMOS,1,camara
2019,2187087,169312143,PSOL,1,camara
2019,2187087,169312143,PSC,-1,camara
2019,2187087,169312143,CIDADANIA,1,camara
2019,2187087,169312143,PCdoB,-1,camara
2019,2187087,169312143,NOVO,1,camara
2019,2187087,169312143,PV,1,camara
2019,2187087,169312143,PMN,1,camara
2019,2187087,169312143,REDE,1,camara
2019,2187087,169312143,OPOSIÇÃO,5,camara
2019,2188301,167992040,PP,-1,camara
2019,2188301,167992040,MDB,-1,camara
2019,2188301,167992040,PTB,-1,camara
2019,2188301,167992040,PT,2,camara
2019,2188301,167992040,PSL,-1,camara
2019,2188301,167992040,PL,-1,camara
2019,2188301,167992040,PSD,-1,camara
2019,2188301,167992040,PSB,2,camara
2019,2188301,167992040,PRB,-1,camara
2019,2188301,167992040,PSDB,-1,camara
2019,2188301,167992040,PDT,2,camara
2019,2188301,167992040,DEM,-1,camara
2019,2188301,167992040,SOLIDARIEDADE,-1,camara
2019,2188301,167992040,PODEMOS,-1,camara
2019,2188301,167992040,PSOL,2,camara
2019,2188301,167992040,PCdoB,2,camara
2019,2188301,167992040,PSC,-1,camara
2019,2188301,167992040,CIDADANIA,-1,camara
2019,2188301,167992040,NOVO,-1,camara
2019,2188301,167992040,PATRIOTA,-1,camara
2019,2188301,167992040,PV,-1,camara
2019,2188301,167992040,MINORIA,2,camara
2019,2188301,167992040,OPOSIÇÃO,2,camara
2019,2188301,167992040,GOVERNO,-1,camara
2019,2188301,167992055,PP,1,camara
2019,2188301,167992055,MDB,1,camara
2019,2188301,167992055,PTB,1,camara
2019,2188301,167992055,PT,2,camara
2019,2188301,167992055,PSL,1,camara
2019,2188301,167992055,PL,1,camara
2019,2188301,167992055,PSD,1,camara
2019,2188301,167992055,PSB,2,camara
2019,2188301,167992055,PRB,1,camara
2019,2188301,167992055,PSDB,1,camara
2019,2188301,167992055,PDT,2,camara
2019,2188301,167992055,DEM,1,camara
2019,2188301,167992055,SOLIDARIEDADE,1,camara
2019,2188301,167992055,PODEMOS,1,camara
2019,2188301,167992055,PSOL,2,camara
2019,2188301,167992055,PCdoB,2,camara
2019,2188301,167992055,PSC,1,camara
2019,2188301,167992055,CIDADANIA,1,camara
2019,2188301,167992055,NOVO,1,camara
2019,2188301,167992055,AVANTE,1,camara
2019,2188301,167992055,PATRIOTA,1,camara
2019,2188301,167992055,PV,1,camara
2019,2188301,167992055,PMN,1,camara
2019,2188301,167992055,MINORIA,2,camara
2019,2188301,167992055,OPOSIÇÃO,2,camara
2019,2188301,167992055,GOVERNO,1,camara
2019,2188301,167981841,PP,1,camara
2019,2188301,167981841,MDB,1,camara
2019,2188301,167981841,PTB,1,camara
2019,2188301,167981841,PT,2,camara
2019,2188301,167981841,PSL,1,camara
2019,2188301,167981841,PL,1,camara
2019,2188301,167981841,PSB,2,camara
2019,2188301,167981841,PRB,1,camara
2019,2188301,167981841,PSDB,1,camara
2019,2188301,167981841,PDT,2,camara
2019,2188301,167981841,DEM,1,camara
2019,2188301,167981841,SOLIDARIEDADE,1,camara
2019,2188301,167981841,PODEMOS,1,camara
2019,2188301,167981841,PSOL,2,camara
2019,2188301,167981841,PROS,1,camara
2019,2188301,167981841,PCdoB,2,camara
2019,2188301,167981841,PSC,1,camara
2019,2188301,167981841,CIDADANIA,1,camara
2019,2188301,167981841,NOVO,1,camara
2019,2188301,167981841,AVANTE,1,camara
2019,2188301,167981841,PATRIOTA,1,camara
2019,2188301,167981841,MINORIA,2,camara
2019,2188301,167981841,OPOSIÇÃO,2,camara
2019,2188301,167981841,GOVERNO,1,camara
2019,2188301,167981722,PP,-1,camara
2019,2188301,167981722,MDB,-1,camara
2019,2188301,167981722,PTB,-1,camara
2019,2188301,167981722,PT,2,camara
2019,2188301,167981722,PSL,-1,camara
2019,2188301,167981722,PL,-1,camara
2019,2188301,167981722,PSD,-1,camara
2019,2188301,167981722,PSB,2,camara
2019,2188301,167981722,PRB,-1,camara
2019,2188301,167981722,PSDB,-1,camara
2019,2188301,167981722,PDT,2,camara
2019,2188301,167981722,DEM,-1,camara
2019,2188301,167981722,SOLIDARIEDADE,-1,camara
2019,2188301,167981722,PODEMOS,-1,camara
2019,2188301,167981722,PSOL,2,camara
2019,2188301,167981722,PROS,-1,camara
2019,2188301,167981722,PCdoB,2,camara
2019,2188301,167981722,PSC,-1,camara
2019,2188301,167981722,CIDADANIA,-1,camara
2019,2188301,167981722,NOVO,-1,camara
2019,2188301,167981722,AVANTE,2,camara
2019,2188301,167981722,PATRIOTA,-1,camara
2019,2188301,167981722,MINORIA,2,camara
2019,2188301,167981722,OPOSIÇÃO,2,camara
2019,2188301,167981722,GOVERNO,-1,camara
2019,2188301,167981748,PP,-1,camara
2019,2188301,167981748,MDB,-1,camara
2019,2188301,167981748,PTB,-1,camara
2019,2188301,167981748,PT,2,camara
2019,2188301,167981748,PSL,-1,camara
2019,2188301,167981748,PL,-1,camara
2019,2188301,167981748,PSD,-1,camara
2019,2188301,167981748,PRB,-1,camara
2019,2188301,167981748,PDT,2,camara
2019,2188301,167981748,DEM,-1,camara
2019,2188301,167981748,SOLIDARIEDADE,-1,camara
2019,2188301,167981748,PODEMOS,-1,camara
2019,2188301,167981748,PSOL,2,camara
2019,2188301,167981748,PCdoB,2,camara
2019,2188301,167981748,PSC,-1,camara
2019,2188301,167981748,NOVO,-1,camara
2019,2188301,167981748,AVANTE,-1,camara
2019,2188301,167981748,PV,-1,camara
2019,2188301,167981748,OPOSIÇÃO,1,camara
2019,2188301,167992141,PP,1,camara
2019,2188301,167992141,MDB,1,camara
2019,2188301,167992141,PTB,1,camara
2019,2188301,167992141,PT,2,camara
2019,2188301,167992141,PSL,1,camara
2019,2188301,167992141,PL,1,camara
2019,2188301,167992141,PSD,1,camara
2019,2188301,167992141,PSB,2,camara
2019,2188301,167992141,PRB,1,camara
2019,2188301,167992141,PSDB,1,camara
2019,2188301,167992141,PDT,2,camara
2019,2188301,167992141,DEM,1,camara
2019,2188301,167992141,SOLIDARIEDADE,1,camara
2019,2188301,167992141,PSOL,2,camara
2019,2188301,167992141,PCdoB,2,camara
2019,2188301,167992141,PSC,1,camara
2019,2188301,167992141,CIDADANIA,1,camara
2019,2188301,167992141,NOVO,1,camara
2019,2188301,167992141,PATRIOTA,1,camara
2019,2188301,167992141,MINORIA,2,camara
2019,2188301,167992141,OPOSIÇÃO,2,camara
2019,2188301,167992141,GOVERNO,1,camara
2019,2188301,167992229,PP,1,camara
2019,2188301,167992229,MDB,1,camara
2019,2188301,167992229,PTB,1,camara
2019,2188301,167992229,PT,2,camara
2019,2188301,167992229,PSL,1,camara
2019,2188301,167992229,PL,1,camara
2019,2188301,167992229,PSD,2,camara
2019,2188301,167992229,PSB,2,camara
2019,2188301,167992229,PRB,1,camara
2019,2188301,167992229,PSDB,1,camara
2019,2188301,167992229,PDT,2,camara
2019,2188301,167992229,DEM,1,camara
2019,2188301,167992229,SOLIDARIEDADE,1,camara
2019,2188301,167992229,PSOL,2,camara
2019,2188301,167992229,PCdoB,2,camara
2019,2188301,167992229,PSC,1,camara
2019,2188301,167992229,CIDADANIA,1,camara
2019,2188301,167992229,NOVO,1,camara
2019,2188301,167992229,AVANTE,2,camara
2019,2188301,167992229,PATRIOTA,1,camara
2019,2188301,167992229,MINORIA,2,camara
2019,2188301,167992229,OPOSIÇÃO,2,camara
2019,2188301,167992229,GOVERNO,1,camara
2019,2188301,167981904,PP,1,camara
2019,2188301,167981904,MDB,1,camara
2019,2188301,167981904,PTB,1,camara
2019,2188301,167981904,PT,2,camara
2019,2188301,167981904,PSL,1,camara
2019,2188301,167981904,PL,1,camara
2019,2188301,167981904,PSD,1,camara
2019,2188301,167981904,PSB,2,camara
2019,2188301,167981904,PRB,1,camara
2019,2188301,167981904,PSDB,1,camara
2019,2188301,167981904,PDT,2,camara
2019,2188301,167981904,DEM,1,camara
2019,2188301,167981904,SOLIDARIEDADE,1,camara
2019,2188301,167981904,PODEMOS,1,camara
2019,2188301,167981904,PSOL,2,camara
2019,2188301,167981904,PROS,1,camara
2019,2188301,167981904,PCdoB,2,camara
2019,2188301,167981904,PSC,1,camara
2019,2188301,167981904,CIDADANIA,1,camara
2019,2188301,167981904,NOVO,1,camara
2019,2188301,167981904,AVANTE,1,camara
2019,2188301,167981904,PATRIOTA,1,camara
2019,2188301,167981904,MINORIA,2,camara
2019,2188301,167981904,GOVERNO,1,camara
2019,2188301,167981925,PP,-1,camara
2019,2188301,167981925,MDB,-1,camara
2019,2188301,167981925,PTB,-1,camara
2019,2188301,167981925,PT,2,camara
2019,2188301,167981925,PSL,-1,camara
2019,2188301,167981925,PL,-1,camara
2019,2188301,167981925,PSD,-1,camara
2019,2188301,167981925,PSB,2,camara
2019,2188301,167981925,PRB,-1,camara
2019,2188301,167981925,PSDB,-1,camara
2019,2188301,167981925,PDT,2,camara
2019,2188301,167981925,DEM,-1,camara
2019,2188301,167981925,SOLIDARIEDADE,-1,camara
2019,2188301,167981925,PODEMOS,-1,camara
2019,2188301,167981925,PSOL,2,camara
2019,2188301,167981925,PROS,-1,camara
2019,2188301,167981925,PCdoB,2,camara
2019,2188301,167981925,PSC,-1,camara
2019,2188301,167981925,CIDADANIA,-1,camara
2019,2188301,167981925,NOVO,-1,camara
2019,2188301,167981925,AVANTE,2,camara
2019,2188301,167981925,PATRIOTA,-1,camara
2019,2188301,167981925,MINORIA,2,camara
2019,2188301,167981925,GOVERNO,-1,camara
2019,2189858,168101803,PP,-1,camara
2019,2189858,168101803,MDB,-1,camara
2019,2189858,168101803,PTB,-1,camara
2019,2189858,168101803,PT,2,camara
2019,2189858,168101803,PSL,-1,camara
2019,2189858,168101803,PL,-1,camara
2019,2189858,168101803,PSD,-1,camara
2019,2189858,168101803,PSB,2,camara
2019,2189858,168101803,PRB,-1,camara
2019,2189858,168101803,PSDB,-1,camara
2019,2189858,168101803,PDT,2,camara
2019,2189858,168101803,DEM,-1,camara
2019,2189858,168101803,SOLIDARIEDADE,-1,camara
2019,2189858,168101803,PODEMOS,-1,camara
2019,2189858,168101803,PSOL,2,camara
2019,2189858,168101803,PCdoB,2,camara
2019,2189858,168101803,PSC,-1,camara
2019,2189858,168101803,CIDADANIA,-1,camara
2019,2189858,168101803,NOVO,-1,camara
2019,2189858,168101803,AVANTE,-1,camara
2019,2189858,168101803,PATRIOTA,-1,camara
2019,2189858,168101803,REDE,2,camara
2019,2189858,168101803,OPOSIÇÃO,2,camara
2019,2189858,168101803,GOVERNO,-1,camara
2019,2189858,168101907,PP,-1,camara
2019,2189858,168101907,MDB,-1,camara
2019,2189858,168101907,PTB,-1,camara
2019,2189858,168101907,PT,2,camara
2019,2189858,168101907,PSL,-1,camara
2019,2189858,168101907,PL,-1,camara
2019,2189858,168101907,PSB,2,camara
2019,2189858,168101907,PRB,-1,camara
2019,2189858,168101907,PSDB,-1,camara
2019,2189858,168101907,PDT,2,camara
2019,2189858,168101907,DEM,-1,camara
2019,2189858,168101907,SOLIDARIEDADE,-1,camara
2019,2189858,168101907,PSOL,2,camara
2019,2189858,168101907,PROS,-1,camara
2019,2189858,168101907,PCdoB,2,camara
2019,2189858,168101907,PSC,-1,camara
2019,2189858,168101907,CIDADANIA,-1,camara
2019,2189858,168101907,NOVO,-1,camara
2019,2189858,168101907,PV,-1,camara
2019,2189858,168101907,REDE,2,camara
2019,2189858,168101907,MINORIA,2,camara
2019,2189858,168101907,OPOSIÇÃO,2,camara
2019,2189858,168101907,GOVERNO,-1,camara
2019,2189858,168101724,PP,-1,camara
2019,2189858,168101724,MDB,-1,camara
2019,2189858,168101724,PTB,-1,camara
2019,2189858,168101724,PT,2,camara
2019,2189858,168101724,PSL,-1,camara
2019,2189858,168101724,PL,-1,camara
2019,2189858,168101724,PSD,-1,camara
2019,2189858,168101724,PSB,2,camara
2019,2189858,168101724,PRB,-1,camara
2019,2189858,168101724,PSDB,-1,camara
2019,2189858,168101724,PDT,2,camara
2019,2189858,168101724,DEM,-1,camara
2019,2189858,168101724,SOLIDARIEDADE,-1,camara
2019,2189858,168101724,PODEMOS,-1,camara
2019,2189858,168101724,PSOL,2,camara
2019,2189858,168101724,PCdoB,2,camara
2019,2189858,168101724,PSC,-1,camara
2019,2189858,168101724,CIDADANIA,-1,camara
2019,2189858,168101724,NOVO,-1,camara
2019,2189858,168101724,AVANTE,-1,camara
2019,2189858,168101724,PATRIOTA,-1,camara
2019,2189858,168101724,REDE,2,camara
2019,2189858,168101724,MINORIA,2,camara
2019,2189858,168101724,GOVERNO,-1,camara
2019,2189858,168112153,PP,-1,camara
2019,2189858,168112153,MDB,-1,camara
2019,2189858,168112153,PTB,-1,camara
2019,2189858,168112153,PT,2,camara
2019,2189858,168112153,PSL,-1,camara
2019,2189858,168112153,PL,-1,camara
2019,2189858,168112153,PSD,-1,camara
2019,2189858,168112153,PSB,1,camara
2019,2189858,168112153,PRB,-1,camara
2019,2189858,168112153,PSDB,-1,camara
2019,2189858,168112153,PDT,2,camara
2019,2189858,168112153,DEM,-1,camara
2019,2189858,168112153,SOLIDARIEDADE,-1,camara
2019,2189858,168112153,PSOL,2,camara
2019,2189858,168112153,PROS,-1,camara
2019,2189858,168112153,PCdoB,1,camara
2019,2189858,168112153,PSC,1,camara
2019,2189858,168112153,CIDADANIA,-1,camara
2019,2189858,168112153,NOVO,-1,camara
2019,2189858,168112153,PATRIOTA,-1,camara
2019,2189858,168112153,PV,-1,camara
2019,2189858,168112153,MINORIA,1,camara
2019,2189858,168112153,OPOSIÇÃO,2,camara
2019,2189858,168112153,GOVERNO,-1,camara
2019,2189858,168101831,PP,-1,camara
2019,2189858,168101831,MDB,-1,camara
2019,2189858,168101831,PTB,-1,camara
2019,2189858,168101831,PT,2,camara
2019,2189858,168101831,PSL,-1,camara
2019,2189858,168101831,PL,-1,camara
2019,2189858,168101831,PSD,-1,camara
2019,2189858,168101831,PSB,2,camara
2019,2189858,168101831,PRB,-1,camara
2019,2189858,168101831,PSDB,-1,camara
2019,2189858,168101831,PDT,2,camara
2019,2189858,168101831,DEM,-1,camara
2019,2189858,168101831,SOLIDARIEDADE,-1,camara
2019,2189858,168101831,PODEMOS,-1,camara
2019,2189858,168101831,PSOL,2,camara
2019,2189858,168101831,PCdoB,2,camara
2019,2189858,168101831,PSC,-1,camara
2019,2189858,168101831,CIDADANIA,-1,camara
2019,2189858,168101831,NOVO,-1,camara
2019,2189858,168101831,PATRIOTA,-1,camara
2019,2189858,168101831,PV,-1,camara
2019,2189858,168101831,REDE,2,camara
2019,2189858,168101831,MINORIA,2,camara
2019,2189858,168101831,OPOSIÇÃO,2,camara
2019,2189858,168101831,GOVERNO,-1,camara
2019,2190237,168181939,PP,-1,camara
2019,2190237,168181939,MDB,-1,camara
2019,2190237,168181939,PTB,-1,camara
2019,2190237,168181939,PT,2,camara
2019,2190237,168181939,PSL,-1,camara
2019,2190237,168181939,PL,-1,camara
2019,2190237,168181939,PSD,-1,camara
2019,2190237,168181939,PSB,1,camara
2019,2190237,168181939,PRB,-1,camara
2019,2190237,168181939,PSDB,-1,camara
2019,2190237,168181939,PDT,2,camara
2019,2190237,168181939,DEM,-1,camara
2019,2190237,168181939,SOLIDARIEDADE,-1,camara
2019,2190237,168181939,PODEMOS,1,camara
2019,2190237,168181939,PSOL,1,camara
2019,2190237,168181939,PCdoB,1,camara
2019,2190237,168181939,CIDADANIA,5,camara
2019,2190237,168181939,NOVO,-1,camara
2019,2190237,168181939,PV,1,camara
2019,2190237,168181939,REDE,1,camara
2019,2190237,168181939,MINORIA,1,camara
2019,2190237,168181850,PP,-1,camara
2019,2190237,168181850,MDB,-1,camara
2019,2190237,168181850,PTB,-1,camara
2019,2190237,168181850,PT,2,camara
2019,2190237,168181850,PSL,-1,camara
2019,2190237,168181850,PL,-1,camara
2019,2190237,168181850,PSD,-1,camara
2019,2190237,168181850,PSB,2,camara
2019,2190237,168181850,PRB,-1,camara
2019,2190237,168181850,PSDB,-1,camara
2019,2190237,168181850,PDT,2,camara
2019,2190237,168181850,DEM,-1,camara
2019,2190237,168181850,SOLIDARIEDADE,-1,camara
2019,2190237,168181850,PODEMOS,2,camara
2019,2190237,168181850,PSOL,2,camara
2019,2190237,168181850,PROS,-1,camara
2019,2190237,168181850,PCdoB,2,camara
2019,2190237,168181850,PSC,-1,camara
2019,2190237,168181850,CIDADANIA,2,camara
2019,2190237,168181850,NOVO,-1,camara
2019,2190237,168181850,AVANTE,-1,camara
2019,2190237,168181850,PATRIOTA,-1,camara
2019,2190237,168181850,PV,2,camara
2019,2190237,168181850,REDE,2,camara
2019,2190237,168181850,MINORIA,2,camara
2019,2190237,168181850,OPOSIÇÃO,2,camara
2019,2190237,168181850,GOVERNO,-1,camara
2019,2190237,168192147,PP,1,camara
2019,2190237,168192147,MDB,1,camara
2019,2190237,168192147,PTB,1,camara
2019,2190237,168192147,PT,2,camara
2019,2190237,168192147,PSL,1,camara
2019,2190237,168192147,PL,1,camara
2019,2190237,168192147,PSD,1,camara
2019,2190237,168192147,PSB,2,camara
2019,2190237,168192147,PRB,1,camara
2019,2190237,168192147,PSDB,1,camara
2019,2190237,168192147,PDT,2,camara
2019,2190237,168192147,DEM,1,camara
2019,2190237,168192147,SOLIDARIEDADE,1,camara
2019,2190237,168192147,PSOL,2,camara
2019,2190237,168192147,PROS,1,camara
2019,2190237,168192147,PCdoB,2,camara
2019,2190237,168192147,CIDADANIA,5,camara
2019,2190237,168192147,NOVO,1,camara
2019,2190237,168192147,PV,2,camara
2019,2190237,168192147,PMN,2,camara
2019,2190237,168192147,REDE,2,camara
2019,2190237,168192147,MINORIA,2,camara
2019,2190237,168192147,OPOSIÇÃO,2,camara
2019,2190237,168192147,GOVERNO,1,camara
2019,2190237,168201630,PP,1,camara
2019,2190237,168201630,MDB,1,camara
2019,2190237,168201630,PTB,1,camara
2019,2190237,168201630,PT,2,camara
2019,2190237,168201630,PSL,1,camara
2019,2190237,168201630,PL,1,camara
2019,2190237,168201630,PSD,1,camara
2019,2190237,168201630,PSB,2,camara
2019,2190237,168201630,PRB,1,camara
2019,2190237,168201630,PSDB,1,camara
2019,2190237,168201630,PDT,2,camara
2019,2190237,168201630,DEM,1,camara
2019,2190237,168201630,SOLIDARIEDADE,1,camara
2019,2190237,168201630,PSOL,2,camara
2019,2190237,168201630,PCdoB,2,camara
2019,2190237,168201630,PSC,1,camara
2019,2190237,168201630,CIDADANIA,5,camara
2019,2190237,168201630,NOVO,1,camara
2019,2190237,168201630,PV,2,camara
2019,2190237,168201630,PMN,2,camara
2019,2190237,168201630,MINORIA,2,camara
2019,2190237,168201630,OPOSIÇÃO,2,camara
2019,2190237,168201630,GOVERNO,1,camara
2019,2190237,168192102,PP,-1,camara
2019,2190237,168192102,MDB,-1,camara
2019,2190237,168192102,PTB,-1,camara
2019,2190237,168192102,PT,2,camara
2019,2190237,168192102,PSL,-1,camara
2019,2190237,168192102,PL,-1,camara
2019,2190237,168192102,PSD,-1,camara
2019,2190237,168192102,PSB,2,camara
2019,2190237,168192102,PRB,-1,camara
