"id_proposicao","id_votacao","id_parlamentar","casa","voto"
"611966",161551642,160509,"camara",1
"611966",161551642,160536,"camara",1
"611966",161551642,141507,"camara",1
"611966",161551642,160604,"camara",-1
"611966",161551642,160651,"camara",1
"611966",161551642,160515,"camara",0
"611966",161551642,74010,"camara",1
"611966",161551642,73720,"camara",1
"611966",161551642,178966,"camara",1
"611966",161551642,178967,"camara",1
"611966",161551642,160571,"camara",0
"611966",161551642,136811,"camara",1
"611966",161551642,160559,"camara",1
"611966",161551642,178835,"camara",1
"611966",161551642,160538,"camara",-1
"611966",161551642,160552,"camara",1
"611966",161551642,73891,"camara",1
"611966",161551642,160673,"camara",0
"611966",161551642,73482,"camara",-1
"611966",161551642,160570,"camara",1
"611966",161551642,74395,"camara",0
"611966",161551642,160607,"camara",1
"611966",161551642,73483,"camara",1
"611966",161551642,133373,"camara",-1
"611966",161551642,160535,"camara",-1
"611966",161551642,74398,"camara",0
"611966",161551642,74399,"camara",1
"611966",161551642,74400,"camara",-1
"611966",161551642,141445,"camara",-1
"611966",161551642,141527,"camara",0
"611966",161551642,141542,"camara",1
"611966",161551642,178962,"camara",0
"611966",161551642,178963,"camara",1
"611966",161551642,178964,"camara",1
"611966",161551642,178965,"camara",1
"611966",161551642,73486,"camara",1
"611966",161551642,141560,"camara",1
"611966",161551642,73584,"camara",0
"611966",161551642,133374,"camara",1
"611966",161551642,74277,"camara",1
"611966",161551642,160660,"camara",1
"611966",161551642,101309,"camara",0
"611966",161551642,160665,"camara",1
"611966",161551642,92699,"camara",1
"611966",161551642,74474,"camara",1
"611966",161551642,180545,"camara",1
"611966",161551642,160631,"camara",1
"611966",161551642,73568,"camara",1
"611966",161551642,181316,"camara",-1
"611966",161551642,131966,"camara",1
"611966",161551642,124411,"camara",1
"611966",161551642,186775,"camara",1
"611966",161551642,187008,"camara",0
"611966",161551642,160582,"camara",0
"611966",161551642,151965,"camara",1
"611966",161551642,189593,"camara",-1
"611966",161551642,74103,"camara",0
"611966",161551642,191945,"camara",1
"611966",161551642,74856,"camara",1
"611966",161551642,141517,"camara",1
"611966",161551642,193066,"camara",1
"611966",161551642,73786,"camara",1
"611966",161551642,160566,"camara",1
"611966",161551642,193982,"camara",1
"611966",161551642,194258,"camara",1
"611966",161551642,194259,"camara",1
"611966",161551642,167614,"camara",1
"611966",161551642,194260,"camara",1
"611966",161551642,194261,"camara",1
"611966",161551642,194262,"camara",1
"611966",161551642,195143,"camara",-1
"611966",161551642,195278,"camara",0
"611966",161551642,146949,"camara",0
"611966",161551642,195997,"camara",1
"611966",161551642,81366,"camara",1
"611966",161551642,141522,"camara",1
"611966",161551642,171620,"camara",1
"611966",161551642,195866,"camara",1
"611966",161551642,195826,"camara",1
"611966",161551642,196357,"camara",1
"611966",161551642,66179,"camara",1
"611966",161551642,196359,"camara",1
"611966",161551642,160581,"camara",-1
"611966",161551642,73992,"camara",0
"611966",161551642,196378,"camara",1
"611966",161551642,91208,"camara",-1
"611966",161551642,141532,"camara",1
"1514014",56242022,178957,"camara",0
"1514014",56242022,141417,"camara",1
"1514014",56242022,178958,"camara",1
"1514014",56242022,178959,"camara",1
"1514014",56242022,160531,"camara",1
"1514014",56242022,64960,"camara",0
"1514014",56242022,178960,"camara",1
"1514014",56242022,178961,"camara",0
"1514014",56242022,178831,"camara",1
"1514014",56242022,73926,"camara",0
"1514014",56242022,178851,"camara",0
"1514014",56242022,178852,"camara",1
"1514014",56242022,105112,"camara",1
"1514014",56242022,160641,"camara",1
"1514014",56242022,160591,"camara",0
"1514014",56242022,178995,"camara",1
"1514014",56242022,160602,"camara",0
"1514014",56242022,141335,"camara",1
"1514014",56242022,178906,"camara",1
"1514014",56242022,74075,"camara",0
"1514014",56242022,178908,"camara",1
"1514014",56242022,73930,"camara",1
"1514014",56242022,73931,"camara",1
"1514014",56242022,74079,"camara",1
"1514014",56242022,134812,"camara",-1
"1514014",56242022,178907,"camara",1
"1514014",56242022,141484,"camara",1
"1514014",56242022,74351,"camara",1
"1514014",56242022,74352,"camara",1
"1514014",56242022,178909,"camara",1
"1514014",56242022,178910,"camara",1
"1514014",56242022,67312,"camara",-1
"1514014",56242022,178911,"camara",1
"1514014",56242022,178846,"camara",1
"1514014",56242022,178847,"camara",1
"1514014",56242022,74090,"camara",1
"1514014",56242022,74356,"camara",-1
"1514014",56242022,74095,"camara",0
"1514014",56242022,178848,"camara",-1
"1514014",56242022,178849,"camara",1
"1514014",56242022,178850,"camara",1
"1514014",56242022,178953,"camara",1
"1514014",56242022,141483,"camara",1
"1514014",56242022,178954,"camara",1
"1514014",56242022,74359,"camara",1
"1514014",56242022,74177,"camara",1
"1514014",56242022,178955,"camara",3
"1514014",56242022,167722,"camara",0
"1514014",56242022,178956,"camara",1
"1514014",56242022,178837,"camara",1
"1514014",56242022,178836,"camara",1
"1514014",56242022,141434,"camara",0
"1514014",56242022,178838,"camara",0
"1514014",56242022,178839,"camara",0
"1514014",56242022,178825,"camara",1
"1514014",56242022,160613,"camara",0
"1514014",56242022,178840,"camara",-1
"1514014",56242022,178993,"camara",1
"1514014",56242022,178994,"camara",1
"1514014",56242022,114941,"camara",1
"1514014",56242022,141480,"camara",1
"1514014",56242022,160639,"camara",1
"1514014",56242022,137070,"camara",0
"1514014",56242022,160576,"camara",1
"1514014",56242022,81232,"camara",0
"1514014",56242022,141408,"camara",1
"1514014",56242022,74449,"camara",-1
"1514014",56242022,74210,"camara",1
"1514014",56242022,141558,"camara",1
"1514014",56242022,167493,"camara",1
"1514014",56242022,178881,"camara",1
"1514014",56242022,178882,"camara",1
"1514014",56242022,178883,"camara",1
"1514014",56242022,178884,"camara",1
"1514014",56242022,74445,"camara",-1
"1514014",56242022,112437,"camara",1
"1514014",56242022,73714,"camara",1
"1514014",56242022,178885,"camara",1
"1514014",56242022,178886,"camara",1
"1514014",56242022,178887,"camara",1
"1514014",56242022,178888,"camara",1
"1514014",56242022,178889,"camara",-1
"1514014",56242022,133439,"camara",1
"1514014",56242022,74212,"camara",1
"1514014",56242022,74291,"camara",0
"1514014",56242022,141440,"camara",1
"1514014",56242022,62881,"camara",-1
"1514014",56242022,143632,"camara",1
"1514014",56242022,160669,"camara",1
"1514014",56242022,129618,"camara",1
"1514014",56242022,141464,"camara",0
"1514014",56242022,141470,"camara",1
"1514014",56242022,74216,"camara",1
"1514014",56242022,178864,"camara",1
"1514014",56242022,178865,"camara",0
"1514014",56242022,74299,"camara",1
"1514014",56242022,178866,"camara",1
"1514014",56242022,178867,"camara",1
"1514014",56242022,74457,"camara",0
"1514014",56242022,178997,"camara",1
"1514014",56242022,178868,"camara",0
"1514014",56242022,122466,"camara",1
"1514014",56242022,178869,"camara",1
"1514014",56242022,159237,"camara",1
"1514014",56242022,74459,"camara",1
"1514014",56242022,67138,"camara",1
"1514014",56242022,74317,"camara",1
"1514014",56242022,74460,"camara",1
"1514014",56242022,74319,"camara",1
"1514014",56242022,97707,"camara",1
"1514014",56242022,178926,"camara",1
"1514014",56242022,141428,"camara",1
"1514014",56242022,141429,"camara",0
"1514014",56242022,141535,"camara",1
"1514014",56242022,178950,"camara",1
"1514014",56242022,178948,"camara",1
"1514014",56242022,178951,"camara",1
"1514014",56242022,178952,"camara",1
"1514014",56242022,178949,"camara",1
"1514014",56242022,160527,"camara",1
"1514014",56242022,74040,"camara",1
"1514014",56242022,74467,"camara",1
"1514014",56242022,141422,"camara",0
"1514014",56242022,160674,"camara",1
"1514014",56242022,74041,"camara",-1
"1514014",56242022,141490,"camara",1
"1514014",56242022,74043,"camara",1
"1514014",56242022,160636,"camara",1
"1514014",56242022,178912,"camara",-1
"1514014",56242022,141536,"camara",1
"1514014",56242022,178913,"camara",1
"1514014",56242022,141394,"camara",1
"1514014",56242022,141421,"camara",0
"1514014",56242022,141431,"camara",1
"1514014",56242022,74419,"camara",1
"1514014",56242022,131943,"camara",0
"1514014",56242022,160572,"camara",0
"1514014",56242022,160628,"camara",1
"1514014",56242022,74428,"camara",0
"1514014",56242022,160642,"camara",1
"1514014",56242022,4930,"camara",1
"1514014",56242022,74439,"camara",1
"1514014",56242022,178914,"camara",1
"1514014",56242022,160551,"camara",-1
"1514014",56242022,178915,"camara",1
"1514014",56242022,178916,"camara",-1
"1514014",56242022,178917,"camara",-1
"1514014",56242022,178918,"camara",1
"1514014",56242022,178919,"camara",1
"1514014",56242022,178920,"camara",0
"1514014",56242022,178922,"camara",-1
"1514014",56242022,178923,"camara",1
"1514014",56242022,160541,"camara",1
"1514014",56242022,74558,"camara",1
"1514014",56242022,74050,"camara",1
"1514014",56242022,171617,"camara",1
"1514014",56242022,178841,"camara",1
"1514014",56242022,178842,"camara",1
"1514014",56242022,178843,"camara",1
"1514014",56242022,178844,"camara",1
"1514014",56242022,178845,"camara",1
"1514014",56242022,160543,"camara",-1
"1514014",56242022,171623,"camara",1
"1514014",56242022,151208,"camara",1
"1514014",56242022,141384,"camara",1
"1514014",56242022,178968,"camara",1
"1514014",56242022,178969,"camara",-1
"1514014",56242022,178970,"camara",1
"1514014",56242022,178971,"camara",0
"1514014",56242022,160508,"camara",1
"1514014",56242022,74057,"camara",1
"1514014",56242022,160553,"camara",1
"1514014",56242022,160530,"camara",1
"1514014",56242022,160600,"camara",1
"1514014",56242022,178834,"camara",-1
"1514014",56242022,74537,"camara",1
"1514014",56242022,74060,"camara",1
"1514014",56242022,160666,"camara",1
"1514014",56242022,141458,"camara",0
"1514014",56242022,74140,"camara",-1
"1514014",56242022,160619,"camara",1
"1514014",56242022,74554,"camara",1
"1514014",56242022,74570,"camara",1
"1514014",56242022,94931,"camara",0
"1514014",56242022,150418,"camara",1
"1514014",56242022,74574,"camara",1
"1514014",56242022,141529,"camara",1
"1514014",56242022,73808,"camara",1
"1514014",56242022,160610,"camara",1
"1514014",56242022,160569,"camara",0
"1514014",56242022,69871,"camara",1
"1514014",56242022,74535,"camara",1
"1514014",56242022,93083,"camara",1
"1514014",56242022,178853,"camara",1
"1514014",56242022,178854,"camara",-1
"1514014",56242022,99654,"camara",-1
"1514014",56242022,178855,"camara",1
"1514014",56242022,178856,"camara",1
"1514014",56242022,178857,"camara",1
"1514014",56242022,74553,"camara",1
"1514014",56242022,178858,"camara",1
"1514014",56242022,178859,"camara",1
"1514014",56242022,178860,"camara",-1
"1514014",56242022,178861,"camara",1
"1514014",56242022,178862,"camara",1
"1514014",56242022,178863,"camara",1
"1514014",56242022,141372,"camara",1
"1514014",56242022,141513,"camara",1
"1514014",56242022,74650,"camara",-1
"1514014",56242022,74651,"camara",1
"1514014",56242022,160599,"camara",1
"1514014",56242022,160758,"camara",-1
"1514014",56242022,74655,"camara",-1
"1514014",56242022,160640,"camara",1
"1514014",56242022,141427,"camara",1
"1514014",56242022,74665,"camara",1
"1514014",56242022,141503,"camara",1
"1514014",56242022,73586,"camara",1
"1514014",56242022,74156,"camara",0
"1514014",56242022,141482,"camara",1
"1514014",56242022,74585,"camara",1
"1514014",56242022,160510,"camara",1
"1514014",56242022,141487,"camara",1
"1514014",56242022,141500,"camara",1
"1514014",56242022,159238,"camara",-1
"1514014",56242022,171619,"camara",1
"1514014",56242022,74158,"camara",1
"1514014",56242022,74749,"camara",1
"1514014",56242022,160556,"camara",1
"1514014",56242022,141516,"camara",1
"1514014",56242022,74161,"camara",1
"1514014",56242022,160654,"camara",1
"1514014",56242022,141531,"camara",1
"1514014",56242022,74762,"camara",1
"1514014",56242022,160518,"camara",1
"1514014",56242022,160611,"camara",1
"1514014",56242022,177282,"camara",1
"1514014",56242022,92776,"camara",-1
"1514014",56242022,160632,"camara",1
"1514014",56242022,178890,"camara",1
"1514014",56242022,178999,"camara",0
"1514014",56242022,178891,"camara",-1
"1514014",56242022,178892,"camara",1
"1514014",56242022,178893,"camara",-1
"1514014",56242022,160588,"camara",1
"1514014",56242022,129037,"camara",1
"1514014",56242022,178894,"camara",1
"1514014",56242022,179000,"camara",1
"1514014",56242022,146788,"camara",1
"1514014",56242022,178895,"camara",1
"1514014",56242022,178896,"camara",-1
"1514014",56242022,74752,"camara",-1
"1514014",56242022,178998,"camara",-1
"1514014",56242022,178897,"camara",1
"1514014",56242022,178898,"camara",-1
"1514014",56242022,74163,"camara",1
"1514014",56242022,141562,"camara",1
"1514014",56242022,160517,"camara",-1
"1514014",56242022,178827,"camara",-1
"1514014",56242022,160643,"camara",1
"1514014",56242022,178871,"camara",-1
"1514014",56242022,178872,"camara",1
"1514014",56242022,178873,"camara",1
"1514014",56242022,74235,"camara",-1
"1514014",56242022,178874,"camara",1
"1514014",56242022,160511,"camara",1
"1514014",56242022,178833,"camara",-1
"1514014",56242022,178936,"camara",1
"1514014",56242022,178937,"camara",0
"1514014",56242022,160512,"camara",1
"1514014",56242022,73701,"camara",1
"1514014",56242022,178938,"camara",-1
"1514014",56242022,72912,"camara",1
"1514014",56242022,74171,"camara",-1
"1514014",56242022,141439,"camara",1
"1514014",56242022,178939,"camara",0
"1514014",56242022,93472,"camara",0
"1514014",56242022,74172,"camara",1
"1514014",56242022,178940,"camara",-1
"1514014",56242022,74173,"camara",0
"1514014",56242022,178941,"camara",1
"1514014",56242022,141430,"camara",-1
"1514014",56242022,163831,"camara",1
"1514014",56242022,160677,"camara",1
"1514014",56242022,152605,"camara",-1
"1514014",56242022,141450,"camara",1
"1514014",56242022,141389,"camara",1
"1514014",56242022,74847,"camara",-1
"1514014",56242022,74848,"camara",1
"1514014",56242022,160672,"camara",-1
"1514014",56242022,74253,"camara",0
"1514014",56242022,74254,"camara",1
"1514014",56242022,178802,"camara",1
"1514014",56242022,74688,"camara",1
"1514014",56242022,76287,"camara",1
"1514014",56242022,178943,"camara",0
"1514014",56242022,74862,"camara",-1
"1514014",56242022,141515,"camara",1
"1514014",56242022,74017,"camara",-1
"1514014",56242022,178944,"camara",1
"1514014",56242022,74693,"camara",0
"1514014",56242022,178945,"camara",1
"1514014",56242022,160612,"camara",0
"1514014",56242022,73424,"camara",0
"1514014",56242022,178946,"camara",1
"1514014",56242022,178947,"camara",-1
"1514014",56242022,160620,"camara",1
"1514014",56242022,178972,"camara",1
"1514014",56242022,160545,"camara",-1
"1514014",56242022,141383,"camara",1
"1514014",56242022,73433,"camara",1
"1514014",56242022,73434,"camara",1
"1514014",56242022,73437,"camara",1
"1514014",56242022,160589,"camara",0
"1514014",56242022,74262,"camara",0
"1514014",56242022,141398,"camara",1
"1514014",56242022,160532,"camara",1
"1514014",56242022,160667,"camara",1
"1514014",56242022,73531,"camara",-1
"1514014",56242022,74273,"camara",0
"1514014",56242022,73535,"camara",1
"1514014",56242022,74275,"camara",1
"1514014",56242022,160659,"camara",-1
"1514014",56242022,74784,"camara",-1
"1514014",56242022,160565,"camara",1
"1514014",56242022,74787,"camara",1
"1514014",56242022,160561,"camara",1
"1514014",56242022,73553,"camara",1
"1514014",56242022,160601,"camara",-1
"1514014",56242022,160558,"camara",0
"1514014",56242022,132056,"camara",0
"1514014",56242022,141518,"camara",-1
"1514014",56242022,141488,"camara",0
"1514014",56242022,160655,"camara",1
"1514014",56242022,141472,"camara",0
"1514014",56242022,73560,"camara",1
"1514014",56242022,160976,"camara",1
"1514014",56242022,141553,"camara",1
"1514014",56242022,160622,"camara",0
"1514014",56242022,74283,"camara",1
"1514014",56242022,178973,"camara",1
"1514014",56242022,178974,"camara",1
"1514014",56242022,178975,"camara",1
"1514014",56242022,178976,"camara",1
"1514014",56242022,178829,"camara",1
"1514014",56242022,73441,"camara",1
"1514014",56242022,178830,"camara",0
"1514014",56242022,92346,"camara",-1
"1514014",56242022,178977,"camara",-1
"1514014",56242022,178828,"camara",0
"1514014",56242022,66828,"camara",-1
"1514014",56242022,178978,"camara",1
"1514014",56242022,74270,"camara",-1
"1514014",56242022,178980,"camara",0
"1514014",56242022,178981,"camara",1
"1514014",56242022,178988,"camara",1
"1514014",56242022,178982,"camara",1
"1514014",56242022,178826,"camara",-1
"1514014",56242022,118594,"camara",1
"1514014",56242022,178983,"camara",1
"1514014",56242022,178984,"camara",1
"1514014",56242022,178985,"camara",1
"1514014",56242022,178986,"camara",1
"1514014",56242022,178987,"camara",1
"1514014",56242022,178989,"camara",1
"1514014",56242022,152610,"camara",1
"1514014",56242022,178992,"camara",1
"1514014",56242022,178991,"camara",1
"1514014",56242022,113247,"camara",0
"1514014",56242022,141555,"camara",1
"1514014",56242022,178990,"camara",1
"1514014",56242022,141401,"camara",1
"1514014",56242022,166401,"camara",-1
"1514014",56242022,148134,"camara",-1
"1514014",56242022,160630,"camara",1
"1514014",56242022,141552,"camara",1
"1514014",56242022,178903,"camara",1
"1514014",56242022,178904,"camara",1
"1514014",56242022,178905,"camara",1
"1514014",56242022,73655,"camara",-1
"1514014",56242022,160575,"camara",1
"1514014",56242022,4931,"camara",1
"1514014",56242022,160637,"camara",0
"1514014",56242022,73579,"camara",1
"1514014",56242022,141478,"camara",1
"1514014",56242022,160426,"camara",3
"1514014",56242022,178870,"camara",1
"1514014",56242022,164359,"camara",1
"1514014",56242022,160598,"camara",1
"1514014",56242022,160596,"camara",-1
"1514014",56242022,74366,"camara",1
"1514014",56242022,73666,"camara",1
"1514014",56242022,166402,"camara",1
"1514014",56242022,74812,"camara",1
"1514014",56242022,73674,"camara",-1
"1514014",56242022,74371,"camara",1
"1514014",56242022,178875,"camara",1
"1514014",56242022,178876,"camara",1
"1514014",56242022,144523,"camara",1
"1514014",56242022,178877,"camara",1
"1514014",56242022,178878,"camara",0
"1514014",56242022,178879,"camara",1
"1514014",56242022,178880,"camara",1
"1514014",56242022,74374,"camara",1
"1514014",56242022,160633,"camara",1
"1514014",56242022,74376,"camara",1
"1514014",56242022,178900,"camara",1
"1514014",56242022,141411,"camara",1
"1514014",56242022,178901,"camara",-1
"1514014",56242022,178902,"camara",1
"1514014",56242022,73458,"camara",1
"1514014",56242022,141454,"camara",1
"1514014",56242022,74378,"camara",1
"1514014",56242022,73768,"camara",1
"1514014",56242022,160578,"camara",-1
"1514014",56242022,160646,"camara",1
"1514014",56242022,74383,"camara",0
"1514014",56242022,73772,"camara",-1
"1514014",56242022,160573,"camara",1
"1514014",56242022,160663,"camara",1
"1514014",56242022,73778,"camara",1
"1514014",56242022,162332,"camara",1
"1514014",56242022,73781,"camara",1
"1514014",56242022,73463,"camara",1
"1514014",56242022,73466,"camara",1
"1514014",56242022,160621,"camara",1
"1514014",56242022,74385,"camara",1
"1514014",56242022,160592,"camara",1
"1514014",56242022,178927,"camara",1
"1514014",56242022,178928,"camara",1
"1514014",56242022,178929,"camara",1
"1514014",56242022,132504,"camara",1
"1514014",56242022,178930,"camara",1
"1514014",56242022,178832,"camara",1
"1514014",56242022,178931,"camara",1
"1514014",56242022,178932,"camara",-1
"1514014",56242022,73788,"camara",0
"1514014",56242022,178935,"camara",1
"1514014",56242022,178933,"camara",1
"1514014",56242022,178934,"camara",1
"1514014",56242022,164360,"camara",1
"1514014",56242022,141405,"camara",1
"1514014",56242022,141413,"camara",0
"1514014",56242022,160649,"camara",-1
"1514014",56242022,160509,"camara",1
"1514014",56242022,160536,"camara",0
"1514014",56242022,141507,"camara",-1
"1514014",56242022,160604,"camara",1
"1514014",56242022,160651,"camara",1
"1514014",56242022,160515,"camara",1
"1514014",56242022,74010,"camara",-1
"1514014",56242022,73720,"camara",-1
"1514014",56242022,178966,"camara",0
"1514014",56242022,160571,"camara",-1
"1514014",56242022,136811,"camara",-1
"1514014",56242022,160559,"camara",1
"1514014",56242022,178835,"camara",1
"1514014",56242022,160538,"camara",1
"1514014",56242022,160552,"camara",1
"1514014",56242022,73891,"camara",1
"1514014",56242022,160673,"camara",1
"1514014",56242022,73482,"camara",1
"1514014",56242022,160570,"camara",1
"1514014",56242022,74395,"camara",-1
"1514014",56242022,160607,"camara",-1
"1514014",56242022,73483,"camara",-1
"1514014",56242022,141485,"camara",1
"1514014",56242022,133373,"camara",1
"1514014",56242022,160535,"camara",-1
"1514014",56242022,74398,"camara",1
"1514014",56242022,160567,"camara",1
"1514014",56242022,74399,"camara",0
"1514014",56242022,73692,"camara",1
"1514014",56242022,74400,"camara",1
"1514014",56242022,163321,"camara",1
"1514014",56242022,141527,"camara",-1
"1514014",56242022,141542,"camara",-1
"1514014",56242022,178962,"camara",1
"1514014",56242022,178963,"camara",-1
"1514014",56242022,178964,"camara",1
"1514014",56242022,178965,"camara",1
"1514014",56242022,73486,"camara",1
"1514014",56242022,141560,"camara",3
"1514014",56242022,73584,"camara",1
"1514014",56242022,133374,"camara",1
"1514014",56242022,74277,"camara",1
"1514014",56242022,160660,"camara",-1
"1514014",56242022,160676,"camara",1
"1514014",56242022,74372,"camara",1
"1514014",56242022,101309,"camara",1
"1514014",56242022,74765,"camara",1
"1514014",56242022,137853,"camara",1
"1514014",56242022,160665,"camara",1
"1514014",56242022,92699,"camara",1
"1514014",56242022,74474,"camara",1
"1514014",56242022,73793,"camara",1
"1514014",56242022,73481,"camara",1
"1514014",56242022,160631,"camara",-1
"1514014",56242022,181315,"camara",1
"1514014",56242022,73568,"camara",1
"1514014",56242022,181316,"camara",-1
"1514014",56242022,131966,"camara",1
"1514014",56242022,124411,"camara",1
"1514014",56242022,74048,"camara",1
"1514014",56242022,186775,"camara",1
"1514014",56242022,187008,"camara",1
"1514014",56242022,73805,"camara",1
"1514014",56242022,160582,"camara",1
"1514014",56242022,151965,"camara",1
"1514014",56242022,189593,"camara",-1
"1514014",56242022,80920,"camara",1
"1514014",56242022,190149,"camara",1
"1514014",56242022,74308,"camara",1
"1594910",60822133,178957,"camara",0
"1594910",60822133,141417,"camara",-1
"1594910",60822133,178958,"camara",-1
"1594910",60822133,178959,"camara",0
"1594910",60822133,160531,"camara",0
"1594910",60822133,64960,"camara",0
"1594910",60822133,178960,"camara",0
"1594910",60822133,178961,"camara",1
"1594910",60822133,178831,"camara",0
"1594910",60822133,73926,"camara",0
"1594910",60822133,178851,"camara",1
"1594910",60822133,178852,"camara",1
"1594910",60822133,105112,"camara",0
"1594910",60822133,160641,"camara",0
"1594910",60822133,160591,"camara",0
"1594910",60822133,178995,"camara",0
"1594910",60822133,160602,"camara",1
"1594910",60822133,141335,"camara",1
"1594910",60822133,178906,"camara",0
"1594910",60822133,74075,"camara",-1
"1594910",60822133,178908,"camara",-1
"1594910",60822133,73930,"camara",0
"1594910",60822133,73931,"camara",0
"1594910",60822133,74079,"camara",-1
"1594910",60822133,134812,"camara",0
"1594910",60822133,178907,"camara",-1
"1594910",60822133,141484,"camara",0
"1594910",60822133,74351,"camara",0
"1594910",60822133,74352,"camara",1
"1594910",60822133,178909,"camara",-1
"1594910",60822133,178910,"camara",1
"1594910",60822133,67312,"camara",-1
"1594910",60822133,178911,"camara",1
"1594910",60822133,178846,"camara",0
"1594910",60822133,178847,"camara",0
"1594910",60822133,74090,"camara",1
"1594910",60822133,74356,"camara",0
"1594910",60822133,74095,"camara",-1
"1594910",60822133,178848,"camara",1
"1594910",60822133,178849,"camara",0
"1594910",60822133,178850,"camara",0
"1594910",60822133,178953,"camara",0
"1594910",60822133,141483,"camara",0
"1594910",60822133,178954,"camara",0
"1594910",60822133,74359,"camara",1
"1594910",60822133,74177,"camara",1
"1594910",60822133,178955,"camara",0
"1594910",60822133,167722,"camara",0
"1594910",60822133,178956,"camara",1
"1594910",60822133,178837,"camara",1
"1594910",60822133,178836,"camara",0
"1594910",60822133,141434,"camara",1
"1594910",60822133,178838,"camara",1
"1594910",60822133,178839,"camara",0
"1594910",60822133,178825,"camara",1
"1594910",60822133,178840,"camara",1
"1594910",60822133,178993,"camara",-1
"1594910",60822133,178994,"camara",1
"1594910",60822133,114941,"camara",0
"1594910",60822133,141480,"camara",-1
"1594910",60822133,160639,"camara",0
"1594910",60822133,137070,"camara",0
"1594910",60822133,160576,"camara",0
"1594910",60822133,81232,"camara",1
"1594910",60822133,141408,"camara",1
"1594910",60822133,74449,"camara",0
"1594910",60822133,141558,"camara",1
"1594910",60822133,167493,"camara",0
"1594910",60822133,178881,"camara",0
"1594910",60822133,178882,"camara",-1
"1594910",60822133,178883,"camara",1
"1594910",60822133,178884,"camara",1
"1594910",60822133,74445,"camara",0
"1594910",60822133,112437,"camara",0
"1594910",60822133,73714,"camara",0
"1594910",60822133,141474,"camara",0
"1594910",60822133,178885,"camara",0
"1594910",60822133,178886,"camara",-1
"1594910",60822133,178887,"camara",1
"1594910",60822133,178888,"camara",1
"1594910",60822133,178889,"camara",0
"1594910",60822133,133439,"camara",0
"1594910",60822133,74212,"camara",0
"1594910",60822133,74291,"camara",0
"1594910",60822133,141440,"camara",1
"1594910",60822133,62881,"camara",0
"1594910",60822133,143632,"camara",0
"1594910",60822133,160669,"camara",0
"1594910",60822133,129618,"camara",-1
"1594910",60822133,141464,"camara",1
"1594910",60822133,141470,"camara",0
"1594910",60822133,74216,"camara",1
"1594910",60822133,178864,"camara",0
"1594910",60822133,178865,"camara",-1
"1594910",60822133,74299,"camara",0
"1594910",60822133,178866,"camara",0
"1594910",60822133,178867,"camara",-1
"1594910",60822133,74457,"camara",-1
"1594910",60822133,178997,"camara",0
"1594910",60822133,178868,"camara",1
"1594910",60822133,122466,"camara",1
"1594910",60822133,178869,"camara",1
"1594910",60822133,159237,"camara",0
"1594910",60822133,74459,"camara",0
"1594910",60822133,67138,"camara",0
"1594910",60822133,74317,"camara",1
"1594910",60822133,74460,"camara",1
"1594910",60822133,74319,"camara",0
"1594910",60822133,97707,"camara",0
"1594910",60822133,178926,"camara",0
"1594910",60822133,141428,"camara",1
"1594910",60822133,141429,"camara",-1
"1594910",60822133,141535,"camara",0
"1594910",60822133,178950,"camara",0
"1594910",60822133,178948,"camara",0
"1594910",60822133,178951,"camara",0
"1594910",60822133,178952,"camara",0
"1594910",60822133,178949,"camara",0
"1594910",60822133,160527,"camara",0
"1594910",60822133,74040,"camara",0
"1594910",60822133,74467,"camara",0
"1594910",60822133,141422,"camara",-1
"1594910",60822133,160674,"camara",0
"1594910",60822133,74041,"camara",1
"1594910",60822133,141490,"camara",1
"1594910",60822133,74043,"camara",0
"1594910",60822133,160636,"camara",0
"1594910",60822133,178912,"camara",1
"1594910",60822133,141536,"camara",1
"1594910",60822133,178913,"camara",0
"1594910",60822133,74471,"camara",1
"1594910",60822133,160528,"camara",1
"1594910",60822133,141421,"camara",1
"1594910",60822133,74419,"camara",0
"1594910",60822133,131943,"camara",1
"1594910",60822133,160572,"camara",0
"1594910",60822133,160628,"camara",1
"1594910",60822133,160642,"camara",0
"1594910",60822133,4930,"camara",1
"1594910",60822133,74439,"camara",1
"1594910",60822133,178914,"camara",0
"1594910",60822133,160551,"camara",0
"1594910",60822133,178915,"camara",1
"1594910",60822133,178916,"camara",1
"1594910",60822133,178917,"camara",1
"1594910",60822133,178918,"camara",1
"1594910",60822133,178919,"camara",1
"1594910",60822133,178920,"camara",1
"1594910",60822133,178922,"camara",1
"1594910",60822133,178923,"camara",1
"1594910",60822133,160541,"camara",-1
"1594910",60822133,74558,"camara",0
"1594910",60822133,171617,"camara",1
"1594910",60822133,178841,"camara",-1
"1594910",60822133,178842,"camara",1
"1594910",60822133,178844,"camara",1
"1594910",60822133,178845,"camara",0
"1594910",60822133,160543,"camara",0
"1594910",60822133,171623,"camara",0
"1594910",60822133,151208,"camara",-1
"1594910",60822133,141384,"camara",1
"1594910",60822133,178968,"camara",1
"1594910",60822133,178969,"camara",0
"1594910",60822133,178970,"camara",0
"1594910",60822133,178971,"camara",0
"1594910",60822133,160508,"camara",0
"1594910",60822133,74057,"camara",1
"1594910",60822133,160553,"camara",1
"1594910",60822133,160530,"camara",1
"1594910",60822133,160600,"camara",1
"1594910",60822133,178834,"camara",1
"1594910",60822133,74537,"camara",0
"1594910",60822133,74060,"camara",1
"1594910",60822133,160666,"camara",0
