"id","nome","partido","uf","cargo"
2307176,"SANDRA FAVA","PRP","RS","DEPUTADO FEDERAL"
2306882,"SANDRA PICOLI","PC DO B","RS","DEPUTADO FEDERAL"
2306910,"SANDRO MARTINS","PSOL","RS","DEPUTADO FEDERAL"
2307101,"SARGENTO FLAVIA","PATRI","RS","DEPUTADO FEDERAL"
2307424,"SARGENTO PAULO RICARDO","PROS","RS","DEPUTADO FEDERAL"
2307760,"SARITA SOARES","PPS","RS","DEPUTADO FEDERAL"
2306800,"SAUL SPINELLI","PSB","RS","DEPUTADO FEDERAL"
2306745,"SERGIO ARNOUD","PDT","RS","DEPUTADO FEDERAL"
2306751,"SHAIANE CASTRO","PSL","RS","DEPUTADO FEDERAL"
2307496,"SHIN NISHIMURA","PSOL","RS","DEPUTADO FEDERAL"
2306863,"SILVANA ZANIN","PTC","RS","DEPUTADO FEDERAL"
2307319,"SILVIA RODRIGUES","PRP","RS","DEPUTADO FEDERAL"
2307669,"SIMONE","PT","RS","DEPUTADO FEDERAL"
2306826,"SIMONE FERRAN","PTC","RS","DEPUTADO FEDERAL"
2307716,"SIRLEI DIAS","PSB","RS","DEPUTADO FEDERAL"
2307821,"SUSAN MACIEL","MDB","RS","DEPUTADO FEDERAL"
2306874,"SUZANA PADILHA","PSL","RS","DEPUTADO FEDERAL"
2306700,"TAQUARA - JOSE MARTINS","PC DO B","RS","DEPUTADO FEDERAL"
2306746,"TATIANE DUARTE","PSB","RS","DEPUTADO FEDERAL"
2306663,"TATIANE MARQUES","PSL","RS","DEPUTADO FEDERAL"
2307637,"TEN. CORONEL VITOR RUAS","PC DO B","RS","DEPUTADO FEDERAL"
2306641,"TIAGO AIRES","PC DO B","RS","DEPUTADO FEDERAL"
2307306,"TIAGO PROCOPIO","DEM","RS","DEPUTADO FEDERAL"
2307392,"TIA RITA","PPS","RS","DEPUTADO FEDERAL"
2307892,"TIZE","PSL","RS","DEPUTADO FEDERAL"
2307843,"TONINHO FELDMANN","PSD","RS","DEPUTADO FEDERAL"
2307476,"TONY SECHI","PSB","RS","DEPUTADO FEDERAL"
2306838,"VALDIR ROXO","PSC","RS","DEPUTADO FEDERAL"
2307533,"VALTER DA ROSA","PRP","RS","DEPUTADO FEDERAL"
2307382,"VALTER NAGELSTEIN","MDB","RS","DEPUTADO FEDERAL"
2307132,"VANDERLEI DREON","DEM","RS","DEPUTADO FEDERAL"
2307380,"VANDERLEI PEREIRA","PHS","RS","DEPUTADO FEDERAL"
2307755,"VANESSINHA FARIAS","PC DO B","RS","DEPUTADO FEDERAL"
2307368,"VICTOR JAIRES","PSOL","RS","DEPUTADO FEDERAL"
2307222,"VILMA REJANE","PMB","RS","DEPUTADO FEDERAL"
2307254,"VILMAR FANK","PSB","RS","DEPUTADO FEDERAL"
2306799,"VILSON ROMERO","PDT","RS","DEPUTADO FEDERAL"
2306659,"VINICIUS PEREIRA","PDT","RS","DEPUTADO FEDERAL"
2307613,"VINNY DENIRO","PPL","RS","DEPUTADO FEDERAL"
2307503,"VIVIANE OLIVEIRA","PSC","RS","DEPUTADO FEDERAL"
2307848,"VOLMIR DOS SANTOS","PC DO B","RS","DEPUTADO FEDERAL"
2307085,"WAGNER PETRINI (MULEKE)","PSB","RS","DEPUTADO FEDERAL"
2307367,"WERNER REMPEL","PPL","RS","DEPUTADO FEDERAL"
2307737,"WILHER WELTER","PSOL","RS","DEPUTADO FEDERAL"
2307237,"YEDA CRUSIUS","PSDB","RS","DEPUTADO FEDERAL"
2307133,"ZEQUINHA","PPS","RS","DEPUTADO FEDERAL"
2307581,"ZILMA FAGUNDES","PSL","RS","DEPUTADO FEDERAL"
2307456,"ZILMAR DE MATOS","PSOL","RS","DEPUTADO FEDERAL"
2308186,"ADILSON MARIANO","PSOL","SC","DEPUTADO FEDERAL"
2307986,"ADRIANA DORNELLES","NOVO","SC","DEPUTADO FEDERAL"
2308005,"ADRIANA RAMOS PANTZIER","PRP","SC","DEPUTADO FEDERAL"
2308498,"AERCI ARREAL OLM","AVANTE","SC","DEPUTADO FEDERAL"
2307952,"AFRANIO","PSOL","SC","DEPUTADO FEDERAL"
2308465,"AGENTE ELIAS","PTC","SC","DEPUTADO FEDERAL"
2308456,"AGENTE WERNNER","PTC","SC","DEPUTADO FEDERAL"
2307996,"AGOSTINHO SCHIOCHETTI","PPL","SC","DEPUTADO FEDERAL"
2308514,"AIRTON AMARAL","PSL","SC","DEPUTADO FEDERAL"
2308371,"ALBERTINA ROSSO","PSB","SC","DEPUTADO FEDERAL"
2308506,"ALEXANDRE PAIVA","PMN","SC","DEPUTADO FEDERAL"
2308398,"ALITA BLASIUS","PTC","SC","DEPUTADO FEDERAL"
2307992,"ALQUILE CENSI","PATRI","SC","DEPUTADO FEDERAL"
2308580,"AMARILDO NARCISO","PSOL","SC","DEPUTADO FEDERAL"
2307956,"ANA CLAUDIA FRAGA","PATRI","SC","DEPUTADO FEDERAL"
2308613,"ANA PAULA LIMA","PT","SC","DEPUTADO FEDERAL"
2308019,"ANDINHO","PTC","SC","DEPUTADO FEDERAL"
2308251,"ANDREZA SCHIPHORST","PSL","SC","DEPUTADO FEDERAL"
2308341,"ANGELA ALBINO","PC DO B","SC","DEPUTADO FEDERAL"
2308455,"ANGELA AMIN","PP","SC","DEPUTADO FEDERAL"
2308648,"ANTONIO LEMOS","MDB","SC","DEPUTADO FEDERAL"
2308327,"ARAO JOSINO","PSD","SC","DEPUTADO FEDERAL"
2308031,"AURI","PSOL","SC","DEPUTADO FEDERAL"
2308664,"BANHARA","PSOL","SC","DEPUTADO FEDERAL"
2308412,"BATATA ANDERSON","PP","SC","DEPUTADO FEDERAL"
2308082,"BENTO","PT","SC","DEPUTADO FEDERAL"
2307997,"BETO CUNHA","PSDB","SC","DEPUTADO FEDERAL"
2307925,"BRUNO ALMEIDA","PHS","SC","DEPUTADO FEDERAL"
2308145,"CAIPIRA NA CIDADE","PTC","SC","DEPUTADO FEDERAL"
2308509,"CAMILA","MDB","SC","DEPUTADO FEDERAL"
2308255,"CAMILO","AVANTE","SC","DEPUTADO FEDERAL"
2307945,"CARLA HOFMANN","PSB","SC","DEPUTADO FEDERAL"
2307968,"CARLOS CHIODINI","MDB","SC","DEPUTADO FEDERAL"
2307984,"CARLOS FELIPE","PSL","SC","DEPUTADO FEDERAL"
2308227,"CARLOS ROSARIO","REDE","SC","DEPUTADO FEDERAL"
2308195,"CARMEN ZANOTTO","PPS","SC","DEPUTADO FEDERAL"
2308105,"CAROLINE DE TONI","PSL","SC","DEPUTADO FEDERAL"
2308493,"CASTRO","PTC","SC","DEPUTADO FEDERAL"
2308432,"CATTONI","PSB","SC","DEPUTADO FEDERAL"
2308132,"CELIO ELIAS","PT","SC","DEPUTADO FEDERAL"
2308215,"CELSO MALDANER","MDB","SC","DEPUTADO FEDERAL"
2308442,"CESAR SOUZA JUNIOR","PSD","SC","DEPUTADO FEDERAL"
2308379,"CINTIA RODRIGUES","PHS","SC","DEPUTADO FEDERAL"
2308276,"CLAUDEMIR DA ROSA","PT","SC","DEPUTADO FEDERAL"
2307969,"CLAUDIA COSTA","PV","SC","DEPUTADO FEDERAL"
2308004,"CLAUDIA MARINHO","PV","SC","DEPUTADO FEDERAL"
2308173,"CLECIO EX FLANELINHA","PTC","SC","DEPUTADO FEDERAL"
2308517,"CLOVIS KRUGER","PSL","SC","DEPUTADO FEDERAL"
2308425,"COMANDANTE EDUPERCIO PRATTS","PSL","SC","DEPUTADO FEDERAL"
2308463,"CORONEL ARMANDO","PSL","SC","DEPUTADO FEDERAL"
2308300,"CORONEL ED ONER","PRP","SC","DEPUTADO FEDERAL"
2307977,"CORONEL FERES","PSL","SC","DEPUTADO FEDERAL"
2308153,"CORONEL MENDES","PATRI","SC","DEPUTADO FEDERAL"
2308022,"CORONEL NELSON","AVANTE","SC","DEPUTADO FEDERAL"
2308469,"CRIS DO NOVO","NOVO","SC","DEPUTADO FEDERAL"
2308016,"CRISTIANE RIBAS PENTEADO","AVANTE","SC","DEPUTADO FEDERAL"
2308572,"DAN FERREIRA","PT","SC","DEPUTADO FEDERAL"
2307979,"DANIEL FREITAS","PSL","SC","DEPUTADO FEDERAL"
2308062,"DARCI DE MATOS","PSD","SC","DEPUTADO FEDERAL"
2308404,"DEFENSOR RALF ZIMMER","PSDB","SC","DEPUTADO FEDERAL"
2308526,"DENISE BORGES","PODE","SC","DEPUTADO FEDERAL"
2308574,"DILETA CORREA SILVA","PSL","SC","DEPUTADO FEDERAL"
2308058,"DIRCEU DRESCH","PT","SC","DEPUTADO FEDERAL"
2308578,"DRA. ANA","PRP","SC","DEPUTADO FEDERAL"
2308570,"DR. CASSIANO","PTB","SC","DEPUTADO FEDERAL"
2308619,"DR EDIVALDO","PATRI","SC","DEPUTADO FEDERAL"
2308417,"DR FERNANDO CORDIOLI","PATRI","SC","DEPUTADO FEDERAL"
2308157,"DR. LIMA","PSDB","SC","DEPUTADO FEDERAL"
2308385,"DR. MARCO WANROWSKY","PSDB","SC","DEPUTADO FEDERAL"
2308294,"DR. PAULO CORAL","PSDB","SC","DEPUTADO FEDERAL"
2308522,"EDI CARLOS","PSB","SC","DEPUTADO FEDERAL"
2308579,"EDINHO BEZ","MDB","SC","DEPUTADO FEDERAL"
2308443,"EDITH HORSTH","PRTB","SC","DEPUTADO FEDERAL"
2308123,"EDUARDO NOBUYUKI USUY","NOVO","SC","DEPUTADO FEDERAL"
2308246,"ELAINE CASAS","PSL","SC","DEPUTADO FEDERAL"
2308264,"ELENIRA","PT","SC","DEPUTADO FEDERAL"
2308616,"ELENIR DE AGUIAR SILVANO","MDB","SC","DEPUTADO FEDERAL"
2308483,"ELIANE PEREIRA RIBEIRO","PATRI","SC","DEPUTADO FEDERAL"
2308010,"ELIETE GARCIA","MDB","SC","DEPUTADO FEDERAL"
2308368,"ELSA","MDB","SC","DEPUTADO FEDERAL"
2308314,"ELVES BECKER","PRP","SC","DEPUTADO FEDERAL"
2307918,"EMMANUEL TUCA SANTOS","NOVO","SC","DEPUTADO FEDERAL"
2308437,"ERICO VINICIUS PEREIRA","NOVO","SC","DEPUTADO FEDERAL"
2308127,"ERICSSON LUEF HEMMER","MDB","SC","DEPUTADO FEDERAL"
2308229,"ERNANI GODOY BANANA","PSB","SC","DEPUTADO FEDERAL"
2308007,"EVANDRO (ARGENTON)","PATRI","SC","DEPUTADO FEDERAL"
2308433,"FABIAN NERBASS","NOVO","SC","DEPUTADO FEDERAL"
2308021,"FABIO ASSING","PRTB","SC","DEPUTADO FEDERAL"
2308496,"FABIO BREZOLA","PSB","SC","DEPUTADO FEDERAL"
2308216,"FABIO SCHIOCHET","PSL","SC","DEPUTADO FEDERAL"
2308449,"FANNY SPINA","PSOL","SC","DEPUTADO FEDERAL"
2308525,"FERNANDINHO","PTC","SC","DEPUTADO FEDERAL"
2308484,"FILIPE MISERIA","PCB","SC","DEPUTADO FEDERAL"
2308146,"FRANCISCHETTO","PSB","SC","DEPUTADO FEDERAL"
2308006,"FRED","PV","SC","DEPUTADO FEDERAL"
2308013,"FREITAS JUNIOR","PODE","SC","DEPUTADO FEDERAL"
2308130,"FRONTINO DAMAS FILHO","PATRI","SC","DEPUTADO FEDERAL"
2308280,"GABRIELA GABI","PP","SC","DEPUTADO FEDERAL"
2308204,"GABRIELA SANTETTI","PSTU","SC","DEPUTADO FEDERAL"
2308644,"GASPARINO AMIGOS DA SAUDE","PTC","SC","DEPUTADO FEDERAL"
2308344,"GEOVANIA DE SA","PSDB","SC","DEPUTADO FEDERAL"
2308235,"GIANCARLO","PCB","SC","DEPUTADO FEDERAL"
2308555,"GILSON MARQUES","NOVO","SC","DEPUTADO FEDERAL"
2308250,"GIOVANI SEIBEL","PSOL","SC","DEPUTADO FEDERAL"
2307907,"GRAZI OLIVEIRA","PSL","SC","DEPUTADO FEDERAL"
2308597,"GRAZI SCHNEIDER","PSDB","SC","DEPUTADO FEDERAL"
2308034,"GUARACI FAGUNDES","PV","SC","DEPUTADO FEDERAL"
2308548,"GUI PEREIRA","MDB","SC","DEPUTADO FEDERAL"
2307908,"GUTEMBERGUE MESSIAS SOARES","PATRI","SC","DEPUTADO FEDERAL"
2308502,"HEIDIEFERSON WASHINGTON ALVES","PATRI","SC","DEPUTADO FEDERAL"
2308561,"HELENA BLANCO","PSDB","SC","DEPUTADO FEDERAL"
2308380,"HELIO COSTA","PRB","SC","DEPUTADO FEDERAL"
2308193,"HERBERT ZANDOMENECO","REDE","SC","DEPUTADO FEDERAL"
2308211,"HUGO BIEHL","PP","SC","DEPUTADO FEDERAL"
2308631,"HUGO MALAGOLI","PPL","SC","DEPUTADO FEDERAL"
2308271,"IDESIO FERNANDES","PHS","SC","DEPUTADO FEDERAL"
2308481,"INGRID PAGANI","PSD","SC","DEPUTADO FEDERAL"
2308164,"IRENE LOPES","PTC","SC","DEPUTADO FEDERAL"
2308640,"ISRAEL ROCHA","PSB","SC","DEPUTADO FEDERAL"
2308079,"IVAN GRACIANO","AVANTE","SC","DEPUTADO FEDERAL"
2308392,"IVANI","PTC","SC","DEPUTADO FEDERAL"
2308287,"JAIME EVARISTO","PSC","SC","DEPUTADO FEDERAL"
2308139,"JANAINA B.R","PTC","SC","DEPUTADO FEDERAL"
2308485,"JEFFERSON MENDONCA","AVANTE","SC","DEPUTADO FEDERAL"
2308622,"JESSICA MICHELS","PSOL","SC","DEPUTADO FEDERAL"
2308037,"JOAO DE DEUS MEDEIROS","REDE","SC","DEPUTADO FEDERAL"
2308494,"JOAO MANU","PTC","SC","DEPUTADO FEDERAL"
2308100,"JOAO RODRIGUES","PSD","SC","DEPUTADO FEDERAL"
2308053,"JOAO SILVESTRE","PSOL","SC","DEPUTADO FEDERAL"
2308452,"JOCIMAR DOS SANTOS","DC","SC","DEPUTADO FEDERAL"
2308046,"JOICE KRIEGER","PT","SC","DEPUTADO FEDERAL"
2307923,"JONAS ORBEN","PSTU","SC","DEPUTADO FEDERAL"
2308391,"JONATHAN FERRAZ E SILVA","PTC","SC","DEPUTADO FEDERAL"
2308057,"JORGE CENCI","PSB","SC","DEPUTADO FEDERAL"
2308011,"JORGE GOETTEN","PR","SC","DEPUTADO FEDERAL"
2308281,"JOSE BARBOSA (CHOCOLATE)","PTC","SC","DEPUTADO FEDERAL"
2308663,"JOSI PASSOS","PATRI","SC","DEPUTADO FEDERAL"
2308175,"JOVINO CARDOSO","PROS","SC","DEPUTADO FEDERAL"
2308360,"JUAREZ SANTIAGO","AVANTE","SC","DEPUTADO FEDERAL"
2308424,"JUNGLES WEGHER","PSL","SC","DEPUTADO FEDERAL"
2307961,"JUNIOR CARDOSO","PSL","SC","DEPUTADO FEDERAL"
2308540,"JUNIOR PAVAN","PSDB","SC","DEPUTADO FEDERAL"
2308460,"KADO ALMEIDA","PRP","SC","DEPUTADO FEDERAL"
2308236,"KATIA COSTA","PSOL","SC","DEPUTADO FEDERAL"
2308069,"KATIELLY","PSD","SC","DEPUTADO FEDERAL"
2308274,"KEILA ZLDGUER JOAQUIM","PATRI","SC","DEPUTADO FEDERAL"
2308317,"KEREXU","PSOL","SC","DEPUTADO FEDERAL"
2308231,"LEANDRO SCHMOCKEL GONCALVES","NOVO","SC","DEPUTADO FEDERAL"
2308265,"LEODEGAR TISCOSKI","PP","SC","DEPUTADO FEDERAL"
2308240,"LEONARDO PIRUKA","PP","SC","DEPUTADO FEDERAL"
2308129,"LEOPARDO SALES","REDE","SC","DEPUTADO FEDERAL"
2308232,"LILIANE SCHULDT","NOVO","SC","DEPUTADO FEDERAL"
2307972,"LINO","AVANTE","SC","DEPUTADO FEDERAL"
2308532,"LINO PERES","PT","SC","DEPUTADO FEDERAL"
2308359,"LUCAS GOTARDO","PSB","SC","DEPUTADO FEDERAL"
2308553,"LUISA BRESOLIN","REDE","SC","DEPUTADO FEDERAL"
2308241,"LUIS DUTRA","PSDB","SC","DEPUTADO FEDERAL"
2307978,"LUIZA BITTENCOURT","PSOL","SC","DEPUTADO FEDERAL"
2308275,"LUIZ BALDIN","NOVO","SC","DEPUTADO FEDERAL"
2308519,"LUIZ BARBOZA NETO","NOVO","SC","DEPUTADO FEDERAL"
2308355,"LUIZ DA FAZENDA","PTC","SC","DEPUTADO FEDERAL"
2308537,"MABEL ZIEGLER","PRB","SC","DEPUTADO FEDERAL"
2307991,"MAIKON COSTA","PSDB","SC","DEPUTADO FEDERAL"
2308154,"MANOEL DIAS","PDT","SC","DEPUTADO FEDERAL"
2308645,"MANOEL FRANCISCO SOUZA","PTC","SC","DEPUTADO FEDERAL"
2308160,"MARA FERVE","PSDB","SC","DEPUTADO FEDERAL"
2308593,"MARCELO BRICK","PSD","SC","DEPUTADO FEDERAL"
2307939,"MARCIO DREVECK","PP","SC","DEPUTADO FEDERAL"
2308479,"MARCOS DA ROSA","DEM","SC","DEPUTADO FEDERAL"
2308516,"MARCOS SOUZA","NOVO","SC","DEPUTADO FEDERAL"
2308326,"MARCO TEBALDI","PSDB","SC","DEPUTADO FEDERAL"
2308625,"MARGARETE CHARAO","PRTB","SC","DEPUTADO FEDERAL"
2308636,"MARIA DAS NEVES","PATRI","SC","DEPUTADO FEDERAL"
2307957,"MARI HAAS","REDE","SC","DEPUTADO FEDERAL"
2308017,"MATHEUS VETTER","PCO","SC","DEPUTADO FEDERAL"
2308521,"MAX AMARAL","PSOL","SC","DEPUTADO FEDERAL"
2308600,"MICHEL BELLI","PPS","SC","DEPUTADO FEDERAL"
2308507,"MIGUEL OLEINIK","PMN","SC","DEPUTADO FEDERAL"
2308110,"MURILO FLORES","PSB","SC","DEPUTADO FEDERAL"
2308533,"NELCI CANCI","PSD","SC","DEPUTADO FEDERAL"
2307932,"NEURA COSTA","PTC","SC","DEPUTADO FEDERAL"
2307994,"NEUSETE MAZIERO","DEM","SC","DEPUTADO FEDERAL"
2308292,"NEWTON MENDES","PSL","SC","DEPUTADO FEDERAL"
2308155,"NILSON FRANCISCO STAINSACK","PP","SC","DEPUTADO FEDERAL"
2308036,"NORMA PEREIRA","PSDB","SC","DEPUTADO FEDERAL"
2308598,"OCTAVIO LOBO","PP","SC","DEPUTADO FEDERAL"
2308128,"ORLEI CORREIA","PMN","SC","DEPUTADO FEDERAL"
2308592,"OSVALDO MAFRA","SOLIDARIEDADE","SC","DEPUTADO FEDERAL"
2308311,"PAMELLA RODRIGUES","NOVO","SC","DEPUTADO FEDERAL"
2308222,"PAULINHO SESTREM","PRP","SC","DEPUTADO FEDERAL"
2308661,"PAULO SCHARF","NOVO","SC","DEPUTADO FEDERAL"
2308534,"PENINHA","MDB","SC","DEPUTADO FEDERAL"
2308430,"PEREBA","MDB","SC","DEPUTADO FEDERAL"
2308633,"POLICIAL CIVIL ANDERSON AMORIM","PSDB","SC","DEPUTADO FEDERAL"
2308239,"POLICIAL FEDERAL EDGAR LOPES","PSL","SC","DEPUTADO FEDERAL"
2308030,"PROFESSOR AIRTON","PODE","SC","DEPUTADO FEDERAL"
2308362,"PROFESSOR ESPINDOLA","PSOL","SC","DEPUTADO FEDERAL"
2308116,"PROFESSOR PAULINHO RAMOS","PMN","SC","DEPUTADO FEDERAL"
2308409,"PROFESSOR PEDRO UCZAI","PT","SC","DEPUTADO FEDERAL"
2307935,"PROFESSOR RAFAEL MELO","PSOL","SC","DEPUTADO FEDERAL"
2308060,"RAFAEL COELHO","PRP","SC","DEPUTADO FEDERAL"
2308183,"RAMON JACOB","PSB","SC","DEPUTADO FEDERAL"
2308530,"REJANE GAROPABA","PRB","SC","DEPUTADO FEDERAL"
2308165,"RICARDO GUIDI","PSD","SC","DEPUTADO FEDERAL"
2308639,"RICHARD HARRISON","MDB","SC","DEPUTADO FEDERAL"
2308328,"ROBERTO DO NOVO","NOVO","SC","DEPUTADO FEDERAL"
2308253,"ROBERTO SOUZA JUNIOR","MDB","SC","DEPUTADO FEDERAL"
2307946,"ROBSON TREBIN","PRTB","SC","DEPUTADO FEDERAL"
2308383,"RODRIGO CANTU","PODE","SC","DEPUTADO FEDERAL"
2308309,"RODRIGO COELHO","PSB","SC","DEPUTADO FEDERAL"
2308107,"RODRIGO LIMA","PCB","SC","DEPUTADO FEDERAL"
2308089,"RONALDO BENEDET","MDB","SC","DEPUTADO FEDERAL"
2308590,"ROSANGELA","PMN","SC","DEPUTADO FEDERAL"
2308505,"ROSANGELA CUNHA","MDB","SC","DEPUTADO FEDERAL"
2308651,"ROSANGELA DUARTE","PTC","SC","DEPUTADO FEDERAL"
2308536,"RUBIA SAGAZ","PSOL","SC","DEPUTADO FEDERAL"
2308310,"RUI GODINHO","PSL","SC","DEPUTADO FEDERAL"
2307948,"SABRINA AVOZANI","NOVO","SC","DEPUTADO FEDERAL"
2308378,"SANDRA PADILHA","PTC","SC","DEPUTADO FEDERAL"
2308543,"SARA CAMARGO","PSB","SC","DEPUTADO FEDERAL"
2308565,"SARGENTO MARIOZAM","PATRI","SC","DEPUTADO FEDERAL"
2307922,"SCHNEIDER","PRP","SC","DEPUTADO FEDERAL"
2308440,"SIDNEI BIRCK","PATRI","SC","DEPUTADO FEDERAL"
2308609,"SILVINHO DA FARMACIA","PATRI","SC","DEPUTADO FEDERAL"
2308076,"SIRLEY CECCATTO","PSDB","SC","DEPUTADO FEDERAL"
2308003,"SONIA ANTUNES","PRP","SC","DEPUTADO FEDERAL"
2308510,"TATIANA BARRETO","PSL","SC","DEPUTADO FEDERAL"
2308295,"TERE","PRB","SC","DEPUTADO FEDERAL"
2308495,"TEREZA KRAICZK","PODE","SC","DEPUTADO FEDERAL"
2308167,"TEREZINHA RICARDO","AVANTE","SC","DEPUTADO FEDERAL"
2308354,"THAMIRES FREDO","PATRI","SC","DEPUTADO FEDERAL"
2308174,"VALDIR COLATTO","MDB","SC","DEPUTADO FEDERAL"
2308638,"VANDERLEI O VIGILANTE","PTC","SC","DEPUTADO FEDERAL"
2308262,"VANESSA WITT","PRTB","SC","DEPUTADO FEDERAL"
2308552,"VERA LUCIA","PATRI","SC","DEPUTADO FEDERAL"
2308373,"VICENTE RIBEIRO","PSOL","SC","DEPUTADO FEDERAL"
2308492,"VIGNATTI","PT","SC","DEPUTADO FEDERAL"
2308471,"VITALINO MEIRA","PTC","SC","DEPUTADO FEDERAL"
2308226,"VLADIMIR CHITOLINA","PRTB","SC","DEPUTADO FEDERAL"
2308557,"XANDE FONTES","PATRI","SC","DEPUTADO FEDERAL"
2308112,"ZANY TORETTI","PTC","SC","DEPUTADO FEDERAL"
2308288,"ZELIA","MDB","SC","DEPUTADO FEDERAL"
2308508,"ZE LUIZ TANCREDO","PSDB","SC","DEPUTADO FEDERAL"
2309036,"ADEILDE REPOLHO","PPL","SE","DEPUTADO FEDERAL"
2308699,"ADELSON BARRETO","PR","SE","DEPUTADO FEDERAL"
2308823,"ADRIANA MALLEZAN","NOVO","SE","DEPUTADO FEDERAL"
2308780,"AILTON SENA","PSOL","SE","DEPUTADO FEDERAL"
2308775,"AIRTON COSTA","PV","SE","DEPUTADO FEDERAL"
2308972,"ALAN VIEIRA","PSB","SE","DEPUTADO FEDERAL"
2308687,"ALEALDO HILARIO","PPL","SE","DEPUTADO FEDERAL"
2308784,"ALEXANDRE FIGUEIREDO","MDB","SE","DEPUTADO FEDERAL"
2309111,"ALEXSANDRA MELO","AVANTE","SE","DEPUTADO FEDERAL"
2308680,"ANA LIBORIO ARQUITETA","REDE","SE","DEPUTADO FEDERAL"
2308769,"ANDERSON CAMILO","PRTB","SE","DEPUTADO FEDERAL"
2308998,"ASTROGILDO DA FARMACIA","PODE","SE","DEPUTADO FEDERAL"
2308751,"AUGUSTO ARANHA","DEM","SE","DEPUTADO FEDERAL"
2308672,"AURELIO BARRETO","NOVO","SE","DEPUTADO FEDERAL"
2308760,"BAIANO DO TREZE","PSB","SE","DEPUTADO FEDERAL"
2308752,"BERENICE","SOLIDARIEDADE","SE","DEPUTADO FEDERAL"
2308792,"BIJOTA","PSB","SE","DEPUTADO FEDERAL"
2308937,"BOB ESPONJA","PSOL","SE","DEPUTADO FEDERAL"
2309043,"BOSCO COSTA","PR","SE","DEPUTADO FEDERAL"
2308731,"BRENDA GONCALVES","PSL","SE","DEPUTADO FEDERAL"
2308993,"CABO DIDI","REDE","SE","DEPUTADO FEDERAL"
2308922,"CACIO JEORGE","AVANTE","SE","DEPUTADO FEDERAL"
2308814,"CARLOS MAGALHAES (MAGA)","PSDB","SE","DEPUTADO FEDERAL"
2309140,"CESAR ALVAIA","PSL","SE","DEPUTADO FEDERAL"
2309069,"CEZAR CARDOSO","PMN","SE","DEPUTADO FEDERAL"
2308933,"CIRO AGOSTINHO","PSL","SE","DEPUTADO FEDERAL"
2309112,"CLAUDIO BRITO","DC","SE","DEPUTADO FEDERAL"
2309024,"CORONEL ROCHA","REDE","SE","DEPUTADO FEDERAL"
2308799,"CORRETOR BOSCO SA","DEM","SE","DEPUTADO FEDERAL"
2308828,"CORRETOR ITAMAR ALVES","PATRI","SE","DEPUTADO FEDERAL"
2308962,"CRISTIANO VIANA","PSB","SE","DEPUTADO FEDERAL"
2308853,"DANIELLI HEANS","PSL","SE","DEPUTADO FEDERAL"
2308913,"DANILO SEGUNDO","PROS","SE","DEPUTADO FEDERAL"
2308854,"DELEGADO MARIO LEONY","PSOL","SE","DEPUTADO FEDERAL"
2308681,"DENIZE GOMES","PDT","SE","DEPUTADO FEDERAL"
2308692,"DIOGO SOUZA","PSOL","SE","DEPUTADO FEDERAL"
2308856,"DONA JO","PSOL","SE","DEPUTADO FEDERAL"
2309054,"DR. EMILIA CORREA","PATRI","SE","DEPUTADO FEDERAL"
2309115,"DR. ERNANI MOURA","REDE","SE","DEPUTADO FEDERAL"
2308773,"EDIVALDO LEANDRO","PSOL","SE","DEPUTADO FEDERAL"
2309110,"EDNA DE TOINHO DE DORINHA","PSB","SE","DEPUTADO FEDERAL"
2308968,"ELBER BATALHA FILHO","PSB","SE","DEPUTADO FEDERAL"
2308930,"ERAILDO REIS","AVANTE","SE","DEPUTADO FEDERAL"
2308866,"ERUNDINO PRADO","REDE","SE","DEPUTADO FEDERAL"
2308822,"EVALDO CAMPOS","PODE","SE","DEPUTADO FEDERAL"
2308837,"EVERALDO DE POCO VERDE","PSDB","SE","DEPUTADO FEDERAL"
2308726,"FABAO","PSTU","SE","DEPUTADO FEDERAL"
2308996,"FABIO HENRIQUE","PDT","SE","DEPUTADO FEDERAL"
2308841,"FABIO MITIDIERI","PSD","SE","DEPUTADO FEDERAL"
2309003,"FABIO REIS","MDB","SE","DEPUTADO FEDERAL"
2308888,"FENELON MENDONCA","AVANTE","SE","DEPUTADO FEDERAL"
2308928,"GIGI POETISA","PSOL","SE","DEPUTADO FEDERAL"
2309104,"GIVALDO SILVA","PV","SE","DEPUTADO FEDERAL"
2309039,"GUSTAVO ALBUQUERQUE","PSL","SE","DEPUTADO FEDERAL"
2309080,"GUSTINHO RIBEIRO","SOLIDARIEDADE","SE","DEPUTADO FEDERAL"
2309063,"HEBERT PEREIRA","REDE","SE","DEPUTADO FEDERAL"
2309005,"IARA CORTEZ","REDE","SE","DEPUTADO FEDERAL"
2308947,"IRMA LARISSA","PDT","SE","DEPUTADO FEDERAL"
2308678,"ISMAEL SILVA","PV","SE","DEPUTADO FEDERAL"
2309067,"JAILMA","PV","SE","DEPUTADO FEDERAL"
2309011,"JOAO DANIEL","PT","SE","DEPUTADO FEDERAL"
2308807,"JO VALENCA","AVANTE","SE","DEPUTADO FEDERAL"
2309163,"KAKA DE AREIA BRANCA","MDB","SE","DEPUTADO FEDERAL"
2309057,"KELLY MENEZES","REDE","SE","DEPUTADO FEDERAL"
2308967,"KLEBER NASCIMENTO","PPS","SE","DEPUTADO FEDERAL"
2308761,"LAERCIO OLIVEIRA","PP","SE","DEPUTADO FEDERAL"
