id,sigla,numero,ano
2211688,PARF,1,0
2211689,PL,3996,2019
2211690,PARF,1,0
2211691,PARF,1,0
2211692,SBT,2,0
2211693,PARF,1,0
2211694,PAR,1,0
2211695,PAR,1,0
2211696,PAR,1,0
2211700,EMA,6,2019
2211702,PL,3997,2019
2211703,PL,3998,2019
2211705,EMA,7,2019
2211706,EMA,8,2019
2211707,EMA,9,2019
2211708,SBT-A,1,0
2211709,PRL,2,0
2211710,PL,3999,2019
2211711,EMC-A,1,0
2211712,PRL,1,0
2211713,PRL,1,0
2211714,PRL,2,0
2211715,PRL,2,0
2211716,PAR,1,0
2211717,ESB,13,0
2211719,PAR,1,0
2211720,PRL,1,0
2211721,PRL,1,0
2211722,PL,4000,2019
2211723,PAR,1,0
2211724,EMR,1,0
2211725,SBT-A,1,0
2211726,SBT-A,1,0
2211727,EMR,2,0
2211728,PRL,1,0
2211729,SBT,1,0
2211730,REQ,1932,2019
2211731,PRL,1,0
2211732,REQ,1,2019
2211733,PAR,1,0
2211734,REQ,14,2019
2211735,SBT-A,1,0
2211737,PRL,1,0
2211738,PRL,1,0
2211739,EMP,20,2019
2211742,REQ,73,2019
2211743,REQ,1933,2019
2211744,VTS,1,0
2211745,REQ,1934,2019
2211746,PL,4001,2019
2211748,PEC,111,2019
2211749,REQ,236,2019
2211750,REQ,1935,2019
2211752,PL,4002,2019
2211753,REQ,1936,2019
2211754,PL,4003,2019
2211755,PL,4004,2019
2211757,PEC,112,2019
2211758,RIC,864,2019
2211759,RIC,865,2019
2211760,RIC,866,2019
2211761,SBT,1,0
2211762,RIC,867,2019
2211763,RIC,868,2019
2211764,RIC,869,2019
2211765,RIC,870,2019
2211766,RIC,871,2019
2211768,PRL,1,0
2211772,REQ,74,2019
2211774,REQ,75,2019
2211775,REQ,76,2019
2211776,REQ,77,2019
2211778,REQ,78,2019
2211779,REQ,79,2019
2211781,REQ,80,2019
2211782,REQ,81,2019
2211784,PRL,1,0
2211785,REQ,190,2019
2211786,REQ,191,2019
2211787,REQ,1937,2019
2211788,PL,4005,2019
2211790,PAR,1,0
2211791,PAR,1,0
2211792,PLN,11,2019
2211793,PL,4010,2019
2211794,PEC,113,2019
2211795,PAR,1,0
2211796,EMC-A,1,0
2211797,PAR,2,0
2211798,PAR,2,0
2211799,SBE-A,1,0
2211800,PAR,1,0
2211801,PAR,1,0
2211802,REQ,133,2019
2211804,PRL,1,0
2211805,PRL,1,0
2211806,PRL,3,0
2211807,PRL,1,0
2211808,PRL,1,0
2211809,PL,4012,2019
2211811,INC,1030,2019
2211812,REQ,134,2019
2211813,REQ,135,2019
2211814,PRL,1,0
2211815,PL,4013,2019
2211816,RIC,872,2019
2211817,RIC,873,2019
2211818,REQ,78,2019
2211819,INC,1031,2019
2211820,PRL,2,0
2211821,REQ,1938,2019
2211822,EMA,10,2019
2211823,PL,4014,2019
2211824,PL,4015,2019
2211825,PL,4016,2019
2211826,PLN,12,2019
2211828,REQ,63,2019
2211829,PL,4017,2019
2211830,INC,1032,2019
2211831,PSS,1,0
2211832,REQ,64,2019
2211833,PL,4019,2019
2211834,PLN,9,2019
2211835,PL,4020,2019
2211836,PL,4021,2019
2211837,PL,4022,2019
2211838,PLN,10,2019
2211839,PL,4023,2019
2211840,PL,4024,2019
2211841,PRL,1,0
2211844,PRL,1,0
2211845,REQ,1939,2019
2211846,INC,1033,2019
2211847,PL,4025,2019
2211848,PRL,2,0
2211853,REQ,2,2019
2211858,EMR,1,0
2211859,EMR,2,0
2211861,EMR,3,0
2211864,EMR,4,0
2211865,EMR,5,0
2211866,EMR,6,0
2211867,EMR,1,0
2211868,EMR,2,0
2211869,EMR,3,0
2211870,EMR,4,0
2211871,EMR,5,0
2211872,EMR,6,0
2211873,REQ,1940,2019
2211874,EMA,11,2019
2211875,REQ,1941,2019
2211876,PRL,3,0
2211877,EMA,12,2019
2211878,PRL,1,0
2211879,PRL,1,0
2211880,PL,4029,2019
2211881,EMA,13,2019
2211883,INC,1034,2019
2211884,INC,1035,2019
2211885,PRL,1,0
2211886,RIC,874,2019
2211887,RIC,875,2019
2211888,PRL,8,0
2211889,REQ,3,2019
2211890,REQ,4,2019
2211891,REQ,5,2019
2211892,REQ,6,2019
2211893,SBT,1,0
2211896,SBT,3,0
2211897,PFC,23,2019
2211898,EMC,1,2019
2211899,EMR,1,0
2211900,ESB,1,0
2211901,REQ,1942,2019
2211902,REQ,1943,2019
2211903,REQ,1944,2019
2211904,PL,4030,2019
2211905,PL,4031,2019
2211906,REQ,1945,2019
2211908,RIC,876,2019
2211909,PRL,1,0
2211910,SBT,1,0
2211911,PRL,2,0
2211912,PRL,1,0
2211913,PRL,1,0
2211914,PRL,1,0
2211915,PRL,1,0
2211916,PRL,1,0
2211917,REQ,95,2019
2211918,RIC,877,2019
2211919,RIC,878,2019
2211920,RIC,879,2019
2211921,RIC,880,2019
2211922,RIC,881,2019
2211923,RIC,882,2019
2211924,PRL,2,0
2211926,PDL,484,2019
2211927,PL,4036,2019
2211928,EMC-A,1,0
2211929,PL,4037,2019
2211930,PL,4038,2019
2211931,PL,4039,2019
2211932,INC,1036,2019
2211933,PL,4040,2019
2211934,PRL,1,0
2211935,PRL,1,0
2211936,REC,29,2019
2211937,REQ,237,2019
2211938,REQ,79,2019
2211939,PL,4041,2019
2211940,PL,4042,2019
2211941,PDL,485,2019
2211942,PL,4043,2019
2211943,INC,1037,2019
2211944,PL,4044,2019
2211945,PRL,1,0
2211950,PL,4045,2019
2211952,RIC,883,2019
2211955,PL,4046,2019
2211956,RDF,1,0
2211957,PL,4047,2019
2211958,RDF,1,0
2211959,REQ,1946,2019
2211963,PRL,1,0
2211964,PL,4048,2019
2211965,PL,4049,2019
2211966,PL,4050,2019
2211967,PL,4051,2019
2211968,PL,4052,2019
2211969,PL,4053,2019
2211970,INC,1038,2019
2211971,PL,4054,2019
2211972,RIC,884,2019
2211973,PL,4055,2019
2211975,PSS,1,0
2211977,PL,4056,2019
2211978,INC,1039,2019
2211979,INC,1040,2019
2211980,INC,1041,2019
2211981,PRL,1,0
2211982,RIC,885,2019
2211983,PRL,2,0
2211984,PRC,92,2019
2211985,PRL,1,0
2211986,REQ,3,2019
2211987,REQ,1947,2019
2211988,SBT-A,1,0
2211989,PRL,1,0
2211990,VTS,2,0
2211991,PL,4057,2019
2211993,SBT,1,0
2211994,PL,4058,2019
2211995,PRC,93,2019
2211996,REC,30,2019
2211998,REQ,83,2019
2211999,PRL,1,0
2212000,RIC,886,2019
2212001,RIC,887,2019
2212002,RIC,888,2019
2212003,INC,1042,2019
2212004,PL,4059,2019
2212005,PL,4060,2019
2212006,PL,4061,2019
2212007,REQ,1948,2019
2212008,INC,1043,2019
2212010,PL,4062,2019
2212011,PL,4063,2019
2212013,OF.,163,2019
2212014,REQ,97,2019
2212015,EMA,14,2019
2212016,REQ,1949,2019
2212017,PDL,486,2019
2212018,PL,4064,2019
2212019,RIC,889,2019
2212020,RIC,890,2019
2212023,REQ,99,2019
2212024,REQ,67,2019
2212025,PRL,3,0
2212026,EMA,15,2019
2212027,PRL,1,0
2212028,SBT,3,0
2212029,RIC,891,2019
2212030,PRL,1,0
2212031,PRL,1,0
2212032,INC,1044,2019
2212033,REQ,54,2019
2212034,PRL,1,0
2212035,PRL,1,0
2212036,PL,4065,2019
2212037,INC,1045,2019
2212038,EMC,1,2019
2212039,REQ,1950,2019
2212040,REQ,1951,2019
2212041,ERD,1,2019
2212042,PRL,1,0
2212043,RIC,892,2019
2212044,INC,1046,2019
2212045,REQ,1952,2019
2212046,REQ,1953,2019
2212047,REC,31,2019
2212050,PL,4066,2019
2212051,REQ,1954,2019
2212052,PL,4067,2019
2212055,REC,32,2019
2212056,PEC,114,2019
2212057,EMA,16,2019
2212058,EMA,17,2019
2212059,SBT,1,0
2212060,PRL,1,0
2212061,SBT,1,0
2212062,PL,4068,2019
2212063,RIC,893,2019
2212065,PRL,2,0
2212066,REQ,4,2019
2212067,PL,4069,2019
2212068,PL,4070,2019
2212069,PL,4071,2019
2212070,REQ,1955,2019
2212071,REQ,1956,2019
2212072,REQ,1957,2019
2212073,PL,4072,2019
2212074,PL,4073,2019
2212075,PAR,1,0
2212076,PAR,1,0
2212077,REQ,1958,2019
2212078,PRL,2,0
2212079,REQ,1959,2019
2212081,PAR,1,0
2212082,PAR,1,0
2212083,PAR,1,0
2212085,PRL,1,0
2212086,PRL,2,0
2212088,SBT,1,0
2212089,INC,1047,2019
2212090,PRL,1,0
2212091,EMR,2,0
2212092,EMR,1,0
2212093,PL,4074,2019
2212094,INC,1048,2019
2212097,PRL,1,0
2212098,REQ,238,2019
2212099,PRL,1,0
2212100,PL,4075,2019
2212101,PL,4076,2019
2212103,PL,4077,2019
2212104,PL,4078,2019
2212105,PL,4079,2019
2212106,PL,4080,2019
2212107,PL,4081,2019
2212108,REM,4,2019
2212109,REQ,1960,2019
2212111,PL,4082,2019
2212112,REQ,1961,2019
2212113,PRL,1,0
2212115,PDL,487,2019
2212116,PL,4083,2019
2212117,PEC,115,2019
2212118,PL,4084,2019
2212128,PRL,1,0
2212129,PRL,1,0
2212132,PL,4085,2019
2212133,PL,4086,2019
2212135,PL,4087,2019
2212138,PL,4088,2019
2212139,RIC,894,2019
2212140,RIC,895,2019
2212141,INC,1049,2019
2212142,REQ,1962,2019
2212143,PRL,1,0
2212144,SBT,1,0
2212145,PL,4089,2019
2212146,PRL,2,0
2212147,INC,1050,2019
2212148,PL,4090,2019
2212149,PL,4091,2019
2212150,REQ,82,2019
2212151,PRL,3,0
2212152,SBT,3,0
2212153,REQ,1963,2019
2212154,PRL,2,0
2212155,PRL,1,0
2212156,PRL,3,0
2212157,SBT,1,0
2212158,EMC,1,2019
2212159,REQ,1964,2019
2212160,REQ,1965,2019
2212161,PL,4092,2019
2212162,PRL,1,0
2212163,SBT,1,0
2212164,PRL,2,0
2212165,SBT,1,0
2212167,REQ,78,2019
2212168,PEC,116,2019
2212169,REQ,83,2019
2212170,PRL,1,0
2212171,REQ,239,2019
2212172,REQ,240,2019
2212173,REQ,1966,2019
2212174,REQ,1967,2019
2212175,PRL,2,0
2212176,INC,1051,2019
2212177,INC,1052,2019
2212178,REQ,19,2019
2212180,PL,4093,2019
2212181,REQ,1968,2019
2212184,REQ,5,2019
2212185,RIC,896,2019
2212186,REQ,210,2019
2212187,RIC,897,2019
2212188,RIC,898,2019
2212189,REQ,98,2019
2212190,PRL,1,0
2212191,REQ,1969,2019
2212192,SBT,1,0
2212193,PLP,180,2019
2212194,PL,4094,2019
2212195,REQ,1970,2019
2212197,PL,4095,2019
2212198,PL,4096,2019
2212199,PL,4097,2019
2212200,PL,4098,2019
2212201,PL,4099,2019
2212202,SBT,1,0
2212203,PL,4100,2019
2212205,REQ,12,2019
2212206,PL,4101,2019
2212207,INC,1053,2019
2212208,PL,4102,2019
2212209,PDL,488,2019
2212210,PL,4103,2019
2212211,PL,4104,2019
2212212,PL,4105,2019
2212213,PL,4106,2019
2212214,ERD,2,2019
2212215,ERD,3,2019
2212216,PRL,1,0
2212217,OF.,164,2019
2212218,PRST,1,0
2212219,PRL,1,0
2212220,PRL,1,0
2212221,PRL,1,0
2212222,PRL,1,0
2212223,PRL,1,0
2212224,PRL,1,0
2212225,PRL,1,0
2212226,PRL,1,0
2212227,PRL,1,0
2212228,PRL,1,0
2212229,PRL,1,0
2212230,PRL,1,0
2212231,PRL,1,0
2212232,PRL,1,0
2212233,PRL,1,0
2212234,PRL,1,0
2212235,PRL,1,0
2212236,PRL,1,0
2212237,PRL,1,0
2212238,PRL,1,0
2212239,PRL,1,0
2212240,PRL,1,0
2212241,PRL,1,0
2212242,PRL,1,0
2212243,PRL,1,0
2212244,PRL,1,0
2212245,PRL,1,0
2212246,PRL,1,0
2212247,PRL,1,0
2212248,PRL,1,0
2212249,PRL,1,0
2212250,PRL,1,0
2212251,PRL,1,0
2212252,PRL,1,0
2212254,PAR,2,0
2212257,EMR,1,0
2212258,PRL,1,0
2212259,RIC,899,2019
2212260,EMR,1,0
2212261,PRL,2,0
2212263,SBT,1,0
2212264,REQ,1971,2019
2212265,PRL,1,0
2212266,RIC,900,2019
2212268,RIC,901,2019
2212269,RIC,902,2019
2212270,RIC,903,2019
2212271,PRL,1,0
2212273,REQ,1972,2019
2212274,REQ,1973,2019
2212276,PL,4109,2019
2212277,REQ,1974,2019
2212278,REQ,1975,2019
2212279,REQ,1976,2019
2212280,REQ,1977,2019
2212281,INC,1054,2019
2212282,INC,1055,2019
2212287,PRL,2,0
2212288,SBT,1,0
2212292,PRL,1,0
2212293,PRL,1,0
2212297,SBT-A,1,0
2212298,PAR,1,0
2212299,PRL,1,0
2212300,EMC,2,2019
2212301,SBT,1,0
2212302,EMR,1,0
2212303,PRL,1,0
2212305,REQ,64,2019
2212306,RIC,904,2019
2212307,RIC,905,2019
2212309,REQ,1978,2019
2212310,PL,4110,2019
2212311,PL,4111,2019
2212312,PL,4112,2019
2212314,REQ,241,2019
2212315,PRL,1,0
2212316,PRL,2,0
2212317,PRL,5,0
2212318,EMC,2,2019
2212319,EMC,3,2019
2212320,REQ,79,2019
2212321,EMR,3,0
2212324,SBR,1,0
2212325,SBT,2,0
2212326,PL,4113,2019
2212327,REQ,1979,2019
2212328,REQ,1980,2019
2212329,PL,4114,2019
2212330,REQ,1981,2019
2212331,INC,1056,2019
2212332,REQ,101,2019
2212335,PL,4115,2019
2212337,REC,33,2019
2212340,REQ,1982,2019
2212341,PL,4116,2019
2212342,PL,4117,2019
2212343,PL,4118,2019
2212344,PL,4119,2019
2212345,INC,1057,2019
2212346,PL,4120,2019
2212348,PRL,2,0
2212350,PRL,1,0
2212351,PRL,3,0
2212352,PRL,3,0
2212361,RIC,906,2019
2212362,PL,4121,2019
2212371,RIC,907,2019
2212374,RIC,908,2019
2212376,REQ,1983,2019
2212377,PL,4122,2019
2212378,REQ,6,2019
2212379,PRL,1,0
2212380,PRL,1,0
2212381,PRL,1,0
2212382,PRL,1,0
2212383,PRL,1,0
2212384,PRL,1,0
2212385,PRL,1,0
2212386,PRL,1,0
2212387,PRL,1,0
2212388,PRL,1,0
2212389,PRL,1,0
2212390,PRL,1,0
2212391,PRL,1,0
2212392,PRL,1,0
2212393,PRL,1,0
2212394,PRL,1,0
2212395,PRL,1,0
2212396,PRL,1,0
2212397,PRL,1,0
2212398,PRL,1,0
2212399,PRL,1,0
2212400,PRL,1,0
2212401,PRL,1,0
2212402,PRL,1,0
2212403,PRL,1,0
2212404,PRL,1,0
2212405,PRL,1,0
2212406,PRL,1,0
2212407,PRL,1,0
2212408,PRL,1,0
2212409,PRL,1,0
2212410,PRL,1,0
2212411,PRL,1,0
2212412,PRL,1,0
2212413,PRL,1,0
2212414,PRL,1,0
2212415,PRL,1,0
2212416,PRL,1,0
2212417,PRL,1,0
2212418,PRL,1,0
2212419,PRL,1,0
2212420,PRL,1,0
2212421,PRL,1,0
2212422,PRL,1,0
2212423,PRL,1,0
2212424,PRL,1,0
2212425,PRL,1,0
2212426,PRL,1,0
2212427,PL,4123,2019
2212428,REQ,1984,2019
2212429,PL,4124,2019
2212430,PL,4125,2019
2212431,PL,4126,2019
2212432,PL,4127,2019
2212433,RIC,909,2019
2212434,PL,4128,2019
2212435,PL,4129,2019
2212436,RIC,910,2019
2212437,PRL,1,0
2212438,INC,1058,2019
2212439,PL,4130,2019
2212440,REQ,1985,2019
2212441,PRL,1,0
2212442,EMR,1,0
2212443,RLP,1,0
2212444,PL,4131,2019
2212445,PL,4132,2019
2212447,PRL,3,0
2212448,PEC,117,2019
2212449,PL,4133,2019
2212452,RIC,911,2019
2212455,PL,4134,2019
2212456,RIC,912,2019
2212458,REQ,65,2019
2212459,REQ,66,2019
2212460,PRL,2,0
2212461,PRL,2,0
2212462,EMR,2,0
2212463,EMR,3,0
2212464,PRL,1,0
2212465,PRL,1,0
2212466,PRL,1,0
2212467,PRL,2,0
2212468,MSC,303,2019
2212470,PRL,3,0
2212473,PRL,5,0
2212474,PL,4140,2019
2212475,REQ,84,2019
2212476,PRL,1,0
2212477,PRL,1,0
2212478,PL,4141,2019
2212479,PL,4142,2019
2212481,SBT,3,0
2212482,EMR,1,0
2212483,EMR,2,0
2212484,RIC,913,2019
2212485,PL,4143,2019
2212487,PRL,1,0
2212488,PRL,1,0
2212489,PRL,1,0
2212491,PRL,1,0
2212494,REQ,7,2019
2212496,PRL,2,0
2212497,PRL,1,0
2212498,REQ,1986,2019
2212499,REQ,1987,2019
2212500,REQ,1988,2019
2212501,PL,4147,2019
2212502,RIC,914,2019
2212503,RIC,915,2019
2212504,RIC,916,2019
2212505,RIC,917,2019
2212506,RIC,918,2019
2212507,RIC,919,2019
2212508,RIC,920,2019
2212509,RIC,921,2019
2212510,PRL,3,0
2212511,PRL,3,0
2212513,PRL,1,0
2212514,EMR,1,0
2212515,PRL,2,0
2212516,EMR,3,0
2212517,EMR,4,0
2212518,REQ,116,2019
2212537,PRL,1,0
2212542,REQ,1989,2019
2212545,PRL,4,0
2212546,PRL,1,0
2212547,SBT,1,0
2212548,SBT,2,0
2212549,PRL,4,0
2212550,SBT,2,0
2212551,PRL,1,0
2212552,REQ,55,2019
2212553,PRL,1,0
2212554,PRL,1,0
2212555,REQ,67,2019
2212556,REQ,68,2019
2212557,REQ,242,2019
2212562,INC,1059,2019
2212563,INC,1060,2019
2212564,PL,4148,2019
2212565,PRL,1,0
2212566,REQ,1990,2019
2212567,PRL,1,0
2212568,EMR,1,0
2212569,EMR,2,0
2212570,REQ,243,2019
2212571,INC,1061,2019
2212572,PRC,94,2019
2212573,PDL,492,2019
2212574,RIC,922,2019
2212575,INC,1062,2019
2212576,INC,1063,2019
2212577,PL,4149,2019
2212578,PL,4150,2019
2212579,RIC,923,2019
2212580,PL,4151,2019
2212581,PL,4152,2019
2212585,OF.,165,2019
2212588,MPV,888,2019
2212589,PRL,1,0
2212590,REQ,211,2019
2212591,RIC,924,2019
2212592,PRL,2,0
2212593,EMR,1,0
2212594,EMR,2,0
2212595,EMR,3,0
2212596,REQ,1991,2019
2212597,REQ,1992,2019
2212598,PL,4153,2019
2212599,MSC,164,2019
2212600,PLV,17,2019
2212601,EMC,1,2019
2212602,EMC,2,2019
2212603,EMC,3,2019
2212604,EMC,4,2019
2212605,EMC,5,2019
2212606,EMC,6,2019
2212607,EMC,7,2019
2212608,EMC,8,2019
2212609,EMC,9,2019
2212610,EMC,10,2019
2212611,EMC,11,2019
2212612,EMC,12,2019
2212613,EMC,13,2019
2212614,EMC,14,2019
2212615,EMC,15,2019
2212616,EMC,16,2019
2212617,EMC,17,2019
2212620,EMC,20,2019
2212621,EMC,21,2019
2212622,EMC,22,2019
2212623,EMC,23,2019
2212624,EMC,24,2019
2212625,EMC,25,2019
2212626,EMC,26,2019
2212627,EMC,27,2019
2212628,EMC,28,2019
2212629,EMC,29,2019
2212630,EMC,30,2019
2212631,EMC,31,2019
2212632,EMC,32,2019
2212633,EMC,33,2019
2212634,EMC,34,2019
2212635,EMC,35,2019
2212636,EMC,36,2019
2212637,EMC,37,2019
2212638,EMC,38,2019
2212639,EMC,39,2019
2212640,EMC,40,2019
2212641,EMC,41,2019
2212642,EMC,42,2019
2212643,EMC,43,2019
2212644,EMC,44,2019
2212645,EMC,45,2019
2212646,EMC,46,2019
2212647,EMC,47,2019
2212651,EMC,51,2019
2212652,EMC,52,2019
2212653,EMC,53,2019
2212654,EMC,54,2019
2212655,EMC,55,2019
2212656,EMC,56,2019
2212660,EMC,60,2019
2212661,EMC,61,2019
2212662,EMC,62,2019
2212663,EMC,63,2019
2212664,EMC,64,2019
2212665,EMC,65,2019
2212666,EMC,66,2019
2212667,EMC,67,2019
2212668,EMC,68,2019
2212669,EMC,69,2019
2212670,EMC,70,2019
2212671,EMC,71,2019
2212672,EMC,72,2019
2212673,EMC,73,2019
2212674,EMC,74,2019
2212675,EMC,75,2019
2212676,EMC,76,2019
2212677,EMC,77,2019
2212678,EMC,78,2019
2212679,EMC,79,2019
2212680,EMC,80,2019
2212681,EMC,81,2019
2212682,EMC,82,2019
2212683,EMC,83,2019
2212684,EMC,84,2019
2212685,EMC,85,2019
2212686,EMC,86,2019
2212687,EMC,87,2019
2212688,EMC,88,2019
2212689,EMC,89,2019
2212690,EMC,90,2019
2212691,EMC,91,2019
2212692,EMC,92,2019
2212693,EMC,93,2019
2212694,EMC,94,2019
2212695,EMC,95,2019
2212696,EMC,96,2019
2212697,EMC,97,2019
2212698,EMC,98,2019
2212699,EMC,99,2019
2212700,EMC,100,2019
2212701,EMC,101,2019
2212702,EMC,102,2019
2212703,EMC,103,2019
2212704,EMC,104,2019
2212705,EMC,105,2019
2212706,EMC,106,2019
2212707,EMC,107,2019
2212708,EMC,108,2019
2212709,EMC,109,2019
2212710,EMC,110,2019
2212711,EMC,111,2019
2212712,EMC,112,2019
2212713,EMC,113,2019
2212714,EMC,114,2019
2212715,EMC,115,2019
2212716,EMC,116,2019
2212717,EMC,117,2019
2212718,EMC,118,2019
2212719,EMC,119,2019
2212720,EMC,120,2019
2212721,EMC,121,2019
2212722,EMC,122,2019
2212723,EMC,123,2019
2212724,EMC,124,2019
2212725,EMC,125,2019
2212726,EMC,126,2019
2212727,EMC,127,2019
2212728,EMC,128,2019
2212729,EMC,129,2019
2212730,EMC,130,2019
2212731,EMC,131,2019
2212732,EMC,132,2019
2212733,EMC,133,2019
2212734,EMC,134,2019
2212735,EMC,135,2019
2212736,EMC,136,2019
2212737,EMC,137,2019
2212738,EMC,138,2019
2212739,EMC,139,2019
2212740,EMC,140,2019
2212741,EMC,141,2019
2212742,EMC,142,2019
2212743,EMC,143,2019
2212744,EMC,144,2019
2212745,EMC,145,2019
2212746,EMC,146,2019
2212747,EMC,147,2019
2212748,EMC,148,2019
2212749,EMC,149,2019
2212750,EMC,150,2019
2212751,EMC,151,2019
2212752,EMC,152,2019
2212753,EMC,153,2019
2212754,EMC,154,2019
2212761,EMC,161,2019
2212762,EMC,162,2019
2212763,EMC,163,2019
2212764,EMC,164,2019
2212765,EMC,165,2019
2212766,EMC,166,2019
2212767,EMC,167,2019
2212768,EMC,168,2019
2212769,EMC,169,2019
2212770,EMC,170,2019
2212771,EMC,171,2019
2212772,EMC,172,2019
2212773,EMC,173,2019
2212774,EMC,174,2019
2212775,EMC,175,2019
2212790,EMC,190,2019
2212791,EMC,191,2019
2212792,EMC,192,2019
2212793,EMC,193,2019
2212794,EMC,194,2019
2212795,EMC,195,2019
2212806,EMC,206,2019
2212807,EMC,207,2019
2212808,EMC,208,2019
2212809,EMC,209,2019
2212810,EMC,210,2019
2212811,EMC,211,2019
2212812,EMC,212,2019
2212813,EMC,213,2019
2212814,EMC,214,2019
2212815,EMC,215,2019
2212816,EMC,216,2019
2212817,EMC,217,2019
2212818,EMC,218,2019
2212819,EMC,219,2019
2212820,EMC,220,2019
2212821,EMC,221,2019
2212822,EMC,222,2019
2212823,EMC,223,2019
2212824,EMC,224,2019
2212825,EMC,225,2019
2212826,EMC,226,2019
2212827,EMC,227,2019
2212828,EMC,228,2019
2212829,EMC,229,2019
2212830,EMC,230,2019
2212831,EMC,231,2019
2212832,EMC,232,2019
2212833,EMC,233,2019
2212836,EMC,236,2019
2212837,EMC,237,2019
2212838,EMC,238,2019
2212839,EMC,239,2019
2212840,EMC,240,2019
2212841,EMC,241,2019
2212842,EMC,242,2019
2212843,EMC,243,2019
2212844,EMC,244,2019
2212845,EMC,245,2019
2212846,EMC,246,2019
2212847,EMC,247,2019
2212848,EMC,248,2019
2212849,EMC,249,2019
2212850,EMC,250,2019
2212851,EMC,251,2019
2212852,EMC,252,2019
2212853,EMC,253,2019
2212854,EMC,254,2019
2212855,EMC,255,2019
2212856,EMC,256,2019
2212857,EMC,257,2019
2212858,EMC,258,2019
2212859,EMC,259,2019
2212860,EMC,260,2019
2212861,EMC,261,2019
2212862,EMC,262,2019
2212863,EMC,263,2019
2212864,EMC,264,2019
2212865,EMC,265,2019
2212866,EMC,266,2019
2212867,EMC,267,2019
2212868,EMC,268,2019
2212869,EMC,269,2019
2212870,EMC,270,2019
2212871,EMC,271,2019
2212872,EMC,272,2019
2212873,EMC,273,2019
2212874,EMC,274,2019
2212875,EMC,275,2019
2212876,EMC,276,2019
2212878,EMC,278,2019
2212879,EMC,279,2019
2212880,EMC,280,2019
2212884,EMC,284,2019
2212885,EMC,285,2019
2212886,EMC,286,2019
2212887,EMC,287,2019
2212888,EMC,288,2019
2212889,EMC,289,2019
2212890,EMC,290,2019
2212891,EMC,291,2019
2212892,EMC,292,2019
2212893,EMC,293,2019
2212894,EMC,294,2019
2212895,EMC,295,2019
2212896,EMC,296,2019
2212897,EMC,297,2019
2212898,EMC,298,2019
2212899,EMC,299,2019
2212900,EMC,300,2019
2212901,EMC,301,2019
2212902,PAR,1,0
2212903,PRL,1,0
2212904,PL,1255,2019
2212905,PL,693,2019
2212906,REQ,102,2019
2212907,PL,1279,2019
2212908,PL,4154,2019
2212909,PL,1753,2019
2212910,PL,598,2019
2212911,PL,4155,2019
2212912,PL,4156,2019
2212913,EMS,4157,2019
2212915,PL,4158,2019
2212916,REQ,69,2019
2212917,MSC,306,2019
2212918,PRL,3,0
2212919,SUG,24,2019
2212920,MSC,308,2019
2212921,PRL,2,0
2212922,SBT,2,0
2212923,PRL,1,0
2212924,PRL,1,0
2212925,SBT,1,0
2212926,REQ,1993,2019
2212927,PL,4159,2019
2212928,PLP,181,2019
2212929,SUG,25,2019
2212931,PRL,1,0
2212932,INC,1064,2019
2212940,PRL,1,0
2212943,ERD,1,2019
2212944,PRL,1,0
2212946,REQ,103,2019
2212947,REQ,62,2019
2212948,REQ,64,2019
2212949,MPV,889,2019
2212950,PRL,2,0
2212951,REQ,1994,2019
2212952,PRL,3,0
2212953,PRL,4,0
2212954,EMR,1,0
2212955,SBT,2,0
2213094,RIC,925,2019
2213100,EMC,48,2019
2213101,EMC,49,2019
2213102,EMC,50,2019
2213103,EMC,57,2019
2213104,EMC,58,2019
2213105,EMC,59,2019
2213106,EMC,155,2019
2213107,EMC,156,2019
2213108,EMC,157,2019
2213109,EMC,158,2019
2213110,EMC,159,2019
2213111,EMC,160,2019
2213112,EMC,176,2019
2213113,EMC,177,2019
2213114,EMC,178,2019
2213115,EMC,179,2019
2213116,EMC,180,2019
2213117,EMC,181,2019
2213118,EMC,182,2019
2213119,EMC,183,2019
2213120,EMC,184,2019
2213121,EMC,185,2019
2213122,EMC,186,2019
2213123,EMC,187,2019
2213124,EMC,188,2019
2213125,EMC,189,2019
2213126,EMC,196,2019
2213127,EMC,197,2019
2213128,EMC,198,2019
2213129,EMC,199,2019
2213130,EMC,200,2019
2213131,EMC,201,2019
2213132,EMC,202,2019
2213133,EMC,203,2019
2213134,EMC,204,2019
2213135,EMC,205,2019
2213136,EMC,234,2019
2213137,EMC,235,2019
2213138,EMC,277,2019
2213139,EMC,281,2019
2213140,EMC,282,2019
2213141,EMC,283,2019
2213143,EMC,18,2019
2213144,EMC,19,2019
2213145,PDL,493,2019
2213146,PL,4160,2019
2213147,REQ,85,2019
2213148,PDL,494,2019
2213149,PRL,3,0
2213150,REQ,1995,2019
2213151,RIC,926,2019
2213152,REQ,70,2019
2213153,SUG,26,2019
2213154,REQ,1996,2019
2213155,REQ,1997,2019
2213156,SBE-A,2,0
2213157,SUG,27,2019
2213158,REQ,1998,2019
2213159,INC,1065,2019
2213160,INC,1066,2019
2213161,INC,1067,2019
2213162,INC,1068,2019
2213163,INC,1069,2019
2213164,INC,1070,2019
2213165,INC,1071,2019
2213166,INC,1072,2019
2213167,INC,1073,2019
2213168,INC,1074,2019
2213169,INC,1075,2019
2213170,INC,1076,2019
2213171,INC,1077,2019
2213172,INC,1078,2019
