peso_arestas,id.x,id.y,num_coautorias,nome_eleitoral.x,sg_partido.x,uf.x,nome_eleitoral.y,sg_partido.y,uf.y
0.0125,141335,204574,1,BETO FARO,PT,PA,JUNIOR LOURENÇO,PL,MA
0.0125,141335,178954,1,BETO FARO,PT,PA,LUCIO MOSQUINI,MDB,RO
0.0125,141335,162332,1,BETO FARO,PT,PA,LUIZ NISHIMORI,PL,PR
0.0125,141335,160645,1,BETO FARO,PT,PA,LUIZ CARLOS,PSDB,AP
0.0125,141335,204471,1,BETO FARO,PT,PA,MARA ROCHA,PSDB,AC
0.0125,141335,205863,1,BETO FARO,PT,PA,MARCELO BRUM,PSL,RS
0.0125,133810,141335,1,MARCELO MORAES,PTB,RS,BETO FARO,PT,PA
0.2737004597179799,141335,160535,15,BETO FARO,PT,PA,MARCON,PT,RS
0.0125,141335,204449,1,BETO FARO,PT,PA,NELSON BARBUDO,PSL,MT
0.0125,141335,146307,1,BETO FARO,PT,PA,NERI GELLER,PP,MT
0.0125,141335,204570,1,BETO FARO,PT,PA,PASTOR GILDENEMYR,PL,MA
0.0125,141335,204395,1,BETO FARO,PT,PA,PEDRO LUPION,DEM,PR
0.0125,141335,204567,1,BETO FARO,PT,PA,RAIMUNDO COSTA,PL,BA
0.0125,141335,204489,1,BETO FARO,PT,PA,ROBÉRIO MONTEIRO,PDT,CE
0.0125,141335,160651,1,BETO FARO,PT,PA,ROGÉRIO PENINHA MENDONÇA,MDB,SC
0.0125,141335,204399,1,BETO FARO,PT,PA,SCHIAVINATO,PP,PR
0.0125,141335,197438,1,BETO FARO,PT,PA,TITO,AVANTE,BA
0.2929312289487492,141335,160610,16,BETO FARO,PT,PA,VALMIR ASSUNÇÃO,PT,BA
0.0125,141335,141552,1,BETO FARO,PT,PA,VALTENIR PEREIRA,MDB,MT
0.0125,141335,204396,1,BETO FARO,PT,PA,VERMELHO,PSD,PR
0.0125,141335,204483,1,BETO FARO,PT,PA,VILSON DA FETAEMG,PSB,MG
0.4595978956154158,141335,178889,17,BETO FARO,PT,PA,ZÉ CARLOS,PT,MA
0.0125,141335,160632,1,BETO FARO,PT,PA,ZÉ SILVA,SOLIDARIEDADE,MG
0.0125,141335,204549,1,BETO FARO,PT,PA,AJ ALBUQUERQUE,PP,CE
0.0125,141335,204413,1,BETO FARO,PT,PA,ALCIDES RODRIGUES,PATRIOTA,GO
0.0125,141335,141391,1,BETO FARO,PT,PA,ARNALDO JARDIM,CIDADANIA,SP
0.0125,109429,141335,1,BENES LEOCÁDIO,PRB,RN,BETO FARO,PT,PA
0.0125,141335,178993,1,BETO FARO,PT,PA,CARLOS HENRIQUE GAGUIM,DEM,TO
0.2929312289487492,141335,204426,16,BETO FARO,PT,PA,CARLOS VERAS,PT,PE
0.0125,141335,204369,1,BETO FARO,PT,PA,CAROLINE DE TONI,PSL,SC
0.2929312289487492,141335,204370,16,BETO FARO,PT,PA,CÉLIO MOURA,PT,TO
0.0125,141335,141405,1,BETO FARO,PT,PA,CELSO MALDANER,MDB,SC
0.0125,141335,205476,1,BETO FARO,PT,PA,CHARLES FERNANDES,PSD,BA
0.0125,141335,204440,1,BETO FARO,PT,PA,CHRISTINO AUREO,PP,RJ
0.0125,141335,204367,1,BETO FARO,PT,PA,DANIEL FREITAS,PSL,SC
0.0125,116379,141335,1,DARCI DE MATOS,PSD,SC,BETO FARO,PT,PA
0.0125,141335,160588,1,BETO FARO,PT,PA,DIEGO ANDRADE,PSD,MG
0.0125,141335,178929,1,BETO FARO,PT,PA,DIEGO GARCIA,PODEMOS,PR
0.0125,141335,204351,1,BETO FARO,PT,PA,DR. LUIZ OVANDO,PSL,MS
0.0125,141335,207309,1,BETO FARO,PT,PA,ENÉIAS REIS,PSL,MG
0.0125,141335,204527,1,BETO FARO,PT,PA,GENINHO ZULIANI,DEM,SP
0.0125,141335,198197,1,BETO FARO,PT,PA,GREYCE ELIAS,AVANTE,MG
0.0125,141335,204435,1,BETO FARO,PT,PA,JESUS SÉRGIO,PDT,AC
0.0125,141335,74317,1,BETO FARO,PT,PA,JÚLIO CESAR,PSD,PI
0.0125,141335,204550,1,BETO FARO,PT,PA,JÚNIOR MANO,PL,CE
0.0125,141335,204404,1,BETO FARO,PT,PA,LUCAS REDECKER,PSDB,RS
0.0125,141335,166402,1,BETO FARO,PT,PA,MAGDA MOFATTO,PL,GO
0.0125,141335,204469,1,BETO FARO,PT,PA,MANUEL MARCOS,PRB,AC
0.0125,141335,204566,1,BETO FARO,PT,PA,MARRECA FILHO,PATRIOTA,MA
0.0125,141335,194260,1,BETO FARO,PT,PA,NIVALDO ALBUQUERQUE,PTB,AL
0.0125,141335,204475,1,BETO FARO,PT,PA,OTACI NASCIMENTO,SOLIDARIEDADE,RR
0.0125,141335,204538,1,BETO FARO,PT,PA,PAULO BENGTSON,PTB,PA
0.0125,141335,204406,1,BETO FARO,PT,PA,PEDRO WESTPHALEN,PP,RS
0.0125,141335,204530,1,BETO FARO,PT,PA,RODRIGO AGOSTINHO,PSB,SP
0.0125,141335,204357,1,BETO FARO,PT,PA,ROSE MODESTO,PSDB,MS
0.0125,141335,178933,1,BETO FARO,PT,PA,SERGIO SOUZA,MDB,PR
0.0125,141335,204438,1,BETO FARO,PT,PA,SERGIO TOLEDO,PL,AL
0.0125,141335,204437,1,BETO FARO,PT,PA,SEVERINO PESSOA,PRB,AL
0.0125,141335,204360,1,BETO FARO,PT,PA,SILVIA CRISTINA,PDT,RO
0.0125,141335,178934,1,BETO FARO,PT,PA,TONINHO WANDSCHEER,PROS,PR
0.0125,141335,204532,1,BETO FARO,PT,PA,VINICIUS POIT,NOVO,SP
0.0125,141411,74052,1,DAGOBERTO NOGUEIRA,PDT,MS,BOSCO COSTA,PL,SE
0.0125,204393,74052,1,FREI ANASTACIO RIBEIRO,PT,PB,BOSCO COSTA,PL,SE
0.0125,178970,74052,1,JOÃO DANIEL,PT,SE,BOSCO COSTA,PL,SE
0.0125,160535,74052,1,MARCON,PT,RS,BOSCO COSTA,PL,SE
0.0125,160610,74052,1,VALMIR ASSUNÇÃO,PT,BA,BOSCO COSTA,PL,SE
0.0125,178889,74052,1,ZÉ CARLOS,PT,MA,BOSCO COSTA,PL,SE
0.0125,204426,74052,1,CARLOS VERAS,PT,PE,BOSCO COSTA,PL,SE
0.0125,204370,74052,1,CÉLIO MOURA,PT,TO,BOSCO COSTA,PL,SE
0.0125,204435,74052,1,JESUS SÉRGIO,PDT,AC,BOSCO COSTA,PL,SE
0.0125,204530,74052,1,RODRIGO AGOSTINHO,PSB,SP,BOSCO COSTA,PL,SE
0.0125,204360,74052,1,SILVIA CRISTINA,PDT,RO,BOSCO COSTA,PL,SE
0.0125,135054,141411,1,CRISTIANO VALE,PL,PA,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,135054,204393,1,CRISTIANO VALE,PL,PA,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,135054,160610,1,CRISTIANO VALE,PL,PA,VALMIR ASSUNÇÃO,PT,BA
0.0125,135054,178889,1,CRISTIANO VALE,PL,PA,ZÉ CARLOS,PT,MA
0.0125,135054,204426,1,CRISTIANO VALE,PL,PA,CARLOS VERAS,PT,PE
0.0125,135054,204370,1,CRISTIANO VALE,PL,PA,CÉLIO MOURA,PT,TO
0.0125,135054,204435,1,CRISTIANO VALE,PL,PA,JESUS SÉRGIO,PDT,AC
0.0125,135054,204530,1,CRISTIANO VALE,PL,PA,RODRIGO AGOSTINHO,PSB,SP
0.0125,135054,204360,1,CRISTIANO VALE,PL,PA,SILVIA CRISTINA,PDT,RO
0.0125,141411,160599,1,DAGOBERTO NOGUEIRA,PDT,MS,DIMAS FABIANO,PP,MG
0.0125,141411,160758,1,DAGOBERTO NOGUEIRA,PDT,MS,DOMINGOS SÁVIO,PSDB,MG
0.0125,141411,204434,1,DAGOBERTO NOGUEIRA,PDT,MS,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,141411,161550,1,DAGOBERTO NOGUEIRA,PDT,MS,EMIDINHO MADEIRA,PSB,MG
0.0125,141411,178871,1,DAGOBERTO NOGUEIRA,PDT,MS,EVAIR VIEIRA DE MELO,PP,ES
0.0125,141411,66828,1,DAGOBERTO NOGUEIRA,PDT,MS,FAUSTO PINATO,PP,SP
0.0125,141411,204510,1,DAGOBERTO NOGUEIRA,PDT,MS,FRANCO CARTAFINA,PP,MG
0.0125,141411,204393,1,DAGOBERTO NOGUEIRA,PDT,MS,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,141411,204436,1,DAGOBERTO NOGUEIRA,PDT,MS,ISNALDO BULHÕES JR.,MDB,AL
0.0125,141411,160570,1,DAGOBERTO NOGUEIRA,PDT,MS,JERÔNIMO GOERGEN,PP,RS
0.0125,141411,178970,1,DAGOBERTO NOGUEIRA,PDT,MS,JOÃO DANIEL,PT,SE
0.0125,141411,204474,1,DAGOBERTO NOGUEIRA,PDT,MS,JUAREZ COSTA,MDB,MT
0.0125,141411,204574,1,DAGOBERTO NOGUEIRA,PDT,MS,JUNIOR LOURENÇO,PL,MA
0.0125,141411,178954,1,DAGOBERTO NOGUEIRA,PDT,MS,LUCIO MOSQUINI,MDB,RO
0.0125,141411,162332,1,DAGOBERTO NOGUEIRA,PDT,MS,LUIZ NISHIMORI,PL,PR
0.0125,141411,160645,1,DAGOBERTO NOGUEIRA,PDT,MS,LUIZ CARLOS,PSDB,AP
0.0125,141411,204471,1,DAGOBERTO NOGUEIRA,PDT,MS,MARA ROCHA,PSDB,AC
0.0125,141411,205863,1,DAGOBERTO NOGUEIRA,PDT,MS,MARCELO BRUM,PSL,RS
0.0125,133810,141411,1,MARCELO MORAES,PTB,RS,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,141411,160535,1,DAGOBERTO NOGUEIRA,PDT,MS,MARCON,PT,RS
0.0125,141411,204449,1,DAGOBERTO NOGUEIRA,PDT,MS,NELSON BARBUDO,PSL,MT
0.0125,141411,146307,1,DAGOBERTO NOGUEIRA,PDT,MS,NERI GELLER,PP,MT
0.0125,141411,204570,1,DAGOBERTO NOGUEIRA,PDT,MS,PASTOR GILDENEMYR,PL,MA
0.0125,141411,204395,1,DAGOBERTO NOGUEIRA,PDT,MS,PEDRO LUPION,DEM,PR
0.0125,141411,204567,1,DAGOBERTO NOGUEIRA,PDT,MS,RAIMUNDO COSTA,PL,BA
0.0125,141411,204489,1,DAGOBERTO NOGUEIRA,PDT,MS,ROBÉRIO MONTEIRO,PDT,CE
0.0125,141411,160651,1,DAGOBERTO NOGUEIRA,PDT,MS,ROGÉRIO PENINHA MENDONÇA,MDB,SC
0.0125,141411,204399,1,DAGOBERTO NOGUEIRA,PDT,MS,SCHIAVINATO,PP,PR
0.0125,141411,197438,1,DAGOBERTO NOGUEIRA,PDT,MS,TITO,AVANTE,BA
0.0125,141411,160610,1,DAGOBERTO NOGUEIRA,PDT,MS,VALMIR ASSUNÇÃO,PT,BA
0.0125,141411,141552,1,DAGOBERTO NOGUEIRA,PDT,MS,VALTENIR PEREIRA,MDB,MT
0.0125,141411,204396,1,DAGOBERTO NOGUEIRA,PDT,MS,VERMELHO,PSD,PR
0.0125,141411,204483,1,DAGOBERTO NOGUEIRA,PDT,MS,VILSON DA FETAEMG,PSB,MG
0.0125,141411,178889,1,DAGOBERTO NOGUEIRA,PDT,MS,ZÉ CARLOS,PT,MA
0.0125,141411,160632,1,DAGOBERTO NOGUEIRA,PDT,MS,ZÉ SILVA,SOLIDARIEDADE,MG
0.0125,141411,204549,1,DAGOBERTO NOGUEIRA,PDT,MS,AJ ALBUQUERQUE,PP,CE
0.0125,141411,204413,1,DAGOBERTO NOGUEIRA,PDT,MS,ALCIDES RODRIGUES,PATRIOTA,GO
0.0125,141391,141411,1,ARNALDO JARDIM,CIDADANIA,SP,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,109429,141411,1,BENES LEOCÁDIO,PRB,RN,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,141411,178993,1,DAGOBERTO NOGUEIRA,PDT,MS,CARLOS HENRIQUE GAGUIM,DEM,TO
0.0125,141411,204426,1,DAGOBERTO NOGUEIRA,PDT,MS,CARLOS VERAS,PT,PE
0.0125,141411,204369,1,DAGOBERTO NOGUEIRA,PDT,MS,CAROLINE DE TONI,PSL,SC
0.0125,141411,204370,1,DAGOBERTO NOGUEIRA,PDT,MS,CÉLIO MOURA,PT,TO
0.0125,141405,141411,1,CELSO MALDANER,MDB,SC,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,141411,205476,1,DAGOBERTO NOGUEIRA,PDT,MS,CHARLES FERNANDES,PSD,BA
0.0125,141411,204440,1,DAGOBERTO NOGUEIRA,PDT,MS,CHRISTINO AUREO,PP,RJ
0.0125,141411,204367,1,DAGOBERTO NOGUEIRA,PDT,MS,DANIEL FREITAS,PSL,SC
0.0125,116379,141411,1,DARCI DE MATOS,PSD,SC,DAGOBERTO NOGUEIRA,PDT,MS
0.0125,141411,160588,1,DAGOBERTO NOGUEIRA,PDT,MS,DIEGO ANDRADE,PSD,MG
0.0125,141411,178929,1,DAGOBERTO NOGUEIRA,PDT,MS,DIEGO GARCIA,PODEMOS,PR
0.0125,141411,204351,1,DAGOBERTO NOGUEIRA,PDT,MS,DR. LUIZ OVANDO,PSL,MS
0.0125,141411,207309,1,DAGOBERTO NOGUEIRA,PDT,MS,ENÉIAS REIS,PSL,MG
0.0125,141411,204527,1,DAGOBERTO NOGUEIRA,PDT,MS,GENINHO ZULIANI,DEM,SP
0.0125,141411,198197,1,DAGOBERTO NOGUEIRA,PDT,MS,GREYCE ELIAS,AVANTE,MG
0.0125,141411,204435,1,DAGOBERTO NOGUEIRA,PDT,MS,JESUS SÉRGIO,PDT,AC
0.0125,141411,74317,1,DAGOBERTO NOGUEIRA,PDT,MS,JÚLIO CESAR,PSD,PI
0.0125,141411,204550,1,DAGOBERTO NOGUEIRA,PDT,MS,JÚNIOR MANO,PL,CE
0.0125,141411,204404,1,DAGOBERTO NOGUEIRA,PDT,MS,LUCAS REDECKER,PSDB,RS
0.0125,141411,166402,1,DAGOBERTO NOGUEIRA,PDT,MS,MAGDA MOFATTO,PL,GO
0.0125,141411,204469,1,DAGOBERTO NOGUEIRA,PDT,MS,MANUEL MARCOS,PRB,AC
0.0125,141411,204566,1,DAGOBERTO NOGUEIRA,PDT,MS,MARRECA FILHO,PATRIOTA,MA
0.0125,141411,194260,1,DAGOBERTO NOGUEIRA,PDT,MS,NIVALDO ALBUQUERQUE,PTB,AL
0.0125,141411,204475,1,DAGOBERTO NOGUEIRA,PDT,MS,OTACI NASCIMENTO,SOLIDARIEDADE,RR
0.0125,141411,204538,1,DAGOBERTO NOGUEIRA,PDT,MS,PAULO BENGTSON,PTB,PA
0.0125,141411,204406,1,DAGOBERTO NOGUEIRA,PDT,MS,PEDRO WESTPHALEN,PP,RS
0.0125,141411,204530,1,DAGOBERTO NOGUEIRA,PDT,MS,RODRIGO AGOSTINHO,PSB,SP
0.0125,141411,204357,1,DAGOBERTO NOGUEIRA,PDT,MS,ROSE MODESTO,PSDB,MS
0.0125,141411,178933,1,DAGOBERTO NOGUEIRA,PDT,MS,SERGIO SOUZA,MDB,PR
0.0125,141411,204438,1,DAGOBERTO NOGUEIRA,PDT,MS,SERGIO TOLEDO,PL,AL
0.0125,141411,204437,1,DAGOBERTO NOGUEIRA,PDT,MS,SEVERINO PESSOA,PRB,AL
0.0125,141411,204360,1,DAGOBERTO NOGUEIRA,PDT,MS,SILVIA CRISTINA,PDT,RO
0.0125,141411,178934,1,DAGOBERTO NOGUEIRA,PDT,MS,TONINHO WANDSCHEER,PROS,PR
0.0125,141411,204532,1,DAGOBERTO NOGUEIRA,PDT,MS,VINICIUS POIT,NOVO,SP
0.0125,160599,204393,1,DIMAS FABIANO,PP,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160599,178970,1,DIMAS FABIANO,PP,MG,JOÃO DANIEL,PT,SE
0.0125,160535,160599,1,MARCON,PT,RS,DIMAS FABIANO,PP,MG
0.0125,160599,160610,1,DIMAS FABIANO,PP,MG,VALMIR ASSUNÇÃO,PT,BA
0.0125,160599,178889,1,DIMAS FABIANO,PP,MG,ZÉ CARLOS,PT,MA
0.0125,160599,204426,1,DIMAS FABIANO,PP,MG,CARLOS VERAS,PT,PE
0.0125,160599,204370,1,DIMAS FABIANO,PP,MG,CÉLIO MOURA,PT,TO
0.0125,160599,204435,1,DIMAS FABIANO,PP,MG,JESUS SÉRGIO,PDT,AC
0.0125,160599,204530,1,DIMAS FABIANO,PP,MG,RODRIGO AGOSTINHO,PSB,SP
0.0125,160599,204360,1,DIMAS FABIANO,PP,MG,SILVIA CRISTINA,PDT,RO
0.0125,160758,204393,1,DOMINGOS SÁVIO,PSDB,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160758,178970,1,DOMINGOS SÁVIO,PSDB,MG,JOÃO DANIEL,PT,SE
0.017108294930875578,160535,160758,2,MARCON,PT,RS,DOMINGOS SÁVIO,PSDB,MG
0.0125,160610,160758,1,VALMIR ASSUNÇÃO,PT,BA,DOMINGOS SÁVIO,PSDB,MG
0.0125,160758,178889,1,DOMINGOS SÁVIO,PSDB,MG,ZÉ CARLOS,PT,MA
0.0125,160758,204426,1,DOMINGOS SÁVIO,PSDB,MG,CARLOS VERAS,PT,PE
0.0125,160758,204370,1,DOMINGOS SÁVIO,PSDB,MG,CÉLIO MOURA,PT,TO
0.017108294930875578,160758,204435,2,DOMINGOS SÁVIO,PSDB,MG,JESUS SÉRGIO,PDT,AC
0.0125,160758,204530,1,DOMINGOS SÁVIO,PSDB,MG,RODRIGO AGOSTINHO,PSB,SP
0.017108294930875578,160758,204360,2,DOMINGOS SÁVIO,PSDB,MG,SILVIA CRISTINA,PDT,RO
0.0125,204393,204434,1,FREI ANASTACIO RIBEIRO,PT,PB,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.15535714285714286,178970,204434,2,JOÃO DANIEL,PT,SE,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,160535,204434,1,MARCON,PT,RS,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,160610,204434,1,VALMIR ASSUNÇÃO,PT,BA,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,178889,204434,1,ZÉ CARLOS,PT,MA,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,204426,204434,1,CARLOS VERAS,PT,PE,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,204434,204530,1,DRA. VANDA MILANI,SOLIDARIEDADE,AC,RODRIGO AGOSTINHO,PSB,SP
0.17916666666666667,204360,204434,2,SILVIA CRISTINA,PDT,RO,DRA. VANDA MILANI,SOLIDARIEDADE,AC
0.0125,161550,204393,1,EMIDINHO MADEIRA,PSB,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,161550,178970,1,EMIDINHO MADEIRA,PSB,MG,JOÃO DANIEL,PT,SE
0.0125,160535,161550,1,MARCON,PT,RS,EMIDINHO MADEIRA,PSB,MG
0.0125,160610,161550,1,VALMIR ASSUNÇÃO,PT,BA,EMIDINHO MADEIRA,PSB,MG
0.0125,161550,178889,1,EMIDINHO MADEIRA,PSB,MG,ZÉ CARLOS,PT,MA
0.0125,161550,204426,1,EMIDINHO MADEIRA,PSB,MG,CARLOS VERAS,PT,PE
0.0125,161550,204370,1,EMIDINHO MADEIRA,PSB,MG,CÉLIO MOURA,PT,TO
0.0125,161550,204360,1,EMIDINHO MADEIRA,PSB,MG,SILVIA CRISTINA,PDT,RO
0.0125,178871,204393,1,EVAIR VIEIRA DE MELO,PP,ES,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160610,178871,1,VALMIR ASSUNÇÃO,PT,BA,EVAIR VIEIRA DE MELO,PP,ES
0.0125,178871,178889,1,EVAIR VIEIRA DE MELO,PP,ES,ZÉ CARLOS,PT,MA
0.0125,178871,204426,1,EVAIR VIEIRA DE MELO,PP,ES,CARLOS VERAS,PT,PE
0.0125,178871,204370,1,EVAIR VIEIRA DE MELO,PP,ES,CÉLIO MOURA,PT,TO
0.017108294930875578,178871,204435,2,EVAIR VIEIRA DE MELO,PP,ES,JESUS SÉRGIO,PDT,AC
0.0125,178871,204530,1,EVAIR VIEIRA DE MELO,PP,ES,RODRIGO AGOSTINHO,PSB,SP
0.017108294930875578,178871,204360,2,EVAIR VIEIRA DE MELO,PP,ES,SILVIA CRISTINA,PDT,RO
0.0125,204393,66828,1,FREI ANASTACIO RIBEIRO,PT,PB,FAUSTO PINATO,PP,SP
0.0125,160610,66828,1,VALMIR ASSUNÇÃO,PT,BA,FAUSTO PINATO,PP,SP
0.0125,178889,66828,1,ZÉ CARLOS,PT,MA,FAUSTO PINATO,PP,SP
0.0125,204426,66828,1,CARLOS VERAS,PT,PE,FAUSTO PINATO,PP,SP
0.0125,204370,66828,1,CÉLIO MOURA,PT,TO,FAUSTO PINATO,PP,SP
0.017108294930875578,204435,66828,2,JESUS SÉRGIO,PDT,AC,FAUSTO PINATO,PP,SP
0.0125,204530,66828,1,RODRIGO AGOSTINHO,PSB,SP,FAUSTO PINATO,PP,SP
0.017108294930875578,204360,66828,2,SILVIA CRISTINA,PDT,RO,FAUSTO PINATO,PP,SP
0.0125,204393,204510,1,FREI ANASTACIO RIBEIRO,PT,PB,FRANCO CARTAFINA,PP,MG
0.0125,178970,204510,1,JOÃO DANIEL,PT,SE,FRANCO CARTAFINA,PP,MG
0.0125,160535,204510,1,MARCON,PT,RS,FRANCO CARTAFINA,PP,MG
0.0125,160610,204510,1,VALMIR ASSUNÇÃO,PT,BA,FRANCO CARTAFINA,PP,MG
0.0125,178889,204510,1,ZÉ CARLOS,PT,MA,FRANCO CARTAFINA,PP,MG
0.0125,204426,204510,1,CARLOS VERAS,PT,PE,FRANCO CARTAFINA,PP,MG
0.0125,204370,204510,1,CÉLIO MOURA,PT,TO,FRANCO CARTAFINA,PP,MG
0.0125,204435,204510,1,JESUS SÉRGIO,PDT,AC,FRANCO CARTAFINA,PP,MG
0.0125,204510,204530,1,FRANCO CARTAFINA,PP,MG,RODRIGO AGOSTINHO,PSB,SP
0.0125,204360,204510,1,SILVIA CRISTINA,PDT,RO,FRANCO CARTAFINA,PP,MG
0.0125,204393,204436,1,FREI ANASTACIO RIBEIRO,PT,PB,ISNALDO BULHÕES JR.,MDB,AL
0.0125,160570,204393,1,JERÔNIMO GOERGEN,PP,RS,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204474,1,FREI ANASTACIO RIBEIRO,PT,PB,JUAREZ COSTA,MDB,MT
0.0125,204393,204574,1,FREI ANASTACIO RIBEIRO,PT,PB,JUNIOR LOURENÇO,PL,MA
0.0125,178954,204393,1,LUCIO MOSQUINI,MDB,RO,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,162332,204393,1,LUIZ NISHIMORI,PL,PR,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160645,204393,1,LUIZ CARLOS,PSDB,AP,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204471,1,FREI ANASTACIO RIBEIRO,PT,PB,MARA ROCHA,PSDB,AC
0.0125,204393,205863,1,FREI ANASTACIO RIBEIRO,PT,PB,MARCELO BRUM,PSL,RS
0.0125,133810,204393,1,MARCELO MORAES,PTB,RS,FREI ANASTACIO RIBEIRO,PT,PB
0.2737004597179799,160535,204393,15,MARCON,PT,RS,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204449,1,FREI ANASTACIO RIBEIRO,PT,PB,NELSON BARBUDO,PSL,MT
0.0125,146307,204393,1,NERI GELLER,PP,MT,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204570,1,FREI ANASTACIO RIBEIRO,PT,PB,PASTOR GILDENEMYR,PL,MA
0.0125,204393,204395,1,FREI ANASTACIO RIBEIRO,PT,PB,PEDRO LUPION,DEM,PR
0.0125,204393,204567,1,FREI ANASTACIO RIBEIRO,PT,PB,RAIMUNDO COSTA,PL,BA
0.0125,204393,204489,1,FREI ANASTACIO RIBEIRO,PT,PB,ROBÉRIO MONTEIRO,PDT,CE
0.0125,160651,204393,1,ROGÉRIO PENINHA MENDONÇA,MDB,SC,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204399,1,FREI ANASTACIO RIBEIRO,PT,PB,SCHIAVINATO,PP,PR
0.0125,197438,204393,1,TITO,AVANTE,BA,FREI ANASTACIO RIBEIRO,PT,PB
0.2929312289487492,160610,204393,16,VALMIR ASSUNÇÃO,PT,BA,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,141552,204393,1,VALTENIR PEREIRA,MDB,MT,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204396,1,FREI ANASTACIO RIBEIRO,PT,PB,VERMELHO,PSD,PR
0.0125,204393,204483,1,FREI ANASTACIO RIBEIRO,PT,PB,VILSON DA FETAEMG,PSB,MG
0.2929312289487492,178889,204393,16,ZÉ CARLOS,PT,MA,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160632,204393,1,ZÉ SILVA,SOLIDARIEDADE,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,204549,1,FREI ANASTACIO RIBEIRO,PT,PB,AJ ALBUQUERQUE,PP,CE
0.0125,204393,204413,1,FREI ANASTACIO RIBEIRO,PT,PB,ALCIDES RODRIGUES,PATRIOTA,GO
0.0125,141391,204393,1,ARNALDO JARDIM,CIDADANIA,SP,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,109429,204393,1,BENES LEOCÁDIO,PRB,RN,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,178993,204393,1,CARLOS HENRIQUE GAGUIM,DEM,TO,FREI ANASTACIO RIBEIRO,PT,PB
0.2929312289487492,204393,204426,16,FREI ANASTACIO RIBEIRO,PT,PB,CARLOS VERAS,PT,PE
0.0125,204369,204393,1,CAROLINE DE TONI,PSL,SC,FREI ANASTACIO RIBEIRO,PT,PB
1.1595978956154158,204370,204393,19,CÉLIO MOURA,PT,TO,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,141405,204393,1,CELSO MALDANER,MDB,SC,FREI ANASTACIO RIBEIRO,PT,PB
1.5125,204393,205476,4,FREI ANASTACIO RIBEIRO,PT,PB,CHARLES FERNANDES,PSD,BA
0.0125,204393,204440,1,FREI ANASTACIO RIBEIRO,PT,PB,CHRISTINO AUREO,PP,RJ
0.0125,204367,204393,1,DANIEL FREITAS,PSL,SC,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,116379,204393,1,DARCI DE MATOS,PSD,SC,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,160588,204393,1,DIEGO ANDRADE,PSD,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,178929,204393,1,DIEGO GARCIA,PODEMOS,PR,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204351,204393,1,DR. LUIZ OVANDO,PSL,MS,FREI ANASTACIO RIBEIRO,PT,PB
0.0125,204393,207309,1,FREI ANASTACIO RIBEIRO,PT,PB,ENÉIAS REIS,PSL,MG
0.0125,204393,204527,1,FREI ANASTACIO RIBEIRO,PT,PB,GENINHO ZULIANI,DEM,SP
0.0125,198197,204393,1,GREYCE ELIAS,AVANTE,MG,FREI ANASTACIO RIBEIRO,PT,PB
0.7958333333333333,204393,204435,4,FREI ANASTACIO RIBEIRO,PT,PB,JESUS SÉRGIO,PDT,AC
0.0125,204393,74317,1,FREI ANASTACIO RIBEIRO,PT,PB,JÚLIO CESAR,PSD,PI
0.0125,204393,204550,1,FREI ANASTACIO RIBEIRO,PT,PB,JÚNIOR MANO,PL,CE
