"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor"
"2193250";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193250";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193249";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193249";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193248";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193248";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193247";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193247";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193246";"178861";"https://dadosabertos.camara.leg.br/api/v2/deputados/178861";"10000";"Deputado";"Ronaldo Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA"
"2193245";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193245";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610";"10000";"Deputado";"Valmir Assunção";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA"
"2193244";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193244";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610";"10000";"Deputado";"Valmir Assunção";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA"
"2193243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193243";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193242";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193242";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193241";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193241";"73604";"https://dadosabertos.camara.leg.br/api/v2/deputados/73604";"10000";"Deputado";"Rui Falcão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2193240";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193240";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193239";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193239";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193238";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193238";"73604";"https://dadosabertos.camara.leg.br/api/v2/deputados/73604";"10000";"Deputado";"Rui Falcão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2193237";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193237";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193236";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193236";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193235";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193235";"204422";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"10000";"Deputado";"Ossesio Silva";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"PE"
"2193234";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193234";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193233";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193233";"204422";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"10000";"Deputado";"Ossesio Silva";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"PE"
"2193232";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193232";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193231";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193231";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193230";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193230";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193229";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193229";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193228";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193228";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193227";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193227";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193226";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193226";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193225";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193225";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193224";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193224";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"10000";"Deputado";"Marcos Pereira";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP"
"2193223";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193223";"204550";"https://dadosabertos.camara.leg.br/api/v2/deputados/204550";"10000";"Deputado";"Júnior Mano";"PATRI";"https://dadosabertos.camara.leg.br/api/v2/partidos/37900";"CE"
"2193222";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193222";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2193221";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193221";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2193220";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193220";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2193219";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193219";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2193218";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193218";"204552";"https://dadosabertos.camara.leg.br/api/v2/deputados/204552";"10000";"Deputado";"Eduardo Braide";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"MA"
"2193217";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193217";"178884";"https://dadosabertos.camara.leg.br/api/v2/deputados/178884";"10000";"Deputado";"Hildo Rocha";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MA"
"2193216";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193216";"178884";"https://dadosabertos.camara.leg.br/api/v2/deputados/178884";"10000";"Deputado";"Hildo Rocha";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MA"
"2193215";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193215";"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"10000";"Deputado";"Léo Moraes";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RO"
"2193214";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193214";"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"10000";"Deputado";"Léo Moraes";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RO"
"2193213";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193213";"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"10000";"Deputado";"Léo Moraes";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RO"
"2193212";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193212";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"10000";"Deputado";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG"
"2193211";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193211";"160511";"https://dadosabertos.camara.leg.br/api/v2/deputados/160511";"10000";"Deputado";"Alessandro Molon";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RJ"
"2193209";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193209";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2193206";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193206";"204395";"https://dadosabertos.camara.leg.br/api/v2/deputados/204395";"10000";"Deputado";"Pedro Lupion";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"PR"
"2193204";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193204";"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"10000";"Deputado";"Dr. Jaziel";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"CE"
"2193203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193203";"178972";"https://dadosabertos.camara.leg.br/api/v2/deputados/178972";"10000";"Deputado";"Alex Manente";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP"
"2193200";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193200";"178912";"https://dadosabertos.camara.leg.br/api/v2/deputados/178912";"10000";"Deputado";"Pedro Cunha Lima";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB"
"2193199";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193199";"178912";"https://dadosabertos.camara.leg.br/api/v2/deputados/178912";"10000";"Deputado";"Pedro Cunha Lima";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB"
"2193198";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193198";"178912";"https://dadosabertos.camara.leg.br/api/v2/deputados/178912";"10000";"Deputado";"Pedro Cunha Lima";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB"
"2193197";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193197";"204483";"https://dadosabertos.camara.leg.br/api/v2/deputados/204483";"10000";"Deputado";"Vilson da Fetaemg";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG"
"2193196";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193196";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"10000";"Deputado";"Domingos Sávio";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG"
"2193195";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193195";"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"10000";"Deputado";"Coronel Chrisóstomo";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RO"
"2193194";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193194";"178836";"https://dadosabertos.camara.leg.br/api/v2/deputados/178836";"10000";"Deputado";"Alan Rick";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"AC"
"2193193";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193193";"178860";"https://dadosabertos.camara.leg.br/api/v2/deputados/178860";"10000";"Deputado";"Paulo Azi";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"BA"
"2193192";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193192";"73460";"https://dadosabertos.camara.leg.br/api/v2/deputados/73460";"10000";"Deputado";"Gustavo Fruet";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PR"
"2193191";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193191";"168175";"https://dadosabertos.camara.leg.br/api/v2/deputados/168175";"10000";"Deputado";"Simplício Araújo";"SOLIDARI";"";"MA"
"2193190";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193190";"178954";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"10000";"Deputado";"Lucio Mosquini";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RO"
"2193189";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193189";"178954";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"10000";"Deputado";"Lucio Mosquini";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RO"
"2193188";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193188";"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"10000";"Deputado";"Rogério Correia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG"
"2193187";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193187";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"10000";"Deputado";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO"
"2193186";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193186";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"10000";"Deputado";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO"
"2193185";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193185";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"10000";"Deputado";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG"
"2193184";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193184";"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"10000";"Deputado";"Dagoberto Nogueira";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MS"
"2193183";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193183";"204374";"https://dadosabertos.camara.leg.br/api/v2/deputados/204374";"10000";"Deputado";"Bia Kicis";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"DF"
"2193182";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193182";"73943";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";"10000";"Deputado";"Perpétua Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AC"
"2193181";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193181";"168175";"https://dadosabertos.camara.leg.br/api/v2/deputados/168175";"10000";"Deputado";"Simplício Araújo";"SOLIDARI";"";"MA"
"2193180";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193180";"168175";"https://dadosabertos.camara.leg.br/api/v2/deputados/168175";"10000";"Deputado";"Simplício Araújo";"SOLIDARI";"";"MA"
"2193179";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193179";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2193178";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193178";"178861";"https://dadosabertos.camara.leg.br/api/v2/deputados/178861";"10000";"Deputado";"Ronaldo Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA"
"2193176";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193176";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"10000";"Deputado";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG"
"2193175";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193175";"204512";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";"10000";"Deputado";"Delegado Marcelo Freitas";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MG"
"2193174";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193174";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"10000";"Deputado";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG"
"2193172";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193172";"204397";"https://dadosabertos.camara.leg.br/api/v2/deputados/204397";"10000";"Deputado";"Boca Aberta";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PR"
"2193171";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193171";"204444";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"10000";"Deputado";"Helio Lopes";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ"
"2193170";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193170";"204444";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"10000";"Deputado";"Helio Lopes";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ"
"2193169";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193169";"204444";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"10000";"Deputado";"Helio Lopes";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ"
"2193168";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193168";"178874";"https://dadosabertos.camara.leg.br/api/v2/deputados/178874";"10000";"Deputado";"Sergio Vidigal";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"ES"
"2193165";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193165";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193164";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193163";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193163";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193162";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193162";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193161";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193161";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193160";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193160";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193159";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193159";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193158";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193158";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193157";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193157";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193156";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193156";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193155";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193155";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193154";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193154";"141401";"https://dadosabertos.camara.leg.br/api/v2/deputados/141401";"10000";"Deputado";"Carlos Bezerra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT"
"2193151";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193151";"204531";"https://dadosabertos.camara.leg.br/api/v2/deputados/204531";"10000";"Deputado";"Guilherme Derrite";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP"
"2193149";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193149";"160651";"https://dadosabertos.camara.leg.br/api/v2/deputados/160651";"10000";"Deputado";"Rogério Peninha Mendonça";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SC"
"2193148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193148";"178956";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";"10000";"Deputado";"Mariana Carvalho";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RO"
"2193147";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193147";"178972";"https://dadosabertos.camara.leg.br/api/v2/deputados/178972";"10000";"Deputado";"Alex Manente";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP"
"2193146";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193146";"204476";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"10000";"Deputado";"Chiquinho Brazão";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"RJ"
"2193145";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193145";"204356";"https://dadosabertos.camara.leg.br/api/v2/deputados/204356";"10000";"Deputado";"Amaro Neto";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"ES"
"2193144";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193144";"204356";"https://dadosabertos.camara.leg.br/api/v2/deputados/204356";"10000";"Deputado";"Amaro Neto";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"ES"
"2193143";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193143";"204356";"https://dadosabertos.camara.leg.br/api/v2/deputados/204356";"10000";"Deputado";"Amaro Neto";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"ES"
"2193142";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193142";"204529";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"10000";"Deputado";"Policial Katia Sastre";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP"
"2193141";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193141";"204529";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"10000";"Deputado";"Policial Katia Sastre";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP"
"2193140";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193140";"204529";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"10000";"Deputado";"Policial Katia Sastre";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP"
"2193139";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193139";"204529";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"10000";"Deputado";"Policial Katia Sastre";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP"
"2193138";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193138";"160527";"https://dadosabertos.camara.leg.br/api/v2/deputados/160527";"10000";"Deputado";"Aguinaldo Ribeiro";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PB"
"2193136";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193136";"160527";"https://dadosabertos.camara.leg.br/api/v2/deputados/160527";"10000";"Deputado";"Aguinaldo Ribeiro";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PB"
"2193135";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193135";"204416";"https://dadosabertos.camara.leg.br/api/v2/deputados/204416";"10000";"Deputado";"Ubiratan Sanderson";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RS"
"2193134";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193134";"204514";"https://dadosabertos.camara.leg.br/api/v2/deputados/204514";"10000";"Deputado";"Coronel Tadeu";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SP"
"2193133";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193133";"178922";"https://dadosabertos.camara.leg.br/api/v2/deputados/178922";"10000";"Deputado";"Tadeu Alencar";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE"
"2193131";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193131";"164360";"https://dadosabertos.camara.leg.br/api/v2/deputados/164360";"10000";"Deputado";"Carmen Zanotto";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SC"
