cod_titulo,data_fim,data_inicio,email,id,id_frente,id_legislatura,nome,sigla_partido,sigla_uf,titulo,uri,uri_partido,url_foto,tema
1004,NA,NA,NA,178896,53913,56,NEWTON CARDOSO JR,MDB,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178896,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178896.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178908,53913,56,DELEGADO ÉDER MAURO,PSD,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178909,53913,56,HÉLIO LEITE,DEM,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178909,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178909.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178910,53913,56,JOAQUIM PASSARINHO,PSD,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178912,53913,56,PEDRO CUNHA LIMA,PSDB,PB,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178916,53913,56,DANIEL COELHO,CIDADANIA,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178916,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/178916.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178921,53913,56,SEBASTIÃO OLIVEIRA,PL,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178921,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178921.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178922,53913,56,TADEU ALENCAR,PSB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178925,53913,56,REJANE DIAS,PT,PI,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178925.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178927,53913,56,ALIEL MACHADO,PSB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178927,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178929,53913,56,DIEGO GARCIA,PODE,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178931,53913,56,LUCIANO DUCCI,PSB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178933,53913,56,SERGIO SOUZA,MDB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178934,53913,56,TONINHO WANDSCHEER,PROS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178937,53913,56,ALTINEU CÔRTES,PL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178937,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178947,53913,56,SÓSTENES CAVALCANTE,DEM,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178947,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178948,53913,56,BETO ROSADO,PP,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178948,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178948.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178951,53913,56,RAFAEL MOTTA,PSB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178952,53913,56,WALTER ALVES,MDB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178952,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178952.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178954,53913,56,LUCIO MOSQUINI,MDB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178956,53913,56,MARIANA CARVALHO,PSDB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178956.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178959,53913,56,HIRAN GONÇALVES,PP,RR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178959,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178959.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178963,53913,56,COVATTI FILHO,PP,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178963,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178963.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178964,53913,56,HEITOR SCHUCH,PSB,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178966,53913,56,GEOVANIA DE SÁ,PSDB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178966,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178969,53913,56,FÁBIO MITIDIERI,PSD,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178969,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178969.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178970,53913,56,JOÃO DANIEL,PT,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178981,53913,56,HERCULANO PASSOS,MDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178981,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178983,53913,56,MARCIO ALVINO,PL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178983,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178987,53913,56,ORLANDO SILVA,PCdoB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178992,53913,56,VITOR LIPPI,PSDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178993,53913,56,CARLOS HENRIQUE GAGUIM,DEM,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,Infraestrutura e mineração
1004,NA,NA,NA,178997,53913,56,MOSES RODRIGUES,MDB,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg,Infraestrutura e mineração
1004,NA,NA,NA,194260,53913,56,NIVALDO ALBUQUERQUE,PTB,AL,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/194260.jpg,Infraestrutura e mineração
1004,NA,NA,NA,195866,53913,56,VAIDON OLIVEIRA,PROS,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/195866,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/195866.jpg,Infraestrutura e mineração
1004,NA,NA,NA,198783,53913,56,EMANUEL PINHEIRO NETO,PTB,MT,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/198783.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204352,53913,56,CAMILO CAPIBERIBE,PSB,AP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204352,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204356,53913,56,AMARO NETO,REPUBLICANOS,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204356,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204360,53913,56,SILVIA CRISTINA,PDT,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204372,53913,56,JULIO CESAR RIBEIRO,REPUBLICANOS,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204374,53913,56,BIA KICIS,PSL,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204374,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204377,53913,56,PAULA BELMONTE,CIDADANIA,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204377,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204381,53913,56,LUIS MIRANDA,DEM,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204381,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/204381.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204390,53913,56,PROFESSOR ALCIDES,PP,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204390,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204392,53913,56,FRANCISCO JR.,PSD,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204392,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204392.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204395,53913,56,PEDRO LUPION,DEM,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204397,53913,56,BOCA ABERTA,PROS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204397,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/204397.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204399,53913,56,SCHIAVINATO,PP,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204399,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204399.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204410,53913,56,LUISA CANZIANI,PTB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204410,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204423,53913,56,ANDRÉ FERREIRA,PSC,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204425,53913,56,SILVIO COSTA FILHO,REPUBLICANOS,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204425,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204439,53913,56,DR. LEONARDO,SOLIDARIEDADE,MT,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204439,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/204439.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204440,53913,56,CHRISTINO AUREO,PP,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204440,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204440.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204441,53913,56,OTONI DE PAULA,PSC,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204446,53913,56,PROFESSOR JOZIEL,PSL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204446,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204446.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204454,53913,56,DANIEL SILVEIRA,PSL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204454,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204454.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204456,53913,56,GUTEMBERG REIS,MDB,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204456,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204456.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204468,53913,56,JOENIA WAPICHANA,REDE,RR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204468,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,https://www.camara.leg.br/internet/deputado/bandep/204468.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204469,53913,56,MANUEL MARCOS,REPUBLICANOS,AC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204469,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204474,53913,56,JUAREZ COSTA,MDB,MT,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204476,53913,56,CHIQUINHO BRAZÃO,AVANTE,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204476,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/204476.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204480,53913,56,ROGÉRIO CORREIA,PT,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204484,53913,56,GENERAL PETERNELLI,PSL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204484,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204484.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204485,53913,56,LUIZ CARLOS MOTTA,PL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204486,53913,56,MAURO BENEVIDES FILHO,PDT,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204490,53913,56,CHARLLES EVANGELISTA,PSL,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204490,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204490.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204491,53913,56,GILBERTO ABRAMO,REPUBLICANOS,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204491,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204491.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204492,53913,56,PAULO GUEDES,PT,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204498,53913,56,OLIVAL MARQUES,DEM,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204498,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204503,53913,56,ALEXANDRE PADILHA,PT,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204503,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204503.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204508,53913,56,IGOR TIMO,PODE,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204508,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204510,53913,56,FRANCO CARTAFINA,PP,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204510,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204510.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204515,53913,56,ANDRÉ JANONES,AVANTE,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204515,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/204515.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204521,53913,56,ABOU ANNI,PSL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204521,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204521.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204530,53913,56,RODRIGO AGOSTINHO,PSB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204530,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204530.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204539,53913,56,HERCÍLIO COELHO DINIZ,MDB,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204539,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204539.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204543,53913,56,LUIZ FLÁVIO GOMES,PSB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204543,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204543.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204544,53913,56,ALEXANDRE FROTA,PSDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204544,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/204544.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204558,53913,56,MARCELO NILO,PSB,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204558,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204561,53913,56,BIRA DO PINDARÉ,PSB,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204561,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204561.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204562,53913,56,EDILÁZIO JÚNIOR,PSD,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204562,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204562.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204566,53913,56,MARRECA FILHO,PATRIOTA,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204566,https://dadosabertos.camara.leg.br/api/v2/partidos/37907,https://www.camara.leg.br/internet/deputado/bandep/204566.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204573,53913,56,OTTO ALENCAR FILHO,PSD,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204573,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg,Infraestrutura e mineração
1004,NA,NA,NA,204574,53913,56,JUNIOR LOURENÇO,PL,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204574,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg,Infraestrutura e mineração
1004,NA,NA,NA,206231,53913,56,TED CONTI,PSB,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/206231,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/206231.jpg,Infraestrutura e mineração
14,NA,NA,NA,160653,53887,56,ROBERTO DE LUCENA,PODE,SP,Coordenador,https://dadosabertos.camara.leg.br/api/v2/deputados/160653,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160653.jpg,Contra corrupção
1004,NA,NA,NA,66179,53887,56,NORMA AYUB,DEM,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/66179,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/66179.jpg,Contra corrupção
1004,NA,NA,NA,66828,53887,56,FAUSTO PINATO,PP,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/66828,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/66828.jpg,Contra corrupção
1004,NA,NA,NA,67138,53887,56,IRACEMA PORTELLA,PP,PI,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/67138,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/67138.jpg,Contra corrupção
1004,NA,NA,NA,68720,53887,56,FÁBIO HENRIQUE,PDT,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/68720,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/68720.jpg,Contra corrupção
1004,NA,NA,NA,69871,53887,56,BACELAR,PODE,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/69871,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/69871.jpg,Contra corrupção
1004,NA,NA,NA,72442,53887,56,FELIPE CARRERAS,PSB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg,Contra corrupção
1004,NA,NA,NA,73441,53887,56,CELSO RUSSOMANNO,REPUBLICANOS,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/73441,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg,Contra corrupção
1004,NA,NA,NA,73466,53887,56,RUBENS BUENO,CIDADANIA,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/73466.jpg,Contra corrupção
1004,NA,NA,NA,73486,53887,56,POMPEO DE MATTOS,PDT,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg,Contra corrupção
1004,NA,NA,NA,73772,53887,56,HERMES PARCIANELLO,MDB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/73772,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/73772.jpg,Contra corrupção
