id_parlamentar_voz,id_atividade_economica,total_por_atividade,proporcao_doacao,indice_ligacao_atividade_economica
2285,11,55000,0.026600889920680982,0.011400381394577564
2285,18,2000,9.67305088024763e-4,4.145593234391841e-4
2285,19,25000,0.012091313600309538,0.005181991542989802
2345,2,13100,0.04086257336391559,0.017512531441678112
2345,4,6750,0.021055142763849635,0.009023632613078415
2345,5,11600,0.036183652749726784,0.015507279749882906
2345,6,22700,0.07080766529472396,0.03034614226916741
2345,7,10100,0.03150473213553797,0.0135020280580877
2345,8,22400,0.0698718811718862,0.02994509193080837
2345,9,12200,0.0380552209954023,0.016309380426600985
2345,10,52200,0.1628264373737705,0.06978275887447308
2345,11,8900,0.027761595644186926,0.01189782670465154
2345,12,1900,0.00592663277797249,0.002539985476273924
2345,13,7500,0.02339460307094404,0.010026258458976017
2345,14,40400,0.12601892854215188,0.0540081122323508
2345,15,7500,0.02339460307094404,0.010026258458976017
2345,16,7100,0.022146890907160356,0.009491524674497296
2345,18,16700,0.05209198283796873,0.022325135501986598
2345,19,11600,0.036183652749726784,0.015507279749882906
2345,21,8500,0.026513883480403243,0.011363092920172818
235,3,2000,9.795534382399148e-4,4.198086163885349e-4
235,9,2000,9.795534382399148e-4,4.198086163885349e-4
23777,2,1858550,0.7683497213902849,0.3292927377386935
23777,4,1575050,0.6511469848407458,0.2790629935031768
23777,7,2073550,0.8572336309428453,0.367385841832648
23777,8,2060050,0.8516525482500101,0.36499394925000433
23777,9,2161550,0.8936140218294748,0.3829774379269178
23777,12,51500,0.02129079693933425,0.009124627259714678
23777,16,2011550,0.8316019919090838,0.35640085367532165
23777,18,56500,0.023357864603347284,0.010010513401434551
23777,19,2088550,0.8634348339348845,0.37004350025780763
23806,2,4500,0.008041045355194685,0.0034461622950834364
23806,6,500,8.934494839105205e-4,3.829069216759374e-4
23806,7,2600,0.004645937316334707,0.001991115992714874
23806,10,5000,0.008934494839105205,0.003829069216759374
23806,19,2600,0.004645937316334707,0.001991115992714874
23806,21,500,8.934494839105205e-4,3.829069216759374e-4
24545,2,120000,0.05135210169345709,0.02200804358291018
24545,3,5000,0.0021396709038940453,9.170018159545909e-4
24545,6,163000,0.06975327146694588,0.02989425920011966
24545,7,5000,0.0021396709038940453,9.170018159545909e-4
24545,8,163200,0.06983885830310164,0.029930939272757844
24545,9,163000,0.06975327146694588,0.02989425920011966
24545,10,143000,0.0611945878513697,0.0262262519363013
24545,11,158200,0.06769918739920759,0.02901393745680325
24545,13,5000,0.0021396709038940453,9.170018159545909e-4
24545,14,125000,0.053491772597351134,0.022925045398864773
24545,16,145000,0.06205045621292731,0.026593052662683133
24545,21,120000,0.05135210169345709,0.02200804358291018
24560,1,5000,0.0040443617956642825,0.0017332979124275497
24560,3,5000,0.0040443617956642825,0.0017332979124275497
24560,5,4800,0.0038825873238377113,0.0016639659959304476
24560,8,1800,0.0014559702464391417,6.239872484739179e-4
24560,11,1800,0.0014559702464391417,6.239872484739179e-4
24560,18,1800,0.0014559702464391417,6.239872484739179e-4
2475,5,2187.5,8.808852542840691e-4,3.7752225183602966e-4
2475,6,285740.26,0.11506486015510677,0.04931351149504576
2475,8,285740.26,0.11506486015510677,0.04931351149504576
2475,9,287927.76,0.11594574540939083,0.04969103374688178
2475,10,15250,0.006141028629866082,0.002631869412799749
2475,11,2187.5,8.808852542840691e-4,3.7752225183602966e-4
2475,12,285740.26,0.11506486015510677,0.04931351149504576
2475,18,296540.26,0.11941391649625782,0.051177392784110494
24770,5,1480000,0.49531459170013387,0.21227768215720025
24770,6,8000,0.002677376171352075,0.0011474469305794606
24770,7,1480000,0.49531459170013387,0.21227768215720025
24770,10,1480000,0.49531459170013387,0.21227768215720025
24770,11,1480000,0.49531459170013387,0.21227768215720025
24770,16,8000,0.002677376171352075,0.0011474469305794606
24770,19,1480000,0.49531459170013387,0.21227768215720025
24994,7,1000,3.8106408135925437e-4,1.6331317772539473e-4
24994,16,1000,3.8106408135925437e-4,1.6331317772539473e-4
24994,18,1000,3.8106408135925437e-4,1.6331317772539473e-4
25008,1,10000,0.00535183664490535,0.002293644276388007
25008,6,10000,0.00535183664490535,0.002293644276388007
25008,8,10000,0.00535183664490535,0.002293644276388007
25008,9,10000,0.00535183664490535,0.002293644276388007
25008,11,10000,0.00535183664490535,0.002293644276388007
25012,2,4000,0.0033837111528811454,0.001450161922663348
25012,4,2000,0.0016918555764405727,7.25080961331674e-4
25012,5,2000,0.0016918555764405727,7.25080961331674e-4
25012,6,34000,0.028761544799489735,0.012326376342638458
25012,7,40000,0.033837111528811456,0.014501619226633481
25012,8,44000,0.0372208226816926,0.015951781149296827
25012,9,30000,0.025377833646608592,0.01087621441997511
25012,10,6000,0.005075566729321719,0.0021752428839950226
25012,11,44000,0.0372208226816926,0.015951781149296827
25012,12,20000,0.016918555764405728,0.007250809613316741
25012,16,20000,0.016918555764405728,0.007250809613316741
25012,18,24500,0.020725230811397016,0.008882241776313008
25012,21,2000,0.0016918555764405727,7.25080961331674e-4
25350,2,25000,0.007895276820864086,0.0033836900660846087
25350,6,52100,0.016453756894680757,0.007051610097720324
25350,9,105400,0.03328648707676299,0.014265637318612709
25350,10,53000,0.016737986860231865,0.00717342294009937
25350,11,5000,0.0015790553641728173,6.767380132169218e-4
25350,12,61000,0.019264475442908373,0.008256203761246446
25350,14,25000,0.007895276820864086,0.0033836900660846087
25350,16,41000,0.012948253986217103,0.005549251708378758
25350,18,28000,0.008842710039367777,0.0037897328740147613
25350,19,16000,0.005052977165353015,0.002165561642294149
25350,21,25000,0.007895276820864086,0.0033836900660846087
25352,2,100000,0.08242668037565234,0.03532572016099386
25352,3,100000,0.08242668037565234,0.03532572016099386
25352,4,100000,0.08242668037565234,0.03532572016099386
25352,6,5000,0.004121334018782618,0.0017662860080496932
25352,7,100000,0.08242668037565234,0.03532572016099386
25352,8,100000,0.08242668037565234,0.03532572016099386
25352,9,109267.41,0.0900654987954536,0.03859949948376583
25352,11,100000,0.08242668037565234,0.03532572016099386
25352,12,5000,0.004121334018782618,0.0017662860080496932
25352,14,100000,0.08242668037565234,0.03532572016099386
25352,16,100000,0.08242668037565234,0.03532572016099386
25352,18,100000,0.08242668037565234,0.03532572016099386
25352,19,21000,0.017309602878886995,0.007418401233808712
25352,21,105000,0.08654801439443496,0.03709200616904356
25376,1,100000,0.018769566263965996,0.008044099827414
25376,2,105300,0.019764353275956194,0.00847043711826694
25376,4,3000,5.630869879189799e-4,2.4132299482241995e-4
25376,7,145000,0.027215871082750698,0.011663944749750299
25376,9,153200,0.028754975516395907,0.012323560935598245
25376,10,108000,0.020271131565083277,0.008687627813607119
25376,12,108000,0.020271131565083277,0.008687627813607119
25376,13,100000,0.018769566263965996,0.008044099827414
25376,14,108000,0.020271131565083277,0.008687627813607119
25376,16,100000,0.018769566263965996,0.008044099827414
25376,18,8000,0.0015015653011172798,6.435279861931199e-4
25376,19,108000,0.020271131565083277,0.008687627813607119
25376,21,100000,0.018769566263965996,0.008044099827414
25385,5,7000,0.006291613970654654,0.002696405987423423
25385,6,64000,0.05752332773169969,0.02465285474215701
25385,7,60000,0.05392811974846846,0.0231120513207722
25385,9,60000,0.05392811974846846,0.0231120513207722
25385,10,81000,0.07280296166043242,0.03120126928304246
25385,12,20000,0.017976039916156154,0.0077040171069240665
25385,14,64000,0.05752332773169969,0.02465285474215701
25385,15,30000,0.02696405987423423,0.0115560256603861
25385,16,37000,0.03325567384488888,0.01425243164780952
25385,18,10000,0.008988019958078077,0.0038520085534620332
25385,21,77000,0.0692077536772012,0.029660465861657655
25411,2,3000,0.0013030911929278635,5.584676541119415e-4
25411,10,100000,0.043436373097595446,0.018615588470398046
25411,18,100000,0.043436373097595446,0.018615588470398046
25411,19,50000,0.021718186548797723,0.009307794235199023
25422,3,1200,5.324081263227015e-4,2.2817491128115778e-4
25422,4,1200,5.324081263227015e-4,2.2817491128115778e-4
25422,6,17300,0.0076755504878189456,0.003289521637636691
25422,8,855000,0.37934079000492477,0.1625746242878249
25422,9,868100,0.38515291205061425,0.16506553373597752
25422,10,889508,0.39465107302421126,0.1691361741532334
25422,11,864300,0.3834669529839257,0.16434297985025387
25422,12,7254,0.0032184071236207304,0.0013793173386945985
25422,14,880304,0.39056750269531615,0.1673860725837069
25422,15,863100,0.38293454485760303,0.1641148049389727
25422,18,8254,0.0036620805622229816,0.0015694630980955635
25502,7,3000,0.004074015408252195,0.001746006603536655
25502,9,5000,0.006790025680420326,0.0029100110058944252
25502,10,6180.2,0.00839274334202674,0.003596890003725745
25502,11,4008,0.005442884585424933,0.002332664822324971
25502,14,4008,0.005442884585424933,0.002332664822324971
25502,18,12990.2,0.017640758318759223,0.0075603249937539535
25666,2,15000,0.039440060521035804,0.016902883080443916
25666,4,27500,0.07230677762189897,0.030988618980813842
25666,5,32978.2,0.08671081359165485,0.03716177725356636
25666,6,109496.2,0.2879024503215627,0.12338676442352688
25666,7,78248,0.2057403903766673,0.08817445301857171
25666,8,114248,0.30039653562715324,0.1287413724116371
25666,9,36546.2,0.09609228932092523,0.04118240970896796
25666,10,110576.2,0.2907421346790773,0.12460377200531883
25666,11,115318,0.3032099266109871,0.12994711140470877
25666,12,3198.2,0.008409146770558446,0.003603920044525048
25666,14,67000,0.17616560366062659,0.07549954442598282
25666,18,30000,0.07888012104207161,0.03380576616088783
25666,19,10000,0.026293373680690534,0.011268588720295942
25666,21,104498,0.2747604962884799,0.11775449840934853
25718,9,12000,0.00902609108968658,0.00386832475272282
25718,10,22600,0.016999138218909724,0.007285344950961311
25718,14,10000,0.007521742574738816,0.0032236039606023496
25718,16,12000,0.00902609108968658,0.00386832475272282
25718,19,4000,0.0030086970298955264,0.0012894415842409398
25732,2,700000,0.1832541878130546,0.0785375090627377
25732,4,500000,0.13089584843789615,0.05609822075909835
25732,5,500000,0.13089584843789615,0.05609822075909835
25732,10,704999.99,0.1845631436795166,0.07909849014836426
25732,11,1004999.99,0.26310065274225425,0.11275742260382325
25732,12,1000,2.617916968757923e-4,1.1219644151819671e-4
25732,14,800000,0.20943335750063383,0.08975715321455735
25732,15,4999.99,0.0013089558664619925,5.609810856265681e-4
25732,16,500000,0.13089584843789615,0.05609822075909835
25732,18,501000,0.13115764013477194,0.05621041720061654
25732,19,201000,0.05262013107203425,0.022551484745157533
25748,5,300000,0.1845336015943408,0.07908582925471748
25748,6,337000,0.20729274579097617,0.08883974819613265
25748,7,300000,0.1845336015943408,0.07908582925471748
25748,8,313000,0.1925300576634289,0.08251288185575524
25748,9,308000,0.18945449763685657,0.08119478470150995
25748,10,300000,0.1845336015943408,0.07908582925471748
25748,11,337000,0.20729274579097617,0.08883974819613265
25748,12,300000,0.1845336015943408,0.07908582925471748
25748,13,300000,0.1845336015943408,0.07908582925471748
25748,14,300000,0.1845336015943408,0.07908582925471748
25748,16,300000,0.1845336015943408,0.07908582925471748
25748,18,300000,0.1845336015943408,0.07908582925471748
25748,21,300000,0.1845336015943408,0.07908582925471748
25783,7,5890,0.0053807644522400055,0.0023060419081028594
25783,8,2900,0.0026492728202879485,0.0011354026372662636
25783,9,2900,0.0026492728202879485,0.0011354026372662636
25783,10,2990,0.0027314916319520575,0.001170639270836596
25783,11,30190,0.02757984360154937,0.011819932972092587
25783,18,24880,0.022728933713366952,0.009740971591442979
2581,2,50000,0.025770741545253658,0.011044603519394425
2581,4,2000,0.0010308296618101464,4.417841407757771e-4
2581,5,10000,0.005154148309050732,0.002208920703878885
2581,6,66500,0.03427508625518737,0.014689322680794587
2581,7,2000,0.0010308296618101464,4.417841407757771e-4
2581,8,82000,0.042264016134216,0.01811314977180686
2581,9,143500,0.073962028234878,0.031698012100662
2581,10,179500,0.09251696214746064,0.039650126634625985
2581,11,80000,0.041233186472405856,0.01767136563103108
2581,12,9000,0.004638733478145658,0.0019880286334909964
2581,14,58500,0.030151767607946783,0.012922186117691479
2581,16,18000,0.009277466956291317,0.003976057266981993
2581,19,7000,0.003607903816335512,0.0015462444927152195
2581,21,50000,0.025770741545253658,0.011044603519394425
25894,5,140200,0.19685149927268847,0.08436492825972364
25894,6,266400,0.3740459301443952,0.16030539863331222
25894,11,132200,0.18561888875784177,0.07955095232478933
25894,12,30200,0.0424031046935463,0.018172759154376987
25894,13,40000,0.05616305257423351,0.024069879674671505
25894,14,40200,0.05644386783710468,0.024190229073044862
25894,16,95000,0.1333872498638046,0.05716596422734483
25894,18,106700,0.1498149427417679,0.06420640403218625
25894,21,158000,0.22184405766822238,0.09507602471495245
25895,2,36880,0.1575359262431146,0.06751539696133482
25895,6,36880,0.1575359262431146,0.06751539696133482
25895,7,144751.06,0.618315952054573,0.2649925508805313
25895,11,144751.06,0.618315952054573,0.2649925508805313
25895,14,36880,0.1575359262431146,0.06751539696133482
25905,1,1000,5.32296400073591e-4,2.2812702860296758e-4
25905,2,55000,0.029276302004047506,0.012546986573163218
25905,3,250,1.3307410001839776e-4,5.7031757150741894e-5
25905,4,11350,0.0060415641408352585,0.002589241774643682
25905,5,11000,0.005855260400809501,0.0025093973146326433
25905,6,47920,0.025507643491526483,0.010931847210654207
25905,7,109350,0.05820661134804718,0.02494569057773451
25905,8,107250,0.05708878890789264,0.02446662381766827
25905,9,68420,0.0364197196930351,0.015608451297015043
25905,10,72600,0.03864471864534271,0.016562022276575446
25905,11,30750,0.016368114302262923,0.007014906129541252
25905,12,13500,0.007186001400993479,0.0030797148861400623
25905,13,10000,0.00532296400073591,0.0022812702860296754
25905,14,73100,0.038910866845379505,0.01667608579087693
25905,15,30000,0.015968892002207732,0.006843810858089028
25905,16,20570,0.010949336949513767,0.004692572978363043
25905,18,48850,0.02600267914359492,0.011144005347254968
25905,19,20850,0.011098379941534373,0.004756448546371875
25905,21,42500,0.022622597003127617,0.009695398715626122
25924,4,12000,0.0034853325588149867,0.0014937139537778514
25924,5,20000,0.005808887598024978,0.002489523256296419
25924,10,26000,0.007551553877432472,0.0032363802331853452
25924,16,34000,0.009875108916642464,0.0042321895357039134
25924,18,6000,0.0017426662794074934,7.468569768889257e-4
25926,6,5150,0.010358771526130654,0.004439473511198852
25926,18,5150,0.010358771526130654,0.004439473511198852
25926,21,5150,0.010358771526130654,0.004439473511198852
25929,2,372500,0.20338998635365124,0.08716713700870768
25929,3,500,2.7300669309214933e-4,1.17002868468064e-4
25929,4,1275,6.961670673849808e-4,2.9835731459356324e-4
25929,6,46520,0.025400542725293573,0.010885946882268674
25929,7,99200,0.054164527909482424,0.023213369104063897
25929,8,17000,0.009282227565133078,0.003978097527914177
25929,9,34600,0.018892063161976735,0.00809659849799003
25929,10,391700,0.2138734433683898,0.09166004715788134
25929,11,44040,0.024046429527556513,0.010305612654667078
25929,12,31000,0.01692641497171326,0.007254177845019969
25929,14,316200,0.17264943271147523,0.07399261401920366
25929,15,2000,0.0010920267723685973,4.68011473872256e-4
25929,16,40785,0.022269155955526622,0.009543923980939981
25929,18,3000,0.001638040158552896,7.02017210808384e-4
25929,19,2500,0.0013650334654607466,5.850143423403201e-4
25929,20,2000,0.0010920267723685973,4.68011473872256e-4
25929,21,53975,0.02947107251929752,0.012630459651127508
25942,3,1200,0.00916520278011151,0.003927944048619218
25942,4,875,0.006682960360497976,0.002864125868784847
25942,6,12700,0.09699839608951348,0.04157074118122006
25942,7,4200,0.032078209730390286,0.013747804170167266
25942,9,10700,0.08172305812266097,0.0350241677668547
25942,10,25200,0.19246925838234172,0.08248682502100359
25942,11,11200,0.08554189261437409,0.036660811120446044
25942,12,5300,0.04047964561215917,0.017348419548068216
25942,14,11200,0.08554189261437409,0.036660811120446044
25942,16,8500,0.0649201863591232,0.027822937011052797
25942,18,8000,0.061101351867410066,0.026186293657461456
25942,21,1200,0.00916520278011151,0.003927944048619218
25953,4,500,0.002187188325663593,9.37366425284397e-4
25953,6,1529,0.006688421899879267,0.0028664665285196857
25953,7,1348.21,0.005897578345085825,0.0025275335764653535
25953,10,2165,0.009470525450123357,0.004058796621481439
25953,11,315,0.0013779286451680636,5.905408479291701e-4
25953,12,1214,0.005310493254711204,0.002275925680590516
25953,14,315,0.0013779286451680636,5.905408479291701e-4
25953,16,1214,0.005310493254711204,0.002275925680590516
25953,21,315,0.0013779286451680636,5.905408479291701e-4
25959,6,2000,0.044881883225867406,0.019235092811086034
25959,9,14913.4,0.3346707386503255,0.14343031656442523
25959,10,2400,0.05385825987104089,0.023082111373303238
25959,12,12913.4,0.2897888554244581,0.12419522375333918
25959,14,2000,0.044881883225867406,0.019235092811086034
25959,16,50,0.0011220470806466852,4.808773202771508e-4
25959,18,11799.3,0.26478740237348863,0.1134803153029237
25959,19,1114,0.024999208956808145,0.01071394669577492
25959,21,2000,0.044881883225867406,0.019235092811086034
25973,4,1400000,0.5147624891941701,0.22061249536893004
25973,7,865000,0.31804968082354085,0.13630700606723178
25973,11,2015000,0.7408902969473234,0.31752441297742434
25973,12,1900000,0.6986062353349451,0.29940267228640505
25973,13,100000,0.03676874922815501,0.015758035383495007
25973,14,335000,0.12317530991431928,0.05278941853470826
25973,15,100000,0.03676874922815501,0.015758035383495007
25973,18,780000,0.28679624397960907,0.12291267599126103
25973,19,500000,0.18384374614077506,0.07879017691747503
25976,1,26000,0.007646294194110001,0.0032769832260471435
25976,3,26000,0.007646294194110001,0.0032769832260471435
25976,5,55000,0.016174853102925,0.006932079901253572
25976,12,55000,0.016174853102925,0.006932079901253572
25979,9,2554.78,8.327200036957049e-4,3.5688000158387356e-4
25982,1,40000,0.3901750793616111,0.16721789115497618
25982,2,5000,0.04877188492020139,0.020902236394372022
25982,4,45200,0.44089783967862056,0.1889562170051231
25982,5,45000,0.4389469642818125,0.18812012754934823
25982,6,5000,0.04877188492020139,0.020902236394372022
25982,7,55000,0.5364907341222153,0.22992460033809228
25982,8,55000,0.5364907341222153,0.22992460033809228
25982,9,50000,0.4877188492020139,0.20902236394372026
25982,10,55200,0.5384416095190233,0.23076068979386713
25982,11,15000,0.14631565476060418,0.06270670918311608
25982,12,50000,0.4877188492020139,0.20902236394372026
25982,14,45000,0.4389469642818125,0.18812012754934823
25982,16,50000,0.4877188492020139,0.20902236394372026
25982,18,50000,0.4877188492020139,0.20902236394372026
25982,19,40000,0.3901750793616111,0.16721789115497618
25982,21,40000,0.3901750793616111,0.16721789115497618
25985,2,27000,0.05322380636201504,0.022810202726577876
25985,4,32000,0.06308006679942524,0.027034314342610815
25985,6,30000,0.059137562624461154,0.025344669696197638
25985,7,45000,0.08870634393669173,0.038017004544296455
25985,8,17128,0.033763605754392356,0.014470116751882438
25985,9,48950,0.09649278968224578,0.04135405272096248
25985,10,102078,0.20122147058599152,0.08623777310828208
25985,11,8950,0.017642706182964246,0.007561159792698962
25985,14,41000,0.08082133558676358,0.0346377152514701
25985,16,1000,0.0019712520874820387,8.44822323206588e-4
25985,18,27000,0.05322380636201504,0.022810202726577876
25985,21,29128,0.05741863080417682,0.024607984630361495
25988,2,10900,0.14341916553729556,0.06146535665884095
25988,4,5200,0.06842015236641623,0.02932292244274981
25988,5,1000,0.013157721608926198,0.0056390235466826566
25988,6,5551,0.07303851265114933,0.03130221970763543
25988,8,3000,0.039473164826778595,0.01691707064004797
25988,9,4101,0.05395981631820634,0.02312563556494557
25988,11,2000,0.026315443217852397,0.011278047093365313
25988,12,2501,0.03290746174392442,0.014103197890253324
25988,14,11401,0.15001118406336758,0.06429050745572897
25988,16,4000,0.05263088643570479,0.022556094186730626
25988,18,5701,0.07501217089248825,0.03214807323963782
25988,19,18501,0.2434310074867436,0.10432757463717582
25988,21,3050,0.04013105090722491,0.017199021817382105
25990,2,100000,0.12464745337524612,0.053420337160819766
25990,4,20000,0.024929490675049223,0.010684067432163952
25990,5,100000,0.12464745337524612,0.053420337160819766
25990,6,293000,0.3652170383894711,0.1565215878812019
25990,7,250000,0.3116186334381153,0.1335508429020494
25990,8,271200,0.3380438935536675,0.14487595438014322
25990,9,311200,0.3879028749037659,0.16624408924447112
25990,10,262000,0.32657632784314483,0.13996128336134778
25990,11,145000,0.18073880739410686,0.07745948888318865
25990,12,263000,0.32782280237689726,0.14049548673295598
25990,14,211000,0.2630061266217693,0.1127169114093297
25990,15,100000,0.12464745337524612,0.053420337160819766
25990,18,130000,0.16204168938781996,0.0694464383090657
25990,19,86000,0.10719680990271166,0.045941489958305
25990,21,225000,0.28045677009430375,0.12019575861184448
25998,4,3000,0.001032140852381275,4.42346079591975e-4
25998,5,3000,0.001032140852381275,4.42346079591975e-4
25998,7,27500,0.009461291146828353,0.004054839062926438
25998,8,27500,0.009461291146828353,0.004054839062926438
25998,11,27500,0.009461291146828353,0.004054839062926438
25998,18,24500,0.008429150294447078,0.0036124929833344617
166179,11,3000,0.0017762527161420388,7.612511640608737e-4
166179,12,2000,0.0011841684774280257,5.075007760405824e-4
166179,16,2000,0.0011841684774280257,5.075007760405824e-4
166179,18,6000,0.0035525054322840775,0.0015225023281217475
166179,19,2000,0.0011841684774280257,5.075007760405824e-4
166828,2,4500,0.0023318177485240473,0.00099935046365316315
166828,5,500,2.590908609471164e-4,1.1103894040590704e-4
166828,6,1000,5.181817218942328e-4,2.2207788081181408e-4
166828,8,1000,5.181817218942328e-4,2.2207788081181408e-4
166828,9,12632.31,0.006545832147301736,0.002805356634557887
166828,10,1000,5.181817218942328e-4,2.2207788081181408e-4
166828,11,500,2.590908609471164e-4,1.1103894040590704e-4
166828,12,3000,0.0015545451656826983,6.662336424354421e-4
166828,14,500,2.590908609471164e-4,1.1103894040590704e-4
166828,18,1300,6.736362384625026e-4,2.8870124505535826e-4
166828,21,500,2.590908609471164e-4,1.1103894040590704e-4
167138,3,2200,8.798240351929614e-4,3.770674436541263e-4
167138,5,3200,0.001279744051189762,5.484617362241838e-4
167138,6,4700,0.001879624075184963,8.055531750792699e-4
167138,7,1000,3.999200159968006e-4,1.713942925700574e-4
167138,12,1000,3.999200159968006e-4,1.713942925700574e-4
167138,13,2200,8.798240351929614e-4,3.770674436541263e-4
167138,21,3200,0.001279744051189762,5.484617362241838e-4
168720,6,2000,0.006644463085854768,0.002847627036794901
168720,9,2000,0.006644463085854768,0.002847627036794901
168720,10,2000,0.006644463085854768,0.002847627036794901
168720,11,2000,0.006644463085854768,0.002847627036794901
168720,12,2000,0.006644463085854768,0.002847627036794901
168720,14,2000,0.006644463085854768,0.002847627036794901
168720,16,2000,0.006644463085854768,0.002847627036794901
168720,19,2000,0.006644463085854768,0.002847627036794901
169871,3,1500,0.0015531962412609543,6.656555319689804e-4
169871,4,8000,0.00828371328672509,0.0035501628371678957
169871,5,1500,0.0015531962412609543,6.656555319689804e-4
169871,6,10500,0.010872373688826681,0.004659588723782864
169871,7,2500,0.0025886604021015907,0.0011094258866149675
169871,8,4500,0.004659588723782863,0.001996966595906941
169871,10,21940.47,0.022718570356999156,0.009736530152999637
169871,11,9000,0.009319177447565725,0.003993933191813882
169871,12,9000,0.009319177447565725,0.003993933191813882
169871,14,8440.47,0.008739804185650565,0.0037456303652788135
169871,16,6000,0.006212784965043817,0.0026626221278759216
169871,18,17940.47,0.01857671371363661,0.00796144873441569
169871,19,10440.47,0.010810732507331836,0.004633171074570787
169871,21,4000,0.004141856643362545,0.0017750814185839479
270,5,500000,0.19431706377962496,0.08327874161983927
270,6,500000,0.19431706377962496,0.08327874161983927
270,10,500000,0.19431706377962496,0.08327874161983927
270,18,500000,0.19431706377962496,0.08327874161983927
270,21,500000,0.19431706377962496,0.08327874161983927
172442,1,125000,0.07205361305291436,0.03088011987982044
172442,2,164500,0.09482255477763528,0.040638237761843686
172442,3,4500,0.0025939300699049164,0.0011116843156735356
172442,4,67000,0.038620736596362094,0.016551744255583756
172442,8,83000,0.04784359906713513,0.020504399600200767
172442,9,391970.98,0.22594340256713302,0.09683288681448558
172442,11,61500,0.03545037762203386,0.015193018980871654
172442,12,267499.99,0.15419472616894767,0.06608345407240614
172442,13,4500,0.0025939300699049164,0.0011116843156735356
172442,14,179500,0.103468988343985,0.04434385214742215
172442,16,253000,0.14583651281909865,0.06250136263675657
172442,18,189499.99,0.10923327162392911,0.04681425926739819
172442,21,179500,0.103468988343985,0.04434385214742215
173433,1,100000,0.05735197621260258,0.024579418376829677
173433,2,138000,0.07914572717339156,0.03391959736002496
173433,4,168000,0.09635132003717234,0.04129342287307386
173433,5,130000,0.07455756907638335,0.03195324388987858
173433,6,268000,0.1537032962497749,0.06587284124990353
173433,7,268000,0.1537032962497749,0.06587284124990353
173433,8,108000,0.06194013430961079,0.02654577184697605
173433,9,273000,0.15657089506040506,0.06710181216874503
173433,10,268000,0.1537032962497749,0.06587284124990353
173433,12,130000,0.07455756907638335,0.03195324388987858
173433,13,100000,0.05735197621260258,0.024579418376829677
173433,14,168000,0.09635132003717234,0.04129342287307386
173433,15,30000,0.017205592863780775,0.007373825513048903
173433,16,130000,0.07455756907638335,0.03195324388987858
173433,18,66000,0.037852304300317705,0.016222416128707586
173433,21,160000,0.09176316194016412,0.03932706940292748
173466,2,45000,0.0354704374358591,0.015201616043939615
173466,4,4500,0.00354704374358591,0.0015201616043939614
173466,5,25000,0.019705798575477277,0.00844534224663312
173466,6,75000,0.059117395726431834,0.025336026739899358
173466,7,59000,0.04650568463812638,0.019931007702054162
173466,8,39000,0.030741045777744554,0.013174733904747665
173466,10,29500,0.02325284231906319,0.009965503851027081
173466,11,39000,0.030741045777744554,0.013174733904747665
173466,13,20000,0.015764638860381822,0.006756273797306496
173466,14,50000,0.039411597150954554,0.01689068449326624
173466,16,25000,0.019705798575477277,0.00844534224663312
173466,19,80000,0.06305855544152729,0.027025095189225985
173482,2,20100,0.019796246395310357,0.008484105597990153
173482,6,100,9.848878803636993e-5,4.220948058701569e-5
173482,9,26853,0.02644719425140642,0.011334511822031323
173482,10,10600,0.010439811531855213,0.004474204942223663
173482,11,100,9.848878803636993e-5,4.220948058701569e-5
173482,12,100,9.848878803636993e-5,4.220948058701569e-5
173482,13,500,4.924439401818497e-4,2.110474029350784e-4
173482,14,10600,0.010439811531855213,0.004474204942223663
173482,18,2000,0.0019697757607273986,8.441896117403136e-4
173482,19,2000,0.0019697757607273986,8.441896117403136e-4
173486,9,6660,0.010957912402514067,0.0046962481725060295
173486,10,9160,0.015071242883938267,0.006459104093116399
173486,11,9160,0.015071242883938267,0.006459104093116399
173486,14,9000,0.014807989733127119,0.006346281314197336
173486,15,3000,0.004935996577709039,0.0021154271047324454
173486,18,5000,0.008226660962848398,0.0035257118412207423
173486,19,1000,0.0016453321925696798,7.051423682441485e-4
173486,21,3000,0.004935996577709039,0.0021154271047324454
173531,6,11499.99,0.01959653894829987,0.008398516692128516
173531,7,18000,0.03067287024331305,0.013145515818562737
173531,8,21000,0.035785015283865226,0.015336435121656526
173531,9,37349.99,0.06364618871439111,0.027276938020453334
173531,10,24899.989999999998,0.04243078679609958,0.018184622912614107
173531,11,10000,0.017040483468507252,0.007303064343645965
173531,12,3500,0.005964169213977538,0.0025560725202760878
173531,16,24999.989999999998,0.04260119163078466,0.01825765355605057
173531,18,31499.989999999998,0.05367750588531437,0.023004645379420447
173531,19,21500,0.03663703945729059,0.015701588338838824
173586,2,80000,0.04945690140148494,0.021195814886350688
173586,4,10000,0.0061821126751856175,0.002649476860793836
173586,5,50000,0.03091056337592809,0.01324738430396918
173586,6,95000,0.05873007041426337,0.025170030177541443
173586,7,165000,0.10200485914056269,0.0437163682030983
173586,8,140000,0.08654957745259866,0.03709267605111371
173586,9,65000,0.04018373238870652,0.017221599595159936
173586,10,140000,0.08654957745259866,0.03709267605111371
173586,11,91500,0.0565663309779484,0.0242427132762636
173586,12,36500,0.022564711264427505,0.009670590541897502
173586,14,10000,0.0061821126751856175,0.002649476860793836
173586,18,131500,0.08129478167869088,0.03484062071943895
173586,19,50000,0.03091056337592809,0.01324738430396918
