id_mandato_voz,id_parlamentar_voz,ano_eleicao,num_turno,cargo,unidade_eleitoral,uf_eleitoral,situacao_candidatura,situacao_totalizacao_turno,id_partido_eleicao,votos
1743992014,174399,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36769,148302
1743992018,174399,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,36769,183518
1743991998,174399,1998,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36769,26046
11789872014,1178987,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36779,90641
11789872018,1178987,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR MEDIA,36779,64822
1736922006,173692,2006,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36899,101695
1736922010,173692,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36899,130669
1736922014,173692,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36899,120755
1736922018,173692,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR MEDIA,36899,86305
11605562010,1160556,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,111651
11605562014,1160556,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,112722
11605562018,1160556,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,131228
11605562002,1160556,2002,1,DEPUTADO ESTADUAL,MG,MG,DEFERIDO,ELEITO,36844,47243
11605562006,1160556,2006,1,DEPUTADO ESTADUAL,MG,MG,DEFERIDO,ELEITO,36844,53175
1743191998,174319,1998,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36769,61999
1743192002,174319,2002,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36769,70562
1743192006,174319,2006,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36845,79803
1743192010,174319,2010,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO POR MEDIA,36845,90261
1743192014,174319,2014,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO POR QP,36845,82549
11606422010,1160642,2010,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO,36832,185870
11606422014,1160642,2014,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO POR QP,36832,233762
11606422018,1160642,2018,1,DEPUTADO FEDERAL,PE,PE,APTO,ELEITO POR QP,37907,125025
1741602002,174160,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,520046
1741602014,174160,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,147175
1741602018,174160,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,112724
11716172014,1171617,2014,1,DEPUTADO FEDERAL,AL,AL,DEFERIDO,ELEITO POR MEDIA,36844,53284
11716172018,1171617,2018,1,DEPUTADO FEDERAL,AL,AL,APTO,ELEITO POR MEDIA,36844,60900
11716171998,1171617,1998,1,DEPUTADO ESTADUAL,AL,AL,DEFERIDO,ELEITO,36844,10458
11716172002,1171617,2002,1,DEPUTADO ESTADUAL,AL,AL,DEFERIDO,ELEITO,36844,20248
11716172006,1171617,2006,1,DEPUTADO ESTADUAL,AL,AL,DEFERIDO,ELEITO,36844,15974
11415162006,1141516,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36835,126481
11415162010,1141516,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36835,105422
11415162014,1141516,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36835,104849
11415162018,1141516,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36835,79797
11788602014,1178860,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36769,110662
11788602018,1178860,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36769,84090
11788602002,1178860,2002,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36769,58415
11788602006,1178860,2006,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36769,72540
11788602010,1178860,2010,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO POR MEDIA,36769,40992
11605172010,1160517,2010,1,DEPUTADO FEDERAL,ES,ES,DEFERIDO,ELEITO,36832,99312
11605172014,1160517,2014,1,DEPUTADO FEDERAL,ES,ES,DEFERIDO,ELEITO POR QP,36832,88110
11605172018,1160517,2018,1,DEPUTADO FEDERAL,ES,ES,APTO,ELEITO POR MEDIA,36832,55957
11605172002,1160517,2002,1,DEPUTADO ESTADUAL,ES,ES,DEFERIDO,ELEITO,36832,14493
11605172006,1160517,2006,1,DEPUTADO ESTADUAL,ES,ES,DEFERIDO,ELEITO,36832,33094
11605582010,1160558,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,37906,161083
11605582014,1160558,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,37906,111300
11605582018,1160558,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,37906,109461
1745741998,174574,1998,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,192990
1745742002,174574,2002,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,191619
1745742006,174574,2006,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,113199
1745742010,174574,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR MEDIA,36769,53620
1745742014,174574,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36834,77045
11937262018,1193726,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,36833,118754
11415182006,1141518,2006,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36786,287443
11415182010,1141518,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36786,267208
11415182014,1141518,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36765,227186
11415182018,1141518,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR MEDIA,37904,75613
1744002002,174400,2002,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,128495
1744002006,174400,2006,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,104430
1744002010,174400,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,153072
1744002014,174400,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36844,140868
1744002018,174400,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,36844,133086
1744001998,174400,1998,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO POR MEDIA,36844,23668
11414882006,1141488,2006,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36844,112452
11414882010,1141488,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36844,134479
11414882014,1141488,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36844,111301
11414882018,1141488,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36844,78512
11414881998,1141488,1998,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36844,51078
11414882004,1141488,2004,1,VEREADOR,São Paulo,SP,DEFERIDO,ELEITO,36844,47473
11789122014,1178912,2014,1,DEPUTADO FEDERAL,PB,PB,DEFERIDO,ELEITO POR QP,36835,179886
11789122018,1178912,2018,1,DEPUTADO FEDERAL,PB,PB,APTO,ELEITO POR QP,36835,76754
11221582010,1122158,2010,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36899,105406
11221582014,1122158,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36899,162403
11221582018,1122158,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36769,56646
11221582006,1122158,2006,1,DEPUTADO ESTADUAL,RJ,RJ,DEFERIDO,ELEITO,36835,31355
11606042010,1160604,2010,1,DEPUTADO FEDERAL,SC,SC,DEFERIDO,ELEITO,36844,114985
11606042014,1160604,2014,1,DEPUTADO FEDERAL,SC,SC,DEFERIDO,ELEITO POR QP,36844,135439
11606042018,1160604,2018,1,DEPUTADO FEDERAL,SC,SC,APTO,ELEITO POR QP,36844,115232
11606041998,1160604,1998,1,DEPUTADO ESTADUAL,SC,SC,DEFERIDO,ELEITO,36844,22083
11606042006,1160604,2006,1,DEPUTADO ESTADUAL,SC,SC,DEFERIDO,ELEITO,36844,33129
1734861998,173486,1998,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36786,87494
1734862002,173486,2002,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36786,112832
1734862006,173486,2006,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36786,106963
1734862014,173486,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36786,91849
1734862018,173486,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,36786,80427
11606012010,1160601,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36833,211855
11606012014,1160601,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36833,398087
11606012018,1160601,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36896,239784
11606392010,1160639,2010,1,DEPUTADO FEDERAL,TO,TO,DEFERIDO COM RECURSO,ELEITO,36769,38233
11606392014,1160639,2014,1,DEPUTADO FEDERAL,TO,TO,DEFERIDO,ELEITO POR QP,36769,41802
11606392018,1160639,2018,1,DEPUTADO FEDERAL,TO,TO,APTO,ELEITO POR MEDIA,36769,48008
11606412014,1160641,2014,1,DEPUTADO FEDERAL,AP,AP,DEFERIDO,ELEITO POR MEDIA,36844,16162
11606412018,1160641,2018,1,DEPUTADO FEDERAL,AP,AP,APTO,ELEITO POR MEDIA,36779,14196
11789512014,1178951,2014,1,DEPUTADO FEDERAL,RN,RN,DEFERIDO,ELEITO POR QP,36763,176239
11789512018,1178951,2018,1,DEPUTADO FEDERAL,RN,RN,APTO,ELEITO POR QP,36832,82791
11789512012,1178951,2012,1,VEREADOR,Natal,RN,DEFERIDO,ELEITO POR QP,37903,9460
1741612002,174161,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,64204
1741612006,174161,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,81302
1741612010,174161,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,176241
1741612014,174161,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,310226
1741612018,174161,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,194332
11789252014,1178925,2014,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO POR QP,36844,134157
11789252018,1178925,2018,1,DEPUTADO FEDERAL,PI,PI,APTO,ELEITO POR QP,36844,138800
11789252010,1178925,2010,1,DEPUTADO ESTADUAL,PI,PI,DEFERIDO,ELEITO,36844,55177
11789892014,1178989,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36896,86647
11789892018,1178989,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36896,161239
1737882010,173788,2010,1,SENADOR,PR,PR,DEFERIDO,NÃO ELEITO,37903,2190539
1737881998,173788,1998,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,36811,68919
1737882002,173788,2002,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,36811,118036
1737882006,173788,2006,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,37903,130855
1737882014,173788,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,37903,114396
1737882018,173788,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,37903,80025
11606552010,1160655,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36851,87347
11606552014,1160655,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36834,113547
11606552018,1160655,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,37903,121869
11789202014,1178920,2014,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO POR QP,36845,92262
11789202018,1178920,2018,1,DEPUTADO FEDERAL,PE,PE,APTO,ELEITO POR QP,36896,73551
11789202002,1178920,2002,1,DEPUTADO ESTADUAL,PE,PE,DEFERIDO,ELEITO,36899,40124
11789202006,1178920,2006,1,DEPUTADO ESTADUAL,PE,PE,DEFERIDO,ELEITO,36899,44109
11789202008,1178920,2008,1,PREFEITO,Limoeiro,PE,DEFERIDO,ELEITO,36835,19953
11789202012,1178920,2012,1,PREFEITO,Limoeiro,PE,DEFERIDO,ELEITO,36835,19169
11526102014,1152610,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36815,130516
11526102018,1152610,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36815,82097
11526102002,1152610,2002,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36845,73059
11526102012,1152610,2012,1,VEREADOR,Campinas,SP,DEFERIDO,ELEITO POR QP,36815,5911
11606532010,1160653,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36851,70611
11606532014,1160653,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36851,67191
11606532018,1160653,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR MEDIA,36896,56033
11415312006,1141531,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36835,294199
11415312010,1141531,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36835,271306
11415312014,1141531,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36835,292848
11415312018,1141531,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36835,131120
1746931998,174693,1998,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36769,96385
1746932002,174693,2002,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36769,117229
1746932006,174693,2006,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36769,235111
1746932010,174693,2010,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36769,86162
1746932014,174693,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36769,53167
1746932018,174693,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36769,74232
11606512010,1160651,2010,1,DEPUTADO FEDERAL,SC,SC,DEFERIDO,ELEITO,36899,110170
11606512014,1160651,2014,1,DEPUTADO FEDERAL,SC,SC,DEFERIDO,ELEITO POR QP,36899,137784
11606512018,1160651,2018,1,DEPUTADO FEDERAL,SC,SC,APTO,ELEITO POR MEDIA,36899,76925
11606511998,1160651,1998,1,DEPUTADO ESTADUAL,SC,SC,DEFERIDO,ELEITO,36899,25044
11606512002,1160651,2002,1,DEPUTADO ESTADUAL,SC,SC,DEFERIDO,ELEITO,36899,34371
11606512006,1160651,2006,1,DEPUTADO ESTADUAL,SC,SC,DEFERIDO,ELEITO,36899,54845
11788612014,1178861,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,37903,148628
11788612018,1178861,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,37903,118097
11788612002,1178861,2002,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36811,68437
11788612006,1178861,2006,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,37903,82256
11788612010,1178861,2010,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,37903,101816
11224662014,1122466,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,36815,117930
11224662002,1122466,2002,1,DEPUTADO ESTADUAL,CE,CE,DEFERIDO,ELEITO,37906,54117
11224662006,1122466,2006,1,DEPUTADO ESTADUAL,CE,CE,DEFERIDO,ELEITO,36899,41466
11224662010,1122466,2010,1,DEPUTADO ESTADUAL,CE,CE,DEFERIDO,ELEITO,36815,51577
11224662000,1122466,2000,1,VEREADOR,Caucaia,CE,DEFERIDO,ELEITO,37906,1444
11789452006,1178945,2006,1,SENADOR,RJ,RJ,DEFERIDO,NÃO ELEITO,36815,264155
11789452014,1178945,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36815,101686
11789452018,1178945,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36815,63952
11789452010,1178945,2010,1,DEPUTADO ESTADUAL,RJ,RJ,DEFERIDO,ELEITO POR MEDIA,36815,10586
11789452000,1178945,2000,1,VEREADOR,Nova Iguaçu,RJ,DEFERIDO,ELEITO,37906,5108
11789452004,1178945,2004,1,VEREADOR,Nova Iguaçu,RJ,DEFERIDO,ELEITO,37906,6262
11789452008,1178945,2008,1,VEREADOR,Nova Iguaçu,RJ,DEFERIDO,ELEITO,36815,8460
1734661998,173466,1998,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,36845,89088
1734662010,173466,2010,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,37905,123178
1734662014,173466,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,37905,95841
1734662018,173466,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,37905,76471
1743712002,174371,2002,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO,36844,77181
1743712006,174371,2006,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO,36844,87258
1743712010,174371,2010,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO,36844,171382
1743712014,174371,2014,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO POR QP,36844,115874
1743712018,174371,2018,1,DEPUTADO FEDERAL,GO,GO,APTO,ELEITO POR MEDIA,36844,83063
1743711998,174371,1998,1,DEPUTADO ESTADUAL,GO,GO,DEFERIDO,ELEITO,36844,9600
11788872014,1178887,2014,1,DEPUTADO FEDERAL,MA,MA,DEFERIDO,ELEITO POR QP,36779,118115
11788872018,1178887,2018,1,DEPUTADO FEDERAL,MA,MA,APTO,ELEITO POR QP,36779,111584
11788872006,1178887,2006,1,DEPUTADO ESTADUAL,MA,MA,DEFERIDO,ELEITO,36829,34837
11788872010,1178887,2010,1,DEPUTADO ESTADUAL,MA,MA,DEFERIDO,ELEITO POR MEDIA,36779,30301
11789902014,1178990,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36835,227210
11789902018,1178990,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36835,103215
11789902006,1178990,2006,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36835,109225
11789902010,1178990,2010,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36835,130865
11789902000,1178990,2000,1,PREFEITO,Registro,SP,DEFERIDO,ELEITO,36835,20302
11606212010,1160621,2010,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO,37905,95840
11606212014,1160621,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,37905,116909
11606212018,1160621,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,36834,124512
11789212014,1178921,2014,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO POR QP,37906,115926
11789212018,1178921,2018,1,DEPUTADO FEDERAL,PE,PE,APTO,ELEITO POR QP,37906,129978
11789212002,1178921,2002,1,DEPUTADO ESTADUAL,PE,PE,DEFERIDO,ELEITO,36834,25470
11789212006,1178921,2006,1,DEPUTADO ESTADUAL,PE,PE,DEFERIDO,ELEITO,37906,47364
11789212010,1178921,2010,1,DEPUTADO ESTADUAL,PE,PE,DEFERIDO,ELEITO,37906,79736
1738082006,173808,2006,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36786,46950
1738082010,173808,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36833,71889
1738082014,173808,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36834,83658
1738082018,173808,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36834,105427
1738082004,173808,2004,1,VEREADOR,Salvador,BA,DEFERIDO,ELEITO,36786,7329
11789332014,1178933,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR MEDIA,36899,77699
11789332018,1178933,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,36899,94077
11788742014,1178874,2014,1,DEPUTADO FEDERAL,ES,ES,DEFERIDO,ELEITO POR QP,36786,161744
11788742018,1178874,2018,1,DEPUTADO FEDERAL,ES,ES,APTO,ELEITO POR QP,36786,73030
11788742000,1178874,2000,1,PREFEITO,Serra,ES,DEFERIDO,ELEITO,36786,114143
11788742008,1178874,2008,1,PREFEITO,Serra,ES,DEFERIDO,ELEITO,36786,176684
11789612014,1178961,2014,1,DEPUTADO FEDERAL,RR,RR,DEFERIDO,ELEITO POR QP,36835,35555
11789612018,1178961,2018,1,DEPUTADO FEDERAL,RR,RR,APTO,ELEITO POR QP,36835,12129
1743561998,174356,1998,1,DEPUTADO FEDERAL,AM,AM,DEFERIDO,ELEITO POR MEDIA,37906,38427
1743562002,174356,2002,1,DEPUTADO FEDERAL,AM,AM,DEFERIDO,ELEITO,36845,71578
1743562006,174356,2006,1,DEPUTADO FEDERAL,AM,AM,DEFERIDO,ELEITO,36845,104965
1743562010,174356,2010,1,DEPUTADO FEDERAL,AM,AM,DEFERIDO,ELEITO,36833,127134
1743562014,174356,2014,1,DEPUTADO FEDERAL,AM,AM,DEFERIDO,ELEITO POR QP,36834,166281
1743562018,174356,2018,1,DEPUTADO FEDERAL,AM,AM,APTO,ELEITO POR QP,36815,117181
11789462014,1178946,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR MEDIA,36899,48204
11789462018,1178946,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,37906,48328
11789472014,1178947,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36834,104697
11789472018,1178947,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36769,94203
1927762014,192776,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36832,144153
1927762018,192776,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36834,115795
11772822014,1177282,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36786,93997
11772822018,1177282,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36786,93932
11789222014,1178922,2014,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO POR QP,36832,102669
11789222018,1178922,2018,1,DEPUTADO FEDERAL,PE,PE,APTO,ELEITO POR MEDIA,36832,53597
11789012014,1178901,2014,1,DEPUTADO FEDERAL,MS,MS,DEFERIDO,ELEITO POR QP,36832,75149
11789012018,1178901,2018,1,DEPUTADO FEDERAL,MS,MS,APTO,ELEITO POR MEDIA,36769,75068
11609762010,1160976,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,37906,1353820
11609762014,1160976,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,37906,1016796
11609762018,1160976,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,37906,453855
11789342014,1178934,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR MEDIA,36844,71822
11789342018,1178934,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR MEDIA,36763,72475
11789342010,1178934,2010,1,DEPUTADO ESTADUAL,PR,PR,DEFERIDO,ELEITO,36844,53457
11789342000,1178934,2000,1,PREFEITO,Fazenda Rio Grande,PR,DEFERIDO,ELEITO,37905,14449
11789342004,1178934,2004,1,PREFEITO,Fazenda Rio Grande,PR,DEFERIDO,ELEITO,37905,12717
11788632014,1178863,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36846,39904
11788632018,1178863,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36762,66343
11958662018,1195866,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR QP,36763,30392
11958662012,1195866,2012,1,VEREADOR,Fortaleza,CE,DEFERIDO,ELEITO POR QP,36836,4423
11606102010,1160610,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,132999
11606102014,1160610,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36844,123284
11606102018,1160610,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36844,118313
11606102006,1160610,2006,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36844,68302
11415522006,1141552,2006,1,DEPUTADO FEDERAL,MT,MT,DEFERIDO,ELEITO POR MEDIA,36832,52401
11415522010,1141552,2010,1,DEPUTADO FEDERAL,MT,MT,DEFERIDO,ELEITO,36832,101907
11415522014,1141552,2014,1,DEPUTADO FEDERAL,MT,MT,DEFERIDO,ELEITO POR MEDIA,36763,62923
1743762002,174376,2002,1,DEPUTADO FEDERAL,MS,MS,SUB JUDICE,ELEITO,36844,101815
1743762006,174376,2006,1,DEPUTADO FEDERAL,MS,MS,DEFERIDO,ELEITO,36844,118529
1743762010,174376,2010,1,DEPUTADO FEDERAL,MS,MS,DEFERIDO,ELEITO,36844,116330
1743762014,174376,2014,1,DEPUTADO FEDERAL,MS,MS,DEFERIDO,ELEITO POR QP,36844,69504
1743762018,174376,2018,1,DEPUTADO FEDERAL,MS,MS,APTO,ELEITO POR MEDIA,36844,55970
11415532006,1141553,2006,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36835,142510
11415532014,1141553,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36835,148449
11415532018,1141553,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36835,102708
11415531998,1141553,1998,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36835,70917
11415532002,1141553,2002,1,DEPUTADO ESTADUAL,SP,SP,DEFERIDO,ELEITO,36835,104223
1742832002,174283,2002,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36844,254221
1742832006,174283,2006,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR MEDIA,36844,97477
1742832010,174283,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36844,141068
