id_votacao,id_partido,voto
1170452051,1,1
1170452051,2,-1
1170392025,37903,-1
1170392025,36899,-1
1170392025,36845,-1
1170392025,36844,2
1170392025,36837,-1
1170392025,37906,-1
1170392025,36834,-1
1170392025,36835,-1
1170392025,36852,-1
1170392025,36786,-1
1170392025,37904,-1
1170392025,36896,-1
1170392025,36839,2
1170392025,37905,-1
1170392025,36779,2
1170392025,37901,-1
1170392025,36898,-1
1170461725,37903,5
1170461725,36899,5
1170461725,36845,5
1170461725,36844,2
1170461725,36837,-1
1170461725,37906,-1
1170461725,36834,-1
1170461725,36835,-1
1170461725,36852,-1
1170461725,36832,-1
1170461725,36786,-1
1170461725,36769,-1
1170461725,37904,-1
1170461725,36896,-1
1170461725,36839,2
1170461725,36833,-1
1170461725,37905,-1
1170461725,36779,2
1170461725,37901,1
1170461725,37907,-1
1170461725,36851,-1
1170461725,2,5
1170461746,37903,1
1170461746,36899,1
1170461746,36845,1
1170461746,36844,2
1170461746,36837,1
1170461746,37906,1
1170461746,36834,1
1170461746,36835,1
1170461746,36852,1
1170461746,36832,-1
1170461746,36786,1
1170461746,36769,1
1170461746,37904,1
1170461746,36896,1
1170461746,36839,2
1170461746,37905,1
1170461746,36779,2
1170461746,37901,1
1170461746,37907,1
1170461746,36851,1
1170461746,1,1
1170461746,2,5
1170452008,37903,-1
1170452008,36899,-1
1170452008,36845,-1
1170452008,36844,2
1170452008,36837,-1
1170452008,37906,-1
1170452008,36834,-1
1170452008,36835,-1
1170452008,36852,-1
1170452008,36832,2
1170452008,36786,-1
1170452008,36769,-1
1170452008,37904,-1
1170452008,36896,-1
1170452008,36839,2
1170452008,36763,-1
1170452008,37905,-1
1170452008,36779,2
1170452008,37901,-1
1170452008,37907,-1
1170452008,36851,-1
1170452008,3,5
1170461640,37903,-1
1170461640,36899,-1
1170461640,36845,-1
1170461640,36844,2
1170461640,36837,-1
1170461640,37906,-1
1170461640,36834,-1
1170461640,36835,-1
1170461640,36852,-1
1170461640,36832,2
1170461640,36786,-1
1170461640,36769,-1
1170461640,36896,-1
1170461640,36839,2
1170461640,36763,-1
1170461640,36833,-1
1170461640,37905,-1
1170461640,36779,2
1170461640,37901,-1
1170461640,36898,1
1170461640,37907,-1
1170461640,1,-1
1170461640,2,5
1170471944,37903,-1
1170471944,36899,-1
1170471944,36845,-1
1170471944,36844,2
1170471944,36837,-1
1170471944,37906,-1
1170471944,36834,-1
1170471944,36835,-1
1170471944,36852,-1
1170471944,36832,-1
1170471944,36786,-1
1170471944,36769,-1
1170471944,37904,-1
1170471944,36896,-1
1170471944,36839,2
1170471944,36763,-1
1170471944,37905,-1
1170471944,36779,2
1170471944,37901,-1
1170471944,36898,-1
1170471944,37907,-1
1170471944,36851,-1
1170471944,2,5
25946,0,1
25947,0,1
25948,0,1
25949,0,1
25951,0,1
25952,0,1
25954,0,1
25953,0,1
25955,0,1
25956,0,1
25957,0,1
25959,0,1
25958,0,1
25960,0,1
25961,0,1
25962,0,1
25964,0,1
25965,0,1
25967,0,1
25968,0,1
25969,0,1
25970,0,1
25971,0,-1
25980,0,1
25982,0,1
25984,0,1
25985,0,1
25995,0,1
26005,0,1
26006,0,1
26007,0,1
26024,0,1
26025,0,-1
26026,0,1
26028,0,1
26032,0,1
26033,0,1
26034,0,1
26035,0,1
26036,0,1
26039,0,1
26040,0,1
26042,0,5
26045,0,1
26046,0,1
26047,0,1
26048,0,-1
26051,0,5
26053,0,1
26054,0,1
26056,0,1
26059,0,-1
26060,0,-1
26061,0,1
26062,0,1
26063,0,1
26071,0,1
26072,0,1
26073,0,1
26074,0,1
26075,0,1
26082,0,1
26076,0,1
26077,0,1
26083,0,1
26079,0,1
26080,0,1
26081,0,1
26084,0,-1
26085,0,1
26086,0,1
26087,0,1
26088,0,1
26089,0,-1
26090,0,-1
26091,0,1
26092,0,1
26093,0,1
26094,0,1
26095,0,1
26096,0,-1
26097,0,1
26105,0,1
26099,0,1
26100,0,1
26101,0,-1
26104,0,1
26102,0,1
26103,0,1
26107,0,1
26108,0,1
26109,0,1
26106,0,1
26110,0,1
26111,0,-1
26112,0,-1
26113,0,-1
26114,0,1
26115,0,1
26116,0,1
26117,0,1
26118,0,1
26119,0,1
26120,0,1
26121,0,1
26126,0,1
26127,0,1
26122,0,1
26123,0,1
26124,0,1
26125,0,1
26128,0,1
26129,0,1
26130,0,1
26131,0,1
26132,0,1
26133,0,1
26134,0,-1
26135,0,1
26141,0,1
26142,0,5
26143,0,-1
26136,0,-1
26137,0,-1
26138,0,-1
26139,0,1
26140,0,5
26144,0,1
26145,0,1
26146,0,-1
26147,0,-1
26148,0,1
26149,0,-1
26150,0,1
26151,0,1
26153,0,1
26154,0,1
26155,0,1
26156,0,1
26152,0,1
26158,0,1
26159,0,1
26160,0,1
26161,0,1
26162,0,1
26163,0,-1
26164,0,-1
26165,0,1
26166,0,-1
26168,0,5
26167,0,1
26169,0,1
26170,0,1
26171,0,-1
26172,0,1
26173,0,1
26174,0,1
26175,0,1
26176,0,-1
26177,0,1
26178,0,-1
26179,0,-1
26180,0,1
26181,0,1
26220,0,1
26221,0,1
26222,0,1
26223,0,1
26247,0,-1
26248,0,1
26249,0,-1
25967,36786,1
25961,36786,1
26051,36786,1
25955,36786,1
25956,36786,1
26035,36786,0
25951,36786,1
25952,36786,1
25960,36786,1
25980,36786,1
25946,36786,1
25948,36786,1
25965,36786,0
25982,36786,1
25958,36786,1
25959,36786,1
25968,36786,1
25995,36786,1
25949,36786,1
25962,36786,1
25964,36786,0
25984,36786,1
25985,36786,0
25947,36786,1
25953,36786,1
25954,36786,1
25971,36786,1
26053,36786,1
26056,36786,1
26005,36786,0
26073,36786,1
25969,36786,1
25970,36786,1
26036,36786,1
26039,36786,0
26063,36786,0
26006,36786,1
26007,36786,1
26024,36786,-1
26025,36786,-1
26026,36786,1
26028,36786,-1
26032,36786,-1
26033,36786,1
26034,36786,-1
26045,36786,-1
26046,36786,-1
26047,36786,1
26048,36786,-1
26074,36786,1
26054,36786,-1
26059,36786,0
26060,36786,0
26061,36786,0
26062,36786,0
26042,36786,0
26040,36786,1
26071,36786,1
26072,36786,1
26075,36786,0
26248,36786,0
26249,36786,0
26076,36786,1
26086,36786,1
26097,36786,1
26105,36786,1
26131,36786,1
26106,36786,1
26104,36786,1
26110,36786,1
26111,36786,-1
26112,36786,1
26122,36786,1
26118,36786,1
26127,36786,4
26126,36786,1
26144,36786,1
26145,36786,1
26146,36786,-1
26077,36786,1
26083,36786,1
26155,36786,1
26082,36786,1
26081,36786,1
26116,36786,1
26080,36786,1
26079,36786,1
26163,36786,1
26164,36786,1
26084,36786,1
26153,36786,4
26150,36786,1
26087,36786,1
26140,36786,1
26158,36786,1
26114,36786,1
26115,36786,1
26085,36786,1
26141,36786,1
26142,36786,1
26143,36786,1
26134,36786,1
26135,36786,1
26156,36786,1
26160,36786,1
26161,36786,1
26129,36786,4
26121,36786,4
26123,36786,1
26088,36786,-1
26089,36786,1
26090,36786,0
26091,36786,-1
26092,36786,1
26093,36786,-1
26162,36786,1
26117,36786,1
26099,36786,1
26094,36786,1
26095,36786,1
26096,36786,1
26170,36786,1
26120,36786,1
26100,36786,1
26101,36786,-1
26108,36786,1
26109,36786,0
26107,36786,1
26103,36786,4
26102,36786,1
26124,36786,4
26125,36786,4
26175,36786,1
26147,36786,1
26148,36786,1
26149,36786,1
26113,36786,1
26136,36786,1
26137,36786,-1
26138,36786,-1
26139,36786,1
26132,36786,1
26165,36786,1
26151,36786,1
26128,36786,1
26119,36786,4
26130,36786,4
26133,36786,1
26159,36786,1
26181,36786,1
26221,36786,1
26220,36786,1
26174,36786,-1
26154,36786,1
26171,36786,0
26172,36786,0
26152,36786,1
26222,36786,1
26168,36786,0
26176,36786,0
26177,36786,0
26178,36786,0
26179,36786,0
26166,36786,1
26247,36786,1
26173,36786,1
26167,36786,1
26169,36786,1
26180,36786,1
26223,36786,1
25967,37905,1
25961,37905,1
26051,37905,1
25955,37905,1
25956,37905,1
26035,37905,0
25951,37905,0
25952,37905,1
25960,37905,1
25980,37905,-1
25946,37905,1
25948,37905,1
25965,37905,0
25982,37905,0
25958,37905,1
25959,37905,1
25968,37905,1
25995,37905,1
25949,37905,1
25962,37905,1
25964,37905,1
25984,37905,1
25985,37905,1
25947,37905,1
25953,37905,1
25954,37905,1
25957,37905,-1
25971,37905,1
26053,37905,1
26056,37905,1
26005,37905,1
26073,37905,1
25969,37905,1
25970,37905,1
26036,37905,1
26039,37905,1
26063,37905,1
26006,37905,1
26007,37905,1
26024,37905,1
26025,37905,-1
26026,37905,1
26028,37905,-1
26032,37905,1
26033,37905,1
26034,37905,1
26045,37905,1
26046,37905,1
26047,37905,1
26048,37905,-1
26074,37905,0
26054,37905,1
26059,37905,1
26060,37905,0
26061,37905,0
26062,37905,0
26042,37905,1
26040,37905,1
26071,37905,1
26072,37905,1
26075,37905,1
26248,37905,1
26249,37905,-1
26076,37905,1
26086,37905,1
26097,37905,1
26105,37905,1
26131,37905,1
26106,37905,1
26104,37905,1
26110,37905,1
26111,37905,1
26112,37905,1
26122,37905,1
26118,37905,1
26127,37905,1
26126,37905,1
26144,37905,1
26145,37905,1
26146,37905,1
26077,37905,1
26083,37905,1
26155,37905,1
26082,37905,1
26081,37905,1
26116,37905,1
26080,37905,1
26079,37905,1
26163,37905,1
26164,37905,1
26084,37905,1
26153,37905,1
26150,37905,1
26087,37905,1
26140,37905,1
26158,37905,1
26114,37905,1
26115,37905,1
26085,37905,1
26141,37905,1
26142,37905,1
26143,37905,1
26134,37905,1
26135,37905,1
26156,37905,1
26160,37905,1
26161,37905,1
26129,37905,1
26121,37905,1
26123,37905,1
26088,37905,-1
26089,37905,1
26090,37905,0
26091,37905,1
26092,37905,1
26093,37905,-1
26162,37905,1
26117,37905,1
26099,37905,1
26094,37905,1
26095,37905,1
26096,37905,1
26170,37905,1
26120,37905,1
26100,37905,1
26101,37905,1
26108,37905,1
26109,37905,1
26107,37905,1
26103,37905,1
26102,37905,1
26124,37905,1
26125,37905,1
26175,37905,-1
26147,37905,1
26148,37905,-1
26149,37905,1
26113,37905,1
26136,37905,1
26137,37905,-1
26138,37905,-1
26139,37905,1
26132,37905,1
26165,37905,1
26151,37905,1
26128,37905,1
26119,37905,1
26130,37905,1
26133,37905,1
26159,37905,1
26181,37905,1
26221,37905,1
26220,37905,1
26174,37905,-1
26154,37905,1
26171,37905,-1
26172,37905,1
26152,37905,1
26222,37905,1
26168,37905,-1
26176,37905,1
26177,37905,-1
26178,37905,1
26179,37905,1
26166,37905,1
26247,37905,1
26173,37905,1
26167,37905,1
26169,37905,1
26180,37905,1
26223,37905,1
25967,36896,1
25961,36896,1
26051,36896,1
25955,36896,1
25956,36896,1
26035,36896,1
25951,36896,1
25952,36896,1
25960,36896,1
25980,36896,-1
25946,36896,1
25948,36896,1
25965,36896,1
25982,36896,1
25958,36896,1
25959,36896,1
25968,36896,1
25995,36896,1
25949,36896,1
25962,36896,1
25964,36896,1
25984,36896,1
25985,36896,1
25947,36896,1
25953,36896,1
25954,36896,1
25957,36896,-1
25971,36896,1
26053,36896,1
26056,36896,1
26005,36896,1
26073,36896,1
25969,36896,1
25970,36896,1
26036,36896,0
26039,36896,0
26063,36896,1
26006,36896,1
26007,36896,1
26024,36896,1
26025,36896,-1
26026,36896,1
26028,36896,-1
26032,36896,1
26033,36896,1
26034,36896,1
26045,36896,1
26046,36896,1
26047,36896,1
26048,36896,-1
26074,36896,-1
26054,36896,1
26059,36896,1
26060,36896,-1
26061,36896,1
26062,36896,1
26042,36896,1
26040,36896,1
26071,36896,1
26072,36896,1
26075,36896,1
26248,36896,1
26249,36896,-1
26076,36896,1
26086,36896,1
26097,36896,1
26105,36896,1
26131,36896,1
26106,36896,1
26104,36896,1
26110,36896,1
26111,36896,-1
26112,36896,-1
26122,36896,1
26118,36896,1
26127,36896,1
26126,36896,1
26144,36896,1
26145,36896,1
26146,36896,1
26077,36896,1
26083,36896,1
26155,36896,1
26082,36896,1
26081,36896,1
26116,36896,1
26080,36896,1
26079,36896,1
26163,36896,1
26164,36896,1
26084,36896,1
26153,36896,1
26150,36896,1
26087,36896,1
26140,36896,1
26158,36896,1
26114,36896,1
26115,36896,1
26085,36896,1
26141,36896,1
26142,36896,-1
26143,36896,1
26134,36896,1
26135,36896,1
26156,36896,1
26160,36896,1
26161,36896,1
26129,36896,1
26121,36896,1
26123,36896,1
26088,36896,1
26089,36896,-1
26090,36896,-1
26091,36896,1
26092,36896,1
26093,36896,1
26162,36896,1
26117,36896,1
26099,36896,1
26094,36896,1
26095,36896,1
26096,36896,1
26170,36896,1
26120,36896,1
26100,36896,1
26101,36896,-1
26108,36896,1
26109,36896,1
26107,36896,1
26103,36896,1
26102,36896,1
26124,36896,1
26125,36896,1
26175,36896,-1
26147,36896,-1
26148,36896,1
26149,36896,-1
26113,36896,-1
26136,36896,1
26137,36896,1
26138,36896,-1
26139,36896,1
26132,36896,1
26165,36896,1
26151,36896,1
26128,36896,1
26119,36896,1
26130,36896,1
26133,36896,1
26159,36896,1
26181,36896,1
26221,36896,1
26220,36896,1
26174,36896,1
26154,36896,1
26171,36896,-1
26172,36896,1
26152,36896,1
26222,36896,1
26168,36896,-1
26176,36896,1
26177,36896,-1
26178,36896,1
26179,36896,1
26166,36896,1
26247,36896,-1
26173,36896,1
26167,36896,1
26169,36896,1
26180,36896,1
26223,36896,1
25967,36834,0
25961,36834,1
26051,36834,1
25955,36834,1
25956,36834,1
26035,36834,1
25951,36834,1
25952,36834,1
25960,36834,1
25980,36834,1
25946,36834,1
25948,36834,1
25965,36834,1
25982,36834,1
25958,36834,1
25959,36834,1
25968,36834,1
25995,36834,-1
25949,36834,1
25962,36834,1
25964,36834,1
25984,36834,1
25985,36834,1
25947,36834,1
25953,36834,1
25954,36834,1
25957,36834,1
25971,36834,-1
26053,36834,1
26056,36834,1
26005,36834,-1
26073,36834,1
25969,36834,1
25970,36834,1
26036,36834,1
26039,36834,1
26063,36834,1
26006,36834,1
26007,36834,1
26024,36834,1
26025,36834,-1
26026,36834,1
26028,36834,1
26032,36834,1
26033,36834,1
26034,36834,1
26045,36834,1
26046,36834,1
26047,36834,1
26048,36834,-1
26074,36834,1
26054,36834,1
26059,36834,-1
26060,36834,-1
26061,36834,1
26062,36834,1
26042,36834,1
26040,36834,1
26071,36834,1
26072,36834,1
26075,36834,1
26248,36834,1
26249,36834,-1
26076,36834,1
26086,36834,1
26097,36834,1
26105,36834,1
26131,36834,1
26106,36834,1
26104,36834,1
26110,36834,1
26111,36834,-1
26112,36834,-1
26122,36834,1
26118,36834,1
26127,36834,1
26126,36834,1
26144,36834,1
26145,36834,1
26146,36834,-1
26077,36834,1
26083,36834,1
26155,36834,1
26082,36834,1
26081,36834,1
26116,36834,1
26080,36834,1
26079,36834,1
26163,36834,1
26164,36834,1
26084,36834,1
26153,36834,1
26150,36834,1
26087,36834,1
26140,36834,1
26158,36834,1
26114,36834,1
26115,36834,1
26085,36834,1
26141,36834,1
26142,36834,-1
26143,36834,1
26134,36834,1
26135,36834,1
26156,36834,1
26160,36834,1
26161,36834,1
26129,36834,1
26121,36834,1
26123,36834,1
26088,36834,1
26089,36834,-1
26090,36834,-1
26091,36834,1
26092,36834,1
26093,36834,1
26162,36834,1
26117,36834,1
26099,36834,1
26094,36834,1
26095,36834,1
26096,36834,-1
26170,36834,1
26120,36834,1
26100,36834,1
26101,36834,-1
26108,36834,1
26109,36834,1
26107,36834,1
26103,36834,1
26102,36834,1
26124,36834,1
26125,36834,1
26175,36834,1
26147,36834,1
26148,36834,-1
26149,36834,1
26113,36834,1
26136,36834,1
26137,36834,-1
26138,36834,-1
26139,36834,1
26132,36834,1
26165,36834,1
26151,36834,1
26128,36834,1
26119,36834,1
26130,36834,1
26133,36834,1
26159,36834,1
26181,36834,1
26221,36834,1
26220,36834,1
26174,36834,1
26154,36834,1
26171,36834,-1
26172,36834,1
26152,36834,1
26222,36834,1
26168,36834,-1
26176,36834,-1
26177,36834,1
26178,36834,-1
26179,36834,-1
26166,36834,1
26247,36834,-1
26173,36834,1
26167,36834,1
26169,36834,1
26180,36834,1
26223,36834,1
25967,36835,1
25961,36835,1
26051,36835,0
25955,36835,1
25956,36835,1
26035,36835,1
25951,36835,1
25952,36835,1
25960,36835,1
25980,36835,1
25946,36835,1
25948,36835,1
25965,36835,1
25982,36835,0
25958,36835,1
25959,36835,1
25968,36835,1
25995,36835,1
25949,36835,1
25962,36835,1
25964,36835,1
25984,36835,1
25985,36835,1
25947,36835,1
25953,36835,1
25954,36835,0
25957,36835,1
25971,36835,1
26053,36835,1
26056,36835,1
26005,36835,1
26073,36835,1
25969,36835,1
25970,36835,1
26036,36835,1
26039,36835,1
26063,36835,1
26006,36835,1
26007,36835,1
26024,36835,1
26025,36835,-1
26026,36835,1
26028,36835,1
26032,36835,1
26033,36835,1
26034,36835,1
26045,36835,1
26046,36835,1
26047,36835,1
26048,36835,-1
26074,36835,1
26054,36835,1
26059,36835,-1
26060,36835,-1
26061,36835,1
26062,36835,1
26042,36835,1
26040,36835,1
26071,36835,1
26072,36835,1
26075,36835,1
26248,36835,1
26249,36835,-1
26076,36835,1
26086,36835,1
26097,36835,1
26105,36835,1
26131,36835,1
26106,36835,1
26104,36835,1
26110,36835,1
26111,36835,-1
26112,36835,-1
26122,36835,1
26118,36835,1
26127,36835,1
26126,36835,1
26144,36835,1
26145,36835,1
26146,36835,-1
26077,36835,1
26083,36835,1
26155,36835,1
26082,36835,1
26081,36835,1
26116,36835,1
26080,36835,1
26079,36835,1
26163,36835,1
26164,36835,-1
26084,36835,1
26153,36835,1
26150,36835,1
26087,36835,1
26140,36835,1
26158,36835,1
26114,36835,1
26115,36835,1
26085,36835,1
26141,36835,1
26142,36835,0
26143,36835,-1
26134,36835,1
26135,36835,1
26156,36835,1
26160,36835,1
26161,36835,1
26129,36835,1
26121,36835,1
26123,36835,1
26088,36835,1
26089,36835,-1
26090,36835,-1
26091,36835,1
26092,36835,1
26093,36835,1
26162,36835,1
26117,36835,1
26099,36835,1
26094,36835,1
26095,36835,1
26096,36835,-1
26170,36835,1
26120,36835,1
26100,36835,1
26101,36835,-1
26108,36835,1
26109,36835,1
26107,36835,1
26103,36835,1
26102,36835,1
26124,36835,1
26125,36835,1
26175,36835,1
26147,36835,-1
26148,36835,-1
26149,36835,-1
26113,36835,-1
26136,36835,1
26137,36835,-1
26138,36835,-1
26139,36835,1
26132,36835,1
26165,36835,1
26151,36835,1
26128,36835,1
26119,36835,1
26130,36835,1
26133,36835,1
26159,36835,1
26181,36835,1
26221,36835,1
26220,36835,1
26174,36835,1
26154,36835,1
26171,36835,1
26172,36835,1
26152,36835,1
26222,36835,1
26168,36835,-1
26176,36835,1
26177,36835,1
26178,36835,1
26179,36835,0
26166,36835,1
26247,36835,-1
26173,36835,1
26167,36835,1
26169,36835,1
26180,36835,1
26223,36835,1
25967,36769,1
25961,36769,1
26051,36769,0
25955,36769,1
25956,36769,1
26035,36769,1
25951,36769,1
25952,36769,1
25960,36769,1
25980,36769,1
25946,36769,1
25948,36769,1
25965,36769,1
25982,36769,0
25958,36769,1
25959,36769,1
25968,36769,0
25995,36769,1
25949,36769,0
25962,36769,1
25964,36769,1
25984,36769,1
25985,36769,1
25947,36769,1
25953,36769,1
25954,36769,0
25957,36769,1
25971,36769,1
26053,36769,0
26056,36769,0
26005,36769,1
26073,36769,0
25969,36769,1
25970,36769,1
26036,36769,1
26039,36769,1
26063,36769,1
26006,36769,1
26007,36769,1
26024,36769,1
26025,36769,-1
26026,36769,1
26028,36769,1
26032,36769,1
26033,36769,1
26034,36769,1
26045,36769,1
26046,36769,1
26047,36769,1
26048,36769,-1
26074,36769,1
26054,36769,0
26059,36769,-1
26060,36769,-1
26061,36769,0
26062,36769,1
26042,36769,1
26040,36769,1
26071,36769,1
26072,36769,1
26075,36769,1
26248,36769,1
26249,36769,-1
26076,36769,1
26086,36769,1
26097,36769,1
26105,36769,1
26131,36769,1
26106,36769,1
26104,36769,1
26110,36769,1
26111,36769,-1
26112,36769,-1
26122,36769,1
26118,36769,1
26127,36769,1
26126,36769,1
26144,36769,1
26145,36769,1
26146,36769,-1
26077,36769,1
26083,36769,1
26155,36769,1
26082,36769,1
26081,36769,1
26116,36769,1
26080,36769,1
26079,36769,1
26163,36769,1
26164,36769,1
26084,36769,1
26153,36769,1
26150,36769,1
26087,36769,1
26140,36769,1
26158,36769,1
26114,36769,1
26115,36769,1
26085,36769,1
26141,36769,1
26142,36769,-1
26143,36769,-1
26134,36769,-1
26135,36769,1
26156,36769,1
26160,36769,1
26161,36769,1
26129,36769,1
26121,36769,1
26123,36769,1
26088,36769,1
26089,36769,-1
26090,36769,-1
26091,36769,1
26092,36769,1
26093,36769,1
26162,36769,1
26117,36769,1
26099,36769,1
26094,36769,1
26095,36769,1
26096,36769,-1
26170,36769,1
26120,36769,1
26100,36769,1
26101,36769,-1
26108,36769,1
26109,36769,1
26107,36769,1
26103,36769,1
26102,36769,1
26124,36769,1
26125,36769,1
26175,36769,1
26147,36769,1
26148,36769,-1
26149,36769,1
26113,36769,1
26136,36769,1
26137,36769,-1
26138,36769,-1
26139,36769,1
26132,36769,1
26165,36769,1
26151,36769,1
26128,36769,1
26119,36769,1
26130,36769,1
26133,36769,1
26159,36769,1
26181,36769,1
26221,36769,0
26220,36769,1
26174,36769,1
26154,36769,1
26171,36769,-1
26172,36769,1
26152,36769,1
26222,36769,1
26168,36769,1
26176,36769,-1
26177,36769,1
26178,36769,-1
26179,36769,-1
26166,36769,1
26247,36769,-1
26173,36769,1
26167,36769,1
26169,36769,1
26180,36769,1
26223,36769,1
25967,37903,1
25961,37903,1
26051,37903,1
25955,37903,1
25956,37903,1
26035,37903,1
25951,37903,1
25952,37903,1
25960,37903,1
25980,37903,1
25946,37903,1
25948,37903,1
25965,37903,1
25982,37903,0
25958,37903,1
25959,37903,1
25968,37903,1
25995,37903,1
25949,37903,1
25962,37903,1
25964,37903,1
25984,37903,1
25985,37903,1
25947,37903,1
25953,37903,1
25954,37903,1
25957,37903,1
25971,37903,-1
26053,37903,1
26056,37903,1
26005,37903,1
26073,37903,1
25969,37903,1
25970,37903,1
26036,37903,1
26039,37903,1
26063,37903,1
26006,37903,1
26007,37903,1
26024,37903,1
26025,37903,-1
26026,37903,1
26028,37903,1
26032,37903,1
26033,37903,1
26034,37903,1
26045,37903,1
26046,37903,1
26047,37903,1
26048,37903,-1
26074,37903,1
26054,37903,1
26059,37903,-1
26060,37903,-1
26061,37903,1
26062,37903,1
26042,37903,1
26040,37903,1
26071,37903,1
26072,37903,1
26075,37903,1
26248,37903,1
26249,37903,-1
26076,37903,1
26086,37903,1
26097,37903,1
26105,37903,1
26131,37903,1
26106,37903,1
26104,37903,1
26110,37903,1
26111,37903,-1
26112,37903,-1
26122,37903,1
26118,37903,1
26127,37903,1
26126,37903,1
26144,37903,1
26145,37903,1
26146,37903,-1
26077,37903,1
26083,37903,1
26155,37903,1
26082,37903,1
26081,37903,1
26116,37903,1
26080,37903,1
26079,37903,1
26163,37903,1
26164,37903,-1
26084,37903,1
26153,37903,1
26150,37903,1
26087,37903,1
26140,37903,1
26158,37903,1
26114,37903,1
26115,37903,1
26085,37903,1
26141,37903,1
26142,37903,-1
26143,37903,1
26134,37903,-1
26135,37903,1
26156,37903,1
26160,37903,1
26161,37903,1
26129,37903,1
26121,37903,1
26123,37903,1
26088,37903,1
26089,37903,-1
26090,37903,-1
26091,37903,1
26092,37903,1
26093,37903,1
26162,37903,1
26117,37903,1
26099,37903,1
26094,37903,1
26095,37903,1
26096,37903,-1
26170,37903,1
26120,37903,1
26100,37903,1
26101,37903,-1
26108,37903,1
26109,37903,1
26107,37903,1
26103,37903,1
26102,37903,1
26124,37903,1
26125,37903,1
26175,37903,1
26147,37903,1
26148,37903,-1
26149,37903,1
26113,37903,1
26136,37903,1
26137,37903,-1
26138,37903,1
26139,37903,1
26132,37903,1
26165,37903,1
26151,37903,1
26128,37903,1
26119,37903,1
26130,37903,1
26133,37903,1
26159,37903,1
26181,37903,1
26221,37903,1
26220,37903,1
26174,37903,1
26154,37903,1
26171,37903,-1
26172,37903,1
26152,37903,1
26222,37903,1
26168,37903,1
26176,37903,-1
26177,37903,1
26178,37903,-1
26179,37903,-1
26166,37903,-1
26247,37903,-1
26173,37903,1
26167,37903,1
26169,37903,1
26180,37903,1
26223,37903,1
25967,36899,0
25961,36899,1
26051,36899,0
25955,36899,1
25956,36899,1
26035,36899,1
25951,36899,1
25952,36899,1
25960,36899,1
25980,36899,1
25946,36899,1
25948,36899,1
25965,36899,1
25982,36899,1
25958,36899,1
25959,36899,1
25968,36899,1
25995,36899,1
25949,36899,1
25962,36899,1
25964,36899,1
25984,36899,1
25985,36899,1
25947,36899,1
25953,36899,1
25954,36899,1
25957,36899,1
25971,36899,1
26053,36899,1
26056,36899,1
26005,36899,1
26073,36899,0
25969,36899,1
25970,36899,1
26036,36899,1
26039,36899,1
26063,36899,0
26006,36899,1
26007,36899,1
26024,36899,1
26025,36899,-1
26026,36899,1
26028,36899,1
26032,36899,1
26033,36899,1
26034,36899,1
26045,36899,1
26046,36899,1
26047,36899,1
26048,36899,-1
26074,36899,1
26054,36899,1
26059,36899,-1
26060,36899,-1
26061,36899,1
26062,36899,1
26042,36899,0
26040,36899,1
26071,36899,1
26072,36899,0
26075,36899,1
26248,36899,1
26249,36899,-1
26076,36899,1
26086,36899,1
26097,36899,1
26105,36899,1
26131,36899,1
26106,36899,1
26104,36899,1
26110,36899,1
26111,36899,-1
26112,36899,-1
26122,36899,1
26118,36899,1
26127,36899,1
26126,36899,1
26144,36899,1
26145,36899,1
26146,36899,-1
26077,36899,1
26083,36899,1
26155,36899,1
26082,36899,1
26081,36899,1
26116,36899,1
26080,36899,1
26079,36899,1
26163,36899,1
26164,36899,1
26084,36899,-1
26153,36899,1
26150,36899,1
26087,36899,1
26140,36899,1
26158,36899,1
26114,36899,1
26115,36899,1
26085,36899,1
26141,36899,1
26142,36899,0
26143,36899,0
26134,36899,1
26135,36899,1
26156,36899,1
26160,36899,1
26161,36899,1
26129,36899,1
26121,36899,1
26123,36899,1
26088,36899,1
26089,36899,1
26090,36899,-1
26091,36899,1
26092,36899,1
26093,36899,1
26162,36899,1
26117,36899,1
26099,36899,1
26094,36899,1
26095,36899,1
26096,36899,-1
26170,36899,1
26120,36899,1
26100,36899,1
26101,36899,-1
26108,36899,1
26109,36899,1
26107,36899,1
26103,36899,1
26102,36899,1
26124,36899,1
26125,36899,1
26175,36899,1
26147,36899,1
26148,36899,-1
26149,36899,1
26113,36899,1
26136,36899,1
26137,36899,-1
26138,36899,-1
26139,36899,1
26132,36899,1
26165,36899,1
26151,36899,1
26128,36899,1
26119,36899,1
26130,36899,1
26133,36899,1
26159,36899,1
26181,36899,1
26221,36899,1
26220,36899,1
26174,36899,1
26154,36899,1
26171,36899,-1
26172,36899,1
26152,36899,1
26222,36899,1
26168,36899,1
26176,36899,-1
26177,36899,1
26178,36899,-1
26179,36899,-1
26166,36899,1
26247,36899,-1
26173,36899,1
26167,36899,1
26169,36899,1
26180,36899,1
26223,36899,1
25967,36886,1
25961,36886,1
26051,36886,1
25955,36886,1
25956,36886,1
26035,36886,1
25951,36886,1
25952,36886,1
25960,36886,1
25980,36886,-1
25946,36886,1
25948,36886,1
25965,36886,1
25982,36886,-1
25958,36886,1
25959,36886,1
25968,36886,1
25995,36886,-1
25949,36886,1
25962,36886,1
25964,36886,-1
25984,36886,1
25985,36886,1
25947,36886,1
25953,36886,1
25954,36886,1
25957,36886,-1
25971,36886,1
26053,36886,1
26056,36886,1
26005,36886,1
26073,36886,0
